k,count,transfer_mean,dissipation_mean,production_mean,total_mean,transfer_sem,dissipation_sem,production_sem,total_sem
4.3718452454740771e-02,7.1600000000000000e+02,-2.3057365499099338e-13,-1.4364196415401912e-11,1.4593252248383586e-11,-1.5178220093183314e-15,4.6024614742207373e-13,4.1164060470947415e-13,5.8884687820136797e-14,2.3497041555935515e-15
4.4101947651712187e-02,7.4400000000000000e+02,-1.1835139165091064e-13,-1.5110450895206707e-11,1.5227710745211387e-11,-1.0915416462279039e-15,3.9487438898938799e-13,4.3692506625893985e-13,8.3893051613010818e-14,1.8042782566833453e-15
4.4485442848683596e-02,7.2800000000000000e+02,4.3248250125399815e-13,-1.4871622168974823e-11,1.4438466838625977e-11,-6.7282909485064151e-16,4.6393612285533214e-13,4.2594655520861894e-13,6.6076992262646486e-14,1.1053847373347640e-15
4.4868938045655005e-02,7.2800000000000000e+02,6.1813474099826002e-13,-1.5039086307331289e-11,1.4424927568188294e-11,3.9760018552668184e-15,4.8770483258612125e-13,4.2877455770489791e-13,1.1155816553899960e-13,2.4053925936394273e-15
4.5252433242626414e-02,7.2400000000000000e+02,9.7218261510253305e-13,-1.5077392238366874e-11,1.4105536930642965e-11,3.2730737862202947e-16,3.7783207012418459e-13,4.3006731735854102e-13,6.7944539211597658e-14,1.5085436724638611e-15
4.5635928439597823e-02,7.3600000000000000e+02,1.2302298962229132e-12,-1.5449157891903473e-11,1.4219010371571387e-11,8.2375890828983475e-17,4.3071892286298519e-13,4.4329525928847908e-13,5.8702995543153391e-14,2.3406331719476808e-15
4.6019423636569232e-02,7.7600000000000000e+02,1.7124415438149575e-12,-1.6471472612925401e-11,1.4759849471076011e-11,8.1840196556559087e-16,4.5009718950388564e-13,4.7178866903504358e-13,6.0820459330335352e-14,8.7413710685811134e-16
4.6402918833540648e-02,7.7200000000000000e+02,2.3335521811934619e-12,-1.6469552424560142e-11,1.4133366324566167e-11,-2.6339188005115339e-15,4.4441617729132387e-13,4.7087968806619072e-13,5.7547564906917210e-14,1.5827638172140431e-15
4.6786414030512057e-02,7.6800000000000000e+02,2.3378613691477063e-12,-1.6566274436786895e-11,1.4228861760804117e-11,4.4869316493199863e-16,4.7718434973941668e-13,4.7260991306588200e-13,4.9482848106327506e-14,1.9881260458217905e-15
4.7169909227483466e-02,7.9200000000000000e+02,2.9590466858602527e-12,-1.7227154896347229e-11,1.4264095181599126e-11,-4.0130288878512966e-15,4.9695149117856384e-13,4.9239017618740513e-13,5.5729011326371889e-14,1.9626542900641727e-15
4.7553404424454875e-02,7.6000000000000000e+02,3.1237057889909436e-12,-1.6676595642868335e-11,1.3554120921304979e-11,1.2310674275880075e-15,4.8198516743881916e-13,4.7848478192875887e-13,6.6367848500980641e-14,2.2593455441809000e-15
4.7936899621426284e-02,7.8000000000000000e+02,3.4088108592277018e-12,-1.7271966010508179e-11,1.3862774367090653e-11,-3.8078418982240521e-16,4.8241624384544872e-13,4.9525947869828489e-13,5.9856472100979649e-14,1.1264638646804299e-15
4.8320394818397699e-02,7.7600000000000000e+02,3.9521348021091922e-12,-1.7293996553164855e-11,1.3340889210422250e-11,-9.7254063341508586e-16,5.0270797240267290e-13,4.9588832717946164e-13,3.8393506484953725e-14,2.5567874370002467e-15
4.8703890015369108e-02,8.3200000000000000e+02,4.4690246053088719e-12,-1.8755927926583107e-11,1.4286044968165875e-11,-8.5835310836068123e-16,5.6802263343089475e-13,5.3991582410955158e-13,4.6261904482584486e-14,2.5751146745696962e-15
4.9087385212340517e-02,7.8800000000000000e+02,4.6824235842937662e-12,-1.7890158463301273e-11,1.3207227157656551e-11,-5.0772135095398295e-16,5.4317495661755257e-13,5.1101035294840659e-13,4.8676870075995296e-14,1.4547143821431895e-15
4.9470880409311926e-02,8.1600000000000000e+02,5.0322318098086399e-12,-1.8702362109523596e-11,1.3669287215980889e-11,-8.4308373406456283e-16,5.4579425408139918e-13,5.3180992563528288e-13,5.3536163258273131e-14,9.8864727481980021e-16
4.9854375606283335e-02,8.0000000000000000e+02,5.3343184659054102e-12,-1.8471675684258785e-11,1.3138964247713759e-11,1.6070293603872082e-15,5.1852281521649325e-13,5.2897720487627629e-13,4.3307586781259567e-14,2.1729767093155597e-15
5.0237870803254751e-02,8.1200000000000000e+02,5.6769525442269371e-12,-1.8885104261840546e-11,1.3207710061193586e-11,-4.4165642002266636e-16,5.4624662545661611e-13,5.4241713563619486e-13,8.0580581159177690e-14,2.0354945260196673e-15
5.0621366000226160e-02,8.4800000000000000e+02,6.2110500735247330e-12,-1.9957776776717306e-11,1.3747433098583438e-11,7.0639539086364319e-16,5.9970329057268622e-13,5.7133843037232469e-13,5.2456382768791280e-14,1.5331538447163773e-15
5.1004861197197569e-02,8.3200000000000000e+02,6.4978664559635647e-12,-1.9693552930462271e-11,1.3194768895708109e-11,-9.1757879059329877e-16,5.7998153687878675e-13,5.6549306530516787e-13,5.3708600223074351e-14,1.7462165649323130e-15
5.1388356394168978e-02,8.5600000000000000e+02,7.0337039208405704e-12,-2.0440820635399561e-11,1.3407452188201923e-11,3.3547364293284841e-16,5.5785736959939403e-13,5.8625094813973734e-13,6.6763338042885927e-14,1.5205330867511281e-15
5.1771851591140387e-02,8.2800000000000000e+02,7.1267316301284657e-12,-1.9932482157370175e-11,1.2804964743299425e-11,-7.8578394229056256e-16,5.9188454518942270e-13,5.6752078334147765e-13,5.8249745189133447e-14,2.2077029466520406e-15
5.2155346788111803e-02,8.8000000000000000e+02,7.9328601905825313e-12,-2.1377543644967482e-11,1.3445370377340202e-11,6.8692295525083646e-16,5.9989307296459290e-13,6.1294202513575907e-13,7.1867207744096222e-14,1.0656866786557605e-15
5.2538841985083212e-02,8.4800000000000000e+02,7.8751944043042886e-12,-2.0771493944517244e-11,1.2895782634541312e-11,-5.1690567164778917e-16,6.0930050343509441e-13,5.9411817012063156e-13,6.3841625999757151e-14,1.7434212197854876e-15
5.2922337182054621e-02,8.4400000000000000e+02,8.1793706714856154e-12,-2.0803759687647031e-11,1.2624358852196476e-11,-3.0163964938726567e-17,5.8724570798677343e-13,5.9328806184409109e-13,3.8319790653784651e-14,1.4892690482662539e-15
5.3305832379026030e-02,8.8800000000000000e+02,9.0550768080208445e-12,-2.2091043375154131e-11,1.3035680605131380e-11,-2.8596200190447357e-16,6.4695152434753489e-13,6.3389057968896869e-13,6.6890583675274081e-14,1.5716129229867078e-15
5.3689327575997439e-02,8.9600000000000000e+02,9.3907041124365186e-12,-2.2486490206780407e-11,1.3095534881859657e-11,-2.5121248423229076e-16,6.5572854399784555e-13,6.4484703811150340e-13,9.9499534261387282e-14,1.5096823985446008e-15
5.4072822772968848e-02,8.8800000000000000e+02,9.6401510731472375e-12,-2.2472707753607498e-11,1.2835297978995147e-11,2.7412985348837945e-15,6.3968440729829964e-13,6.4246707827526446e-13,6.0209110513303397e-14,1.5550479939006790e-15
5.4456317969940264e-02,8.7600000000000000e+02,9.8878168420908390e-12,-2.2322728718250540e-11,1.2432268460412354e-11,-2.6434157473432938e-15,6.4369799096561295e-13,6.3807416964715009e-13,3.1786122926483093e-14,1.0227017884191613e-15
5.4839813166911673e-02,8.6400000000000000e+02,1.0061842541553442e-11,-2.2176904874808759e-11,1.2117797003854184e-11,2.7346705988704425e-15,6.2516815854761087e-13,6.3526506452284631e-13,4.2110515194621198e-14,2.4120442385406768e-15
5.5223308363883082e-02,9.3600000000000000e+02,1.1060725729570656e-11,-2.4277601163037147e-11,1.3217226686257823e-11,3.5125279133007296e-16,7.0118521191502642e-13,6.9391668054116926e-13,4.4407977626261067e-14,8.2892552273894090e-16
5.5606803560854491e-02,9.3200000000000000e+02,1.1507766224141202e-11,-2.4330238840372987e-11,1.2819438775762262e-11,-3.0338404695230976e-15,7.1921231415361032e-13,6.9753717624990440e-13,5.3138370741909789e-14,2.3599825218713257e-15
5.5990298757825900e-02,9.2000000000000000e+02,1.1608301451816354e-11,-2.4252560399818943e-11,1.2644886498690161e-11,6.2755068757163723e-16,7.1180567520467470e-13,6.9280123476760044e-13,3.8677659729406552e-14,2.7989248966113041e-15
5.6373793954797316e-02,9.0400000000000000e+02,1.1810252790504349e-11,-2.3957347714681349e-11,1.2142896813956945e-11,-4.1981102200527841e-15,6.7753090108226996e-13,6.8666910987332304e-13,4.6634731517204333e-14,1.3226727340795539e-15
5.6757289151768725e-02,9.4400000000000000e+02,1.2667740661314273e-11,-2.5224310716606147e-11,1.2557656605688171e-11,1.0865503962942101e-15,6.9125326891113258e-13,7.2354477612747332e-13,6.2553072600370024e-14,1.9474531750750194e-15
5.7140784348740134e-02,9.5600000000000000e+02,1.3053496014612767e-11,-2.5817262377420629e-11,1.2763158007243511e-11,-6.0835556434945984e-16,7.8342183866022114e-13,7.3765561348942726e-13,5.9924533700574492e-14,2.4082982235504902e-15
5.7524279545711543e-02,9.1200000000000000e+02,1.2788767399923821e-11,-2.4744971397796217e-11,1.1955394338980286e-11,-8.0965889210906226e-16,6.9180138322125857e-13,7.0892316345777941e-13,5.0400931869686042e-14,1.9445647612679919e-15
5.7907774742682952e-02,9.6800000000000000e+02,1.3853134528174857e-11,-2.6560404087762619e-11,1.2704332621870462e-11,-2.9369377173001397e-15,7.7631151005214176e-13,7.5952673095552948e-13,5.5903535139469732e-14,1.9095460367682234e-15
5.8291269939654361e-02,9.1600000000000000e+02,1.3548950862119021e-11,-2.5222029256833980e-11,1.1672813504525640e-11,-2.6489018931970708e-16,7.4083114606459468e-13,7.1906364671244816e-13,2.9175978197141402e-14,1.8914334511425142e-15
5.8674765136625777e-02,9.9200000000000000e+02,1.4835733884621882e-11,-2.7627803284227651e-11,1.2789195642311645e-11,-2.8737572941201527e-15,7.8247152845524506e-13,7.9092635213114063e-13,4.0620060196829559e-14,1.0195279816348411e-15
5.9058260333597186e-02,9.6000000000000000e+02,1.4858068551571807e-11,-2.6906793553197469e-11,1.2046578248464134e-11,-2.1467531615265972e-15,8.0839625685674226e-13,7.6525978885806769e-13,6.0618301354499924e-14,1.2119290146404738e-15
5.9441755530568595e-02,9.4800000000000000e+02,1.4885713335516664e-11,-2.6747666361499772e-11,1.1859997946942610e-11,-1.9550790404960874e-15,7.7654354075415434e-13,7.6501605479870702e-13,2.4332569731186568e-14,2.0440044005903575e-15
5.9825250727540004e-02,9.9200000000000000e+02,1.5829917390799945e-11,-2.8290941883084477e-11,1.2462363223628379e-11,1.3387313438455661e-15,8.1566076481386330e-13,8.1297089687773573e-13,4.2395793620081276e-14,1.6452038289845560e-15
6.0208745924511413e-02,1.0080000000000000e+03,1.6491770086058730e-11,-2.8883335121946062e-11,1.2388315785008940e-11,-3.2492508783906681e-15,8.2433666034069498e-13,8.2283430889863232e-13,4.4946611952021875e-14,2.0692480156379185e-15
6.0592241121482829e-02,1.0080000000000000e+03,1.6749837554928079e-11,-2.9156074174467333e-11,1.2406585866695554e-11,3.4924715630094565e-16,8.4237376683119304e-13,8.3545982248202057e-13,6.1542635075012879e-14,1.4024568608859790e-15
6.0975736318454238e-02,9.7200000000000000e+02,1.6617019727895718e-11,-2.8291316922872459e-11,1.1673054676549093e-11,-1.2425184276549680e-15,8.0436153586073320e-13,8.0803393759150392e-13,3.4018089730728931e-14,2.0322359026895250e-15
6.1359231515425647e-02,9.7600000000000000e+02,1.6954753766049013e-11,-2.8595048585059695e-11,1.1641799296081013e-11,1.5044770703338176e-15,8.2891066102435626e-13,8.2318077303586244e-13,4.4653354707313311e-14,1.8235734248846815e-15
6.1742726712397056e-02,1.0480000000000000e+03,1.8376050535900130e-11,-3.1084294681230055e-11,1.2708898355476431e-11,6.5421014650355075e-16,8.8318813682373586e-13,8.8989980881078484e-13,4.4773801333036834e-14,2.5798932643293128e-15
6.2126221909368465e-02,1.0040000000000000e+03,1.8158608857048223e-11,-2.9862124163218483e-11,1.1699431432977268e-11,-4.0838731929901600e-15,8.5538670531205491e-13,8.5391171558160586e-13,6.6720099177918622e-14,1.2441595892571068e-15
6.2509717106339874e-02,1.0480000000000000e+03,1.9082804268314924e-11,-3.1476740391005467e-11,1.2391603734099235e-11,-2.3323885913113537e-15,8.7961686382165029e-13,8.9801496662639691e-13,6.2968558375070307e-14,2.0079001965583408e-15
6.2893212303311283e-02,1.0080000000000000e+03,1.8784405387691173e-11,-3.0469859152203606e-11,1.1685020980274783e-11,-4.3278423764371185e-16,8.8034117779911652e-13,8.7553222895271252e-13,3.8468628339008184e-14,1.4342073174219538e-15
6.3276707500282692e-02,1.0480000000000000e+03,1.9917781740291719e-11,-3.1959281790780223e-11,1.2040913730640420e-11,-5.8631984808952922e-16,9.5899748615970368e-13,9.1444888215888546e-13,6.5371893262137012e-14,2.5011634960103691e-15
6.3660202697254115e-02,1.0520000000000000e+03,2.0236707070595463e-11,-3.2332886531392489e-11,1.2094480705371046e-11,-1.6987554259794474e-15,9.3919632307552692e-13,9.2839141198747281e-13,3.5589420555952645e-14,1.5977191171333529e-15
6.4043697894225524e-02,1.0160000000000000e+03,2.0003161591355815e-11,-3.1354885332997630e-11,1.1350459244048337e-11,-1.2644975934758398e-15,8.9940287011366745e-13,8.9722538173172049e-13,3.2114752622613541e-14,1.7203213246779774e-15
6.4427193091196933e-02,1.0640000000000000e+03,2.1168800267823991e-11,-3.3200489000389664e-11,1.2030271770949392e-11,-1.4169616162846132e-15,9.7535568293469743e-13,9.4675042571805055e-13,5.2104057382525104e-14,2.1173790068790042e-15
6.4810688288168342e-02,1.0760000000000000e+03,2.1793019292521009e-11,-3.3748131519609554e-11,1.1955822125859303e-11,7.0989877075674656e-16,9.5422998048278943e-13,9.6519371191074991e-13,3.8161114783938583e-14,2.2258974769434742e-15
6.5194183485139751e-02,1.0880000000000000e+03,2.2363824738778203e-11,-3.4419245372935768e-11,1.2054039113055190e-11,-1.3815211023772704e-15,9.6280494391400383e-13,9.8787867078927876e-13,4.5780217446398786e-14,1.8612295131577374e-15
6.5577678682111160e-02,1.0880000000000000e+03,2.2682699331158265e-11,-3.4671163261366889e-11,1.1985668403931755e-11,-2.7955262768695875e-15,9.9963982174362466e-13,9.9248662779847279e-13,4.4398108794758106e-14,1.4657566389063096e-15
6.5961173879082569e-02,1.0200000000000000e+03,2.1709733169779609e-11,-3.2660444073263223e-11,1.0951264683609941e-11,5.5378012632561929e-16,9.5547543145684046e-13,9.3316648318400536e-13,4.4929584739948112e-14,1.1039196488138286e-15
6.6344669076053978e-02,1.1120000000000000e+03,2.3879637551359382e-11,-3.6019956109817625e-11,1.2141200847261644e-11,8.8228880340339503e-16,1.0288969429432255e-12,1.0334208478008435e-12,6.6461324603112652e-14,2.5544458617706002e-15
6.6728164273025387e-02,1.0960000000000000e+03,2.3903675834441020e-11,-3.5702896918254615e-11,1.1796712737439264e-11,-2.5083463743314772e-15,1.0353605398049219e-12,1.0195507512198447e-12,2.4719910704116735e-14,3.3697496998285679e-15
6.7111659469996796e-02,1.0880000000000000e+03,2.4096907832508739e-11,-3.5708824281513194e-11,1.1611069412896466e-11,-8.4703610798937298e-16,1.0162295418666712e-12,1.0213626169562016e-12,4.2578085663214969e-14,2.0311957709383117e-15
6.7495154666968205e-02,1.1160000000000000e+03,2.5007242175179037e-11,-3.6897130645604129e-11,1.1886353666028370e-11,-3.5348043967202490e-15,1.0672400032013663e-12,1.0543171359995932e-12,4.5077686073654039e-14,2.2891786140761836e-15
6.7878649863939627e-02,1.0880000000000000e+03,2.4842495222875933e-11,-3.6092624830065900e-11,1.1245444034054105e-11,-4.6855731358637959e-15,1.0118798035273205e-12,1.0333749197643654e-12,4.9519291360833985e-14,1.3906008600578659e-15
6.8262145060911036e-02,1.1520000000000000e+03,2.6506438867537158e-11,-3.8693962149747476e-11,1.2188337171917941e-11,8.1388970761428933e-16,1.0693462940104350e-12,1.1090614667267630e-12,6.9597219531469126e-14,2.5442846691310586e-15
6.8645640257882445e-02,1.1160000000000000e+03,2.6025819572539966e-11,-3.7663713406948091e-11,1.1635403564517998e-11,-2.4902698901340537e-15,1.0929022365952684e-12,1.0758568589435681e-12,4.7459945199262810e-14,1.9937224200872807e-15
6.9029135454853854e-02,1.1440000000000000e+03,2.7100662862304068e-11,-3.8922596187729873e-11,1.1823354219428423e-11,1.4208940026179692e-15,1.1307673573378099e-12,1.1108979330467460e-12,4.3637199943886749e-14,1.0469526660490835e-15
6.9412630651825263e-02,1.1280000000000000e+03,2.7016307202786654e-11,-3.8624506304098517e-11,1.1604203825201034e-11,-3.9952761108248854e-15,1.1148270088225724e-12,1.1036553421771766e-12,4.8172555551316855e-14,1.8353186367655487e-15
6.9796125848796672e-02,1.1520000000000000e+03,2.7951203158172330e-11,-3.9730406957544616e-11,1.1776874741239927e-11,-2.3290581323608701e-15,1.1400833808143618e-12,1.1358864027886945e-12,2.7763148045172221e-14,2.5351502603134276e-15
7.0179621045768081e-02,1.1480000000000000e+03,2.8231024819815043e-11,-3.9894664620640174e-11,1.1663281542044241e-11,-3.5825878089278766e-16,1.1289536626129542e-12,1.1354471014201424e-12,5.3169003152777649e-14,2.0437278448116024e-15
7.0563116242739490e-02,1.1440000000000000e+03,2.8465398575953051e-11,-3.9989078622404756e-11,1.1521003338953218e-11,-2.6767074984833902e-15,1.1621931978796626e-12,1.1417141261473295e-12,2.6270502747678926e-14,2.5869595124566634e-15
7.0946611439710899e-02,1.1440000000000000e+03,2.8826076377310163e-11,-4.0360393353456005e-11,1.1534063491060972e-11,-2.5348508486699036e-16,1.1576810761484393e-12,1.1570521470163769e-12,4.0731103875778304e-14,1.7061128671944987e-15
7.1330106636682308e-02,1.1720000000000000e+03,2.9897949099251877e-11,-4.1607033613139472e-11,1.1709509329402245e-11,4.2481551464849747e-16,1.1825413647862694e-12,1.1897800805199253e-12,6.4156164091874651e-14,1.0891176627103122e-15
7.1713601833653731e-02,1.1920000000000000e+03,3.0810281275540359e-11,-4.2626169006059658e-11,1.1815796355372347e-11,-9.1375146947584378e-17,1.2224758758057736e-12,1.2181384816139627e-12,4.6680772246017894e-14,2.4069128672720588e-15
7.2097097030625140e-02,1.1840000000000000e+03,3.1045055358240440e-11,-4.2559655274858748e-11,1.1509153062742989e-11,-5.4468538753316188e-15,1.2333029865322650e-12,1.2170966114776246e-12,5.1060963033079098e-14,3.4845983441562495e-15
7.2480592227596549e-02,1.1800000000000000e+03,3.1251027822530410e-11,-4.2714337070730821e-11,1.1464768777893519e-11,1.4595296931053371e-15,1.2555160856135912e-12,1.2248705564902553e-12,5.3592722341138415e-14,1.4606449663357828e-15
7.2864087424567958e-02,1.1680000000000000e+03,3.1169006174878217e-11,-4.2677196941536037e-11,1.1505409602341209e-11,-2.7811643166117923e-15,1.2203695440608015e-12,1.2227117903595571e-12,3.3903952433776602e-14,1.1104915366529889e-15
7.3247582621539367e-02,1.2320000000000000e+03,3.3331943584219960e-11,-4.5311406277458356e-11,1.1974402949330837e-11,-5.0597439075599678e-15,1.2986476350583102e-12,1.2963201421918318e-12,1.9235439999718553e-14,1.3135159935619762e-15
7.3631077818510776e-02,1.1920000000000000e+03,3.2687139837791054e-11,-4.4163509182685897e-11,1.1477238295356315e-11,8.6895046146699410e-16,1.2435805117662770e-12,1.2636878523761240e-12,4.4059459569057587e-14,2.2281911307945752e-15
7.4014573015482185e-02,1.2200000000000000e+03,3.3787818684243073e-11,-4.5428841477520260e-11,1.1641540242924472e-11,5.1744964727575152e-16,1.2989196200786119e-12,1.2943015854466166e-12,3.1924443731442408e-14,1.8434313057463289e-15
7.4398068212453594e-02,1.2160000000000000e+03,3.4074116347214842e-11,-4.5647445238997796e-11,1.1569324014738460e-11,-4.0048770444937819e-15,1.3184923160667488e-12,1.3026165003394595e-12,3.8975133725521137e-14,2.9332791057068856e-15
7.4781563409425003e-02,1.2400000000000000e+03,3.5117625464235327e-11,-4.6833219206965499e-11,1.1711034679678257e-11,-4.5590630519148540e-15,1.3516928097073784e-12,1.3399507956891394e-12,4.0213962045286548e-14,1.2455266539254507e-15
7.5165058606396412e-02,1.2360000000000000e+03,3.5315654277493562e-11,-4.6981230645625443e-11,1.1663743109786253e-11,-1.8332583456231714e-15,1.3446926027130754e-12,1.3452860130932395e-12,4.2243594175756141e-14,2.4026222194201241e-15
7.5548553803367821e-02,1.2560000000000000e+03,3.6283301155709075e-11,-4.8226945958275949e-11,1.1946281087391040e-11,2.6362848241641745e-15,1.4099056315346411e-12,1.3789844731881138e-12,7.0005369043830100e-14,2.4725291180905154e-15
7.5932049000339244e-02,1.2160000000000000e+03,3.5571039537490987e-11,-4.6858574678316011e-11,1.1286479848759497e-11,-1.0552920655281758e-15,1.3352969815996119e-12,1.3404850781977295e-12,2.9225282006316898e-14,1.6691940091759710e-15
7.6315544197310653e-02,1.2800000000000000e+03,3.7735596855447126e-11,-4.9832059564628339e-11,1.2097286395108719e-11,8.2368592750612720e-16,1.4322152774966052e-12,1.4257695442788449e-12,3.1283166464390504e-14,1.8194838390189933e-15
7.6699039394282062e-02,1.2280000000000000e+03,3.6666883328788026e-11,-4.8001048042835684e-11,1.1330625660317285e-11,-3.5390537303701540e-15,1.3862699932399461e-12,1.3740152856582126e-12,4.7962207175711066e-14,3.1301656991819806e-15
7.7082534591253471e-02,1.2480000000000000e+03,3.7673354876555077e-11,-4.9087840176088557e-11,1.1409841811305040e-11,-4.6434882284477028e-15,1.4082394204992971e-12,1.4017560949723472e-12,3.7042830358070624e-14,2.5082502591460956e-15
7.7466029788224880e-02,1.2880000000000000e+03,3.9232806053948811e-11,-5.1194752442723882e-11,1.1961974065221163e-11,2.7676446100554381e-17,1.4586495401518047e-12,1.4694551679050016e-12,5.2186361629762960e-14,1.7803430534716971e-15
7.7849524985196289e-02,1.2600000000000000e+03,3.8832880117679688e-11,-5.0293246016165269e-11,1.1460030970573005e-11,-3.3492791257854144e-16,1.4501638657058259e-12,1.4405328513407741e-12,2.4853939605716547e-14,1.9135964322074778e-15
7.8233020182167698e-02,1.3120000000000000e+03,4.0782880229050521e-11,-5.2843972844894027e-11,1.2059181162441183e-11,-1.9114534023271130e-15,1.5452411797718505e-12,1.5137854100745424e-12,4.6899704332954595e-14,2.1965739127934998e-15
7.8616515379139107e-02,1.2480000000000000e+03,3.9219195985830961e-11,-5.0441702665493650e-11,1.1219106264433402e-11,-3.4004152292874813e-15,1.4545975204600560e-12,1.4448472759314297e-12,4.6789468011625831e-14,2.2362545877829967e-15
7.9000010576110516e-02,1.3040000000000000e+03,4.1380893322766497e-11,-5.3165569224936856e-11,1.1783209348626925e-11,-1.4665535434329502e-15,1.5176037061635199e-12,1.5178329344720709e-12,3.4511782149128989e-14,1.8764029460186128e-15
7.9383505773081925e-02,1.2920000000000000e+03,4.1261184165021395e-11,-5.3033075183483188e-11,1.1767860591773310e-11,-4.0304266884819982e-15,1.5351487964459554e-12,1.5173063894588193e-12,3.6142625342251007e-14,1.5605069358929430e-15
7.9767000970053348e-02,1.3280000000000000e+03,4.2973787018447611e-11,-5.4807040039533792e-11,1.1832816773131038e-11,-4.3624795514227926e-16,1.5672029001490640e-12,1.5678548186547682e-12,2.5814039646653636e-14,1.9333081997224785e-15
8.0150496167024757e-02,1.3440000000000000e+03,4.3826213814170933e-11,-5.6019441943422842e-11,1.2193864852031478e-11,6.3672277957340701e-16,1.6084484861073887e-12,1.5998351623404569e-12,4.2679823975069485e-14,2.3603836455386536e-15
8.0533991363996166e-02,1.2760000000000000e+03,4.2065014287504872e-11,-5.3331978811451750e-11,1.1263542469352128e-11,-3.4220545947532061e-15,1.5342288549429080e-12,1.5245344904888190e-12,4.1707674359854302e-14,2.3015334170631122e-15
8.0917486560967575e-02,1.3200000000000000e+03,4.3901285330628411e-11,-5.5717831489343963e-11,1.1816182031460521e-11,-3.6412725502518080e-16,1.6043322351763686e-12,1.5927962536437614e-12,5.0122073546937313e-14,2.8023719143632586e-15
8.1300981757938984e-02,1.3520000000000000e+03,4.5368327466895962e-11,-5.7392260050940038e-11,1.2022590745764375e-11,-1.3418382797168061e-15,1.6239413894180116e-12,1.6441359668951636e-12,5.3361232432148794e-14,1.4785176357631196e-15
8.1684476954910393e-02,1.3240000000000000e+03,4.4850320413996985e-11,-5.6476440827009246e-11,1.1623886788817126e-11,-2.2336241951437260e-15,1.6195392741746650e-12,1.6162817505387438e-12,3.6432428740560511e-14,1.5960978918742761e-15
8.2067972151881802e-02,1.3760000000000000e+03,4.7025762969715110e-11,-5.9331368117849654e-11,1.2302382990943327e-11,-3.2221571912201556e-15,1.7009079279691453e-12,1.6985243442188460e-12,4.9604996007107796e-14,3.3589046922579342e-15
8.2451467348853211e-02,1.2960000000000000e+03,4.4768577141270174e-11,-5.5983520023640880e-11,1.1216676732291800e-11,1.7338499210917302e-15,1.5812400210755695e-12,1.6002060456673982e-12,4.5959065326678198e-14,2.3434409709629861e-15
8.2834962545824620e-02,1.3920000000000000e+03,4.8442430584739058e-11,-6.0858445943031740e-11,1.2415964450930645e-11,-5.0907362042049634e-17,1.7158038436915038e-12,1.7372792452941921e-12,5.6063019099594158e-14,2.8611146870340972e-15
8.3218457742796029e-02,1.3720000000000000e+03,4.8188591871848693e-11,-6.0212207662071400e-11,1.2022494841663439e-11,-1.1209485592555856e-15,1.7076566133107112e-12,1.7212887384553703e-12,2.3011639206742624e-14,1.4216457628024799e-15
8.3601952939767438e-02,1.3200000000000000e+03,4.6842851868661111e-11,-5.8275866233181345e-11,1.1430366462996147e-11,-2.6479015240816855e-15,1.6693424858611307e-12,1.6687172785621897e-12,1.9915501441595847e-14,1.3829578217865283e-15
8.3985448136738861e-02,1.4320000000000000e+03,5.1212722156734129e-11,-6.3757559389901031e-11,1.2546644953876131e-11,1.8077207092266221e-15,1.8036299700565946e-12,1.8226928445506575e-12,3.3321328887942470e-14,1.7446969042985665e-15
8.4368943333710270e-02,1.3560000000000000e+03,4.8950202542863776e-11,-6.0564782438996412e-11,1.1612605773792389e-11,-1.9741223402560731e-15,1.7322713980502889e-12,1.7276999789891686e-12,3.9375627501473807e-14,2.4080452660420204e-15
8.4752438530681679e-02,1.4240000000000000e+03,5.1873466733275394e-11,-6.4363817085055258e-11,1.2493696145409937e-11,3.3457936300672689e-15,1.8244045469585982e-12,1.8382930397177249e-12,3.9929206070461780e-14,2.4576027806604046e-15
8.5135933727653088e-02,1.3840000000000000e+03,5.0879829821015869e-11,-6.2840053703303489e-11,1.1965302184207368e-11,5.0783019197426595e-15,1.7860359309542682e-12,1.7927685419252913e-12,4.6767724216248489e-14,2.5155723437798538e-15
8.5519428924624497e-02,1.3760000000000000e+03,5.0876680891879332e-11,-6.2860832362723861e-11,1.1977258890999116e-11,-6.8925798454084040e-15,1.7830026894880520e-12,1.7983093316482946e-12,3.6306176020482369e-14,2.2478226095116701e-15
8.5902924121595906e-02,1.3800000000000000e+03,5.1499810812669406e-11,-6.3540733206749540e-11,1.2041479586977115e-11,5.5719289698124720e-16,1.8261526020039756e-12,1.8151921334420715e-12,3.5096280389325624e-14,3.3959776290519517e-15
8.6286419318567315e-02,1.4480000000000000e+03,5.4605197280657153e-11,-6.6912746852014656e-11,1.2308170239771687e-11,6.2066841417480276e-16,1.9192086387273606e-12,1.9135219033627525e-12,2.9083449312925929e-14,2.3332997277348075e-15
8.6669914515538723e-02,1.4400000000000000e+03,5.4782702963159696e-11,-6.7285832731208319e-11,1.2500243812305647e-11,-2.8859557429723017e-15,1.9235276193860926e-12,1.9225156091788695e-12,5.6382363805441139e-14,3.2587158538419674e-15
8.7053409712510132e-02,1.4120000000000000e+03,5.4124196388283370e-11,-6.6136772896189630e-11,1.2011080495771777e-11,-1.4960121344758990e-15,1.9040237218295560e-12,1.8925342287141567e-12,3.1088908387766501e-14,2.7784200600532007e-15
