nk,k,coord,n_samples,psi[0]_mean,psi[0]_sem,Jpsi[0]_y_mean,Jpsi[0]_y_sem,vx_mean,vx_sem,pi_xy_mean,pi_xy_sem
10,0.015339807878856412,2112.0,72,0.020252087392819126,4.113149244512803e-05,-0.00010223553432445287,2.877885545488581e-08,-2.1743956704684487e-05,3.377298380196542e-05,4.917371156532853e-07,5.159675107100539e-07
10,0.015339807878856412,2133.333333333333,72,0.023507212994532567,4.17988758286585e-05,-4.76103217131978e-05,2.8534145241137077e-08,-1.4970925142504128e-05,3.2894458743029404e-05,3.442093305799345e-07,5.33187311788195e-07
10,0.015339807878856412,2154.6666666666665,72,0.02427982309734608,4.2252751265200983e-05,1.207350709639543e-05,2.850866461074697e-08,-7.990384988473545e-06,3.2769021128838985e-05,1.2800797319935585e-07,5.124353724113682e-07
10,0.015339807878856412,2176.0,72,0.02248614393270458,4.1807074537244224e-05,7.047990512694201e-05,2.8617814552947855e-08,-9.017633645047999e-06,3.3340814061974056e-05,3.8810061340819275e-08,5.132319771454489e-07
10,0.015339807878856412,2197.333333333333,72,0.018316631662191378,4.05849765578494e-05,0.00012140698101452432,2.8710359034495806e-08,-1.127980542538992e-05,3.33824528172634e-05,2.864716722476343e-07,5.337581939824162e-07
10,0.015339807878856412,2218.6666666666665,72,0.012215532463459204,3.951333962786675e-05,0.00015944890221626575,2.850815901726528e-08,-7.258237347776071e-06,3.318258517519619e-05,1.840611680805631e-07,4.971877234845087e-07
10,0.015339807878856412,2240.0,72,0.004828889041713028,3.886528019556105e-05,0.00018057185991652964,2.802128023719992e-08,-4.661069372723599e-06,3.4026360368743875e-05,-7.425580207771761e-07,4.610962889251715e-07
10,0.015339807878856412,2261.333333333333,72,-0.0030601409287518856,3.839787909073126e-05,0.00018253632891412807,2.7874311617536645e-08,-3.429894415394983e-06,3.487585950306077e-05,-1.0439168400581924e-06,4.4695266165665857e-07
10,0.015339807878856412,2282.6666666666665,72,-0.010611967938422309,3.825382269343615e-05,0.0001651292682639793,2.8143463390844502e-08,3.5964876960704084e-06,3.3935182233339577e-05,-2.2293620632198492e-07,5.117175742729875e-07
10,0.015339807878856412,2304.0,72,-0.017025170642897478,3.8338548089247786e-05,0.000130195850905173,2.8143500303189855e-08,1.1889093668364553e-05,3.309847123845589e-05,1.1068134491187582e-07,5.269609875396644e-07
10,0.015339807878856412,2325.333333333333,72,-0.02162258355713112,3.830639985505431e-05,8.144912520218292e-05,2.7812747174924868e-08,1.9929698870932014e-05,3.3194479909824406e-05,-1.0543726645643123e-07,5.552790284385767e-07
10,0.015339807878856412,2346.6666666666665,72,-0.023917658256171925,3.8123504070335474e-05,2.4063316040290255e-05,2.772985195942968e-08,3.0206108748212243e-05,3.30298013029992e-05,-3.65916157726229e-08,5.567508301137657e-07
10,0.015339807878856412,2368.0,72,-0.023664537269893576,3.777094046861484e-05,-3.5876574024748084e-05,2.8080820104011355e-08,3.370110209299261e-05,3.367053472885073e-05,-3.9759147257926714e-07,4.7044934103156037e-07
10,0.015339807878856412,2389.333333333333,72,-0.02088922379758731,3.734673628684367e-05,-9.200639819999685e-05,2.829206473901034e-08,2.8372047192442454e-05,3.5988410856616905e-05,-9.547996237904947e-07,4.6639459885978e-07
10,0.015339807878856412,2410.6666666666665,72,-0.015889461482661557,3.7316336001030696e-05,-0.0001383631545632718,2.827271658783412e-08,2.3398091103226453e-05,3.7783206868541856e-05,-6.290727349555288e-07,4.954138351650823e-07
10,0.015339807878856412,2432.0,72,-0.009197440541568631,3.790658488875519e-05,-0.0001700297132231004,2.8266223883800713e-08,1.757088449331578e-05,3.7513817086751644e-05,-2.624207068689876e-07,4.821892532905517e-07
10,0.015339807878856412,2453.333333333333,72,-0.0015201530492695594,3.8720817015253115e-05,-0.00018364849673318146,2.8295767544131463e-08,1.1697540539424305e-05,3.7499484764610846e-05,-3.361837903126412e-07,5.036938393741348e-07
10,0.015339807878856412,2474.6666666666665,72,0.006328878713263784,3.949885570259598e-05,-0.00017777212121533904,2.8540012719917767e-08,1.3223214073817862e-05,3.873676951707113e-05,-6.117089161860399e-08,4.5568161860176964e-07
10,0.015339807878856412,2496.0,72,0.013513112746397072,4.036520376177167e-05,-0.00015302300481415986,2.8787954172069437e-08,1.2791863587153867e-05,3.91545942818545e-05,-4.742318053475774e-08,5.26642950918163e-07
10,0.015339807878856412,2517.333333333333,72,0.019267685789583922,4.113832628727776e-05,-0.00011202672840767867,2.8711613438846025e-08,3.284219766863237e-06,3.9075917600910146e-05,-5.933557882216377e-07,4.2753307951225976e-07
10,0.015339807878856412,2538.6666666666665,72,0.022981922211075874,4.143516230044156e-05,-5.913472569987909e-05,2.8523020364534532e-08,-8.874443366274682e-07,3.9647554920381823e-05,-6.015794255331665e-07,4.864616570756505e-07
10,0.015339807878856412,2560.0,72,0.024261687697183797,4.143953046548174e-05,3.4575399818778484e-08,2.855303894383105e-08,3.062617556089385e-06,3.873679654731976e-05,-3.931161593397008e-07,4.839980403864424e-07
10,0.015339807878856412,2581.333333333333,72,0.022972167220020708,4.150272567196699e-05,5.920146193014841e-05,2.8681440523536538e-08,3.0168260265961086e-06,3.752655427666455e-05,-3.914990960117702e-07,4.774154351378429e-07
10,0.015339807878856412,2602.6666666666665,72,0.01925116156309528,4.146320597976926e-05,0.00011209121435241106,2.88697719244141e-08,-1.9872049667254355e-07,3.82678034704343e-05,7.0653275654985e-08,4.909075731716445e-07
10,0.015339807878856412,2624.0,72,0.013492882877246544,4.11253454644319e-05,0.00015308748014117104,2.922537897547224e-08,-6.161661088824165e-06,3.767521338912815e-05,3.219764950485783e-08,5.255515911955694e-07
10,0.015339807878856412,2645.333333333333,72,0.0063084798802383055,4.070124146222435e-05,0.0001778355951137531,2.940823874508124e-08,-2.203223090869241e-05,3.607891936768553e-05,-9.043091733076882e-07,5.234938610437082e-07
10,0.015339807878856412,2666.6666666666665,72,-0.0015397512539209117,4.0226243159882e-05,0.00018371368370696784,2.908928384589295e-08,-4.0243628778101594e-05,3.618170938677771e-05,-6.975539069638045e-07,4.791128147557034e-07
10,0.015339807878856412,2688.0,72,-0.009221300506479378,3.975120127841556e-05,0.00017009779557259028,2.8786495590951388e-08,-4.880371485633915e-05,3.643345468011436e-05,1.7353421444520587e-07,5.467435861993544e-07
10,0.015339807878856412,2709.333333333333,72,-0.01592141098646918,3.972322868876632e-05,0.00013842756887785075,2.8769324690373742e-08,-5.094730546708815e-05,3.6443459510067065e-05,-3.6637524921108315e-07,4.1985912480355067e-07
10,0.015339807878856412,2730.6666666666665,72,-0.020926852916980973,4.0231234480559584e-05,9.206748163059853e-05,2.857822159386168e-08,-5.505578881654472e-05,3.711519042012732e-05,-8.263963736390598e-07,4.459261306858786e-07
10,0.015339807878856412,2752.0,72,-0.02370630818636675,4.088789528008231e-05,3.594236201094277e-05,2.8226350019979277e-08,-6.533472269786718e-05,3.810146694664724e-05,-5.611608511562168e-08,4.387897918334873e-07
10,0.015339807878856412,2773.333333333333,72,-0.02396483987056537,4.155064275883356e-05,-2.3994929382952746e-05,2.8071711936695016e-08,-7.593381250955403e-05,3.8176101265297344e-05,2.878542852219604e-09,3.964254577846237e-07
10,0.015339807878856412,2794.6666666666665,72,-0.021672725191799906,4.211557293161459e-05,-8.138443594732688e-05,2.8191223807551444e-08,-7.258624740020687e-05,3.834262572927111e-05,-6.270307832128553e-07,4.3354421465515504e-07
10,0.015339807878856412,2816.0,72,-0.017073426479384854,4.236627695594436e-05,-0.00013013122995629735,2.848305886616644e-08,-5.677890737653045e-05,3.9072398832623816e-05,-3.839223840524421e-07,4.607132494759637e-07
10,0.015339807878856412,2837.333333333333,72,-0.010657758512739656,4.248296309289869e-05,-0.0001650621599495161,2.874676571022718e-08,-4.48191718671047e-05,4.0195028735979956e-05,3.015538870721738e-07,4.656881271760924e-07
10,0.015339807878856412,2858.6666666666665,72,-0.0031062128443141495,4.2829978321938393e-05,-0.0001824729838456863,2.8665925161769746e-08,-4.082612216514035e-05,4.1116656721440945e-05,1.0453364574742753e-06,4.5418027369388996e-07
10,0.015339807878856412,2880.0,72,0.004781613638066492,4.343978292965464e-05,-0.00018051397702677945,2.831218557498263e-08,-4.2539076558436965e-05,4.150359005189641e-05,1.64738799954299e-06,4.6310419016604246e-07
10,0.015339807878856412,2901.333333333333,72,0.012167888802028442,4.431327882174643e-05,-0.00015938892907122433,2.809531308191995e-08,-5.0148127053486033e-05,4.2028828360573716e-05,8.286857639441145e-07,4.062317492324134e-07
10,0.015339807878856412,2922.6666666666665,72,0.018268001406412968,4.5149008982426684e-05,-0.00012134052793104335,2.7967589247168142e-08,-5.44721473476521e-05,4.1561381940526065e-05,-6.675425682440089e-07,4.76041828592184e-07
10,0.015339807878856412,2944.0,72,0.022435601317044876,4.569646684781535e-05,-7.041184268310702e-05,2.7903706436685472e-08,-5.130767324737033e-05,3.992155923468588e-05,-7.327397983586156e-07,4.931802600434657e-07
10,0.015339807878856412,2965.333333333333,72,0.024228086830880763,4.621999031158408e-05,-1.2009244142635368e-05,2.8021044082024732e-08,-5.034622031016732e-05,3.8709347604938206e-05,4.425729439589054e-08,4.113442095348175e-07
10,0.015339807878856412,2986.6666666666665,72,0.02345291277321303,4.6600816319846546e-05,4.767203194180966e-05,2.820201555210564e-08,-5.085175266137205e-05,3.8027653027914005e-05,2.758245456990221e-07,5.110488613958918e-07
10,0.015339807878856412,3008.0,72,0.02019193517260719,4.665246878049336e-05,0.00010229693805494492,2.8191066500392805e-08,-4.708318765738164e-05,3.79826077523867e-05,5.6832241057740293e-08,4.850083929354762e-07
10,0.015339807878856412,3029.333333333333,72,0.014794067036290727,4.70512445840207e-05,0.000146064866775765,2.7976256399597432e-08,-4.378153410212373e-05,3.9600485395276816e-05,-5.484544706426614e-07,5.06296803494669e-07
10,0.015339807878856412,3050.6666666666665,72,0.007833481226885047,4.8318540848789725e-05,0.00017433293079973945,2.7683553013082736e-08,-3.7851379242434244e-05,4.112690779842311e-05,-9.354478335584122e-07,4.897863140211135e-07
10,0.015339807878856412,3072.0,72,4.5831864321647344e-05,4.984830851012819e-05,0.0001841031711467807,2.7679440518534582e-08,-2.6476931200479436e-05,4.0145276569018395e-05,-2.5677659198649133e-07,4.6798998037107167e-07
10,0.015339807878856412,3093.333333333333,72,-0.007744591240685837,5.111301081944365e-05,0.0001743356867174472,2.804412186699642e-08,-2.5443227248881795e-05,3.831690854317878e-05,2.817081135633414e-07,4.911743203756318e-07
10,0.015339807878856412,3114.6666666666665,72,-0.01470854953466677,5.221210209937423e-05,0.00014606553387138093,2.8166141224768174e-08,-3.7100102849163404e-05,3.8400270577502635e-05,-1.798300472573244e-07,4.1843277326314023e-07
10,0.015339807878856412,3136.0,72,-0.020104776216603962,5.318131343582543e-05,0.00010229451471724511,2.786510401341469e-08,-4.4319035955937284e-05,4.0419634131545675e-05,-2.6837478016580584e-07,4.870427951694719e-07
10,0.015339807878856412,3157.333333333333,72,-0.02336219231688043,5.3992103670381234e-05,4.766884177051018e-05,2.7791612555937883e-08,-4.7737551392340275e-05,4.130533055740353e-05,1.5665427136137742e-07,4.82789107378766e-07
10,0.015339807878856412,3178.6666666666665,72,-0.024136752881786825,5.436270808100572e-05,-1.201335562250087e-05,2.8055534760570842e-08,-5.3851234772533354e-05,4.032754753988088e-05,2.2342779980427897e-08,4.422769992747824e-07
10,0.015339807878856412,3200.0,72,-0.02234588257717658,5.415992258475236e-05,-7.041761178967452e-05,2.8151081452715378e-08,-5.420550936463945e-05,3.963750197296443e-05,-7.77331405461697e-08,4.77052447710327e-07
10,0.015339807878856412,3221.333333333333,72,-0.018180061252377606,5.352951848105193e-05,-0.00012134577041304088,2.8162100542684546e-08,-4.8561328252713996e-05,3.929227507238602e-05,2.0936817088436545e-07,5.571696716209997e-07
10,0.015339807878856412,3242.6666666666665,72,-0.012083321381494037,5.256910755390874e-05,-0.0001593916390558147,2.8256911745437887e-08,-4.288878694485967e-05,3.8471880572691714e-05,-1.9906262481547284e-08,5.588637482512099e-07
10,0.015339807878856412,3264.0,72,-0.004703654800397855,5.170039555552358e-05,-0.0001805158571983091,2.7970603166142944e-08,-3.405698578695036e-05,3.712455625156207e-05,-2.2736874384456996e-07,5.351652110884491e-07
10,0.015339807878856412,3285.333333333333,72,0.003176399874530678,5.151713381503442e-05,-0.0001824759281007519,2.7509844348572507e-08,-2.5299264125427597e-05,3.568185911176098e-05,4.376810961717664e-07,4.3761635108904346e-07
10,0.015339807878856412,3306.6666666666665,72,0.010721621195284647,5.181375988537211e-05,-0.00016506434871332254,2.763324833839511e-08,-2.0044848380616253e-05,3.313259129081818e-05,7.055483299966251e-07,4.7468825196103456e-07
10,0.015339807878856412,3328.0,72,0.01713266958250197,5.2084394298750624e-05,-0.00013013224842805263,2.8149286291686762e-08,-1.3285270242204898e-05,3.163629611801783e-05,-2.1603250492309186e-07,4.638030427289986e-07
10,0.015339807878856412,3349.333333333333,72,0.021729943432819854,5.2394517825146464e-05,-8.138808327770838e-05,2.8248738942829296e-08,-1.4035892767714988e-05,3.1907465924028835e-05,-8.034319919301886e-07,5.458569088941381e-07
10,0.015339807878856412,3370.6666666666665,72,0.024022812732123883,5.2608519017366616e-05,-2.4000332353986513e-05,2.815963718727161e-08,-2.5311911211006425e-05,3.116184538994626e-05,-2.6248937948455366e-07,4.987868017559001e-07
10,0.015339807878856412,3392.0,72,0.023763269510696124,5.2040904543381715e-05,3.5941082994903485e-05,2.827454037001809e-08,-2.237658704974074e-05,3.0146784861534125e-05,8.355101098270507e-08,4.4578352134134663e-07
10,0.015339807878856412,3413.333333333333,72,0.020978208314435934,5.0762068012343085e-05,9.206896325532045e-05,2.8169094924642932e-08,-5.717511318808929e-06,3.200434111131033e-05,-2.6623885223382694e-07,4.821722847876124e-07
10,0.015339807878856412,3434.6666666666665,72,0.01596597397030298,4.940182875354773e-05,0.00013842601721559799,2.7722208493295056e-08,-3.694456113905854e-06,3.395326880754452e-05,-1.2902260696876295e-08,4.817167952983314e-07
10,0.015339807878856412,3456.0,72,0.00925870745931708,4.79552843935103e-05,0.00017009479115084005,2.7544443381618443e-08,-6.753445095218862e-06,3.346883965247541e-05,8.494370945752242e-07,4.772536270309858e-07
10,0.015339807878856412,3477.333333333333,72,0.001566739443899953,4.620638153504549e-05,0.0001837123728231988,2.7836853199084608e-08,4.052142488021226e-06,3.3521909297045035e-05,5.970099352000166e-07,5.265724826977991e-07
10,0.015339807878856412,3498.6666666666665,72,-0.0062928897531522076,4.477362473045581e-05,0.00017783343454639552,2.782820764730746e-08,5.52540284189532e-06,3.33648417997903e-05,-5.671831899388781e-07,5.942063718542208e-07
10,0.015339807878856412,3520.0,72,-0.013485788244013476,4.433130511943913e-05,0.00015308331733652718,2.7594128096323382e-08,-1.3715738800230788e-05,3.291404093734423e-05,-7.25970173624696e-07,4.5702451564342774e-07
10,0.015339807878856412,3541.333333333333,72,-0.019250307448136626,4.4613375683435696e-05,0.0001120867876171192,2.7742303973908228e-08,-2.9879456887472967e-05,3.337924355765367e-05,-9.347924747689038e-08,4.835377636883674e-07
10,0.015339807878856412,3562.6666666666665,72,-0.02297432936737359,4.499570100500792e-05,5.9196246782159067e-05,2.7967596018854066e-08,-3.519943006283327e-05,3.4105682027359874e-05,2.2940368689330677e-09,4.977169968976236e-07
10,0.015339807878856412,3584.0,72,-0.024261166298601908,4.5154339145823094e-05,2.8093342006584452e-08,2.791151962520124e-08,-3.377540820567631e-05,3.383756530692372e-05,1.2058841744199598e-07,4.704413186298099e-07
10,0.015339807878856412,3605.333333333333,72,-0.022976382376033812,4.490872254129804e-05,-5.914179511174306e-05,2.780439224873685e-08,-2.3530382288713242e-05,3.442508755171677e-05,7.358364524277136e-07,5.279066544245504e-07
10,0.015339807878856412,3626.6666666666665,72,-0.01925919342702751,4.430155005240094e-05,-0.00011203439977743515,2.7549769876212787e-08,-1.6515662528801054e-05,3.5620984180912075e-05,7.571622024011765e-07,5.39013690641645e-07
10,0.015339807878856412,3648.0,72,-0.013502969221074329,4.347825356958946e-05,-0.00015302895656362888,2.7144489101953966e-08,-1.704380637711671e-05,3.560870548555136e-05,1.5279935412742587e-07,5.158149772942936e-07
10,0.015339807878856412,3669.333333333333,72,-0.006317296133839822,4.2499126678276946e-05,-0.0001777740231196465,2.7167111499712216e-08,-6.326194281776854e-06,3.520789813636663e-05,7.96459913924139e-08,4.5691813710413583e-07
10,0.015339807878856412,3690.6666666666665,72,0.001532423446495521,4.1647322549467193e-05,-0.00018365016782481225,2.742633522387417e-08,1.2650773542633045e-05,3.486992266554176e-05,4.1838017216855385e-07,4.7361321338569616e-07
10,0.015339807878856412,3712.0,72,0.009210185214161002,4.146047796236359e-05,-0.00017003516389240618,2.727484532710235e-08,2.1532337108565787e-05,3.5098857679725556e-05,3.3226283776944055e-07,3.9890883459020967e-07
10,0.015339807878856412,3733.333333333333,72,0.015902669674236307,4.189871859562007e-05,-0.00013837006531795327,2.697417404274762e-08,2.742969174181433e-05,3.539456806861241e-05,-1.3014610991890497e-07,5.509691984888078e-07
10,0.015339807878856412,3754.6666666666665,72,0.020903166345683316,4.238328716247523e-05,-9.201250452331309e-05,2.7018414380056305e-08,3.5958285750180696e-05,3.5367151818451394e-05,-5.42960916681551e-07,4.542885622742276e-07
10,0.015339807878856412,3776.0,72,0.023681768654200908,4.256122144112022e-05,-3.5883358341862404e-05,2.6974829711466902e-08,3.7710929777091815e-05,3.6131156801704125e-05,-6.196620823868976e-07,4.662228838505118e-07
10,0.015339807878856412,3797.333333333333,72,0.02394119884257924,4.2271173225456605e-05,2.40556717069661e-05,2.6741295582727585e-08,4.032528766805085e-05,3.759077151109517e-05,-1.8608663153896153e-07,4.6314410595185795e-07
10,0.015339807878856412,3818.6666666666665,72,0.021652593125943264,4.1201578433619674e-05,8.144229618484761e-05,2.6909696720543982e-08,4.9239588710625395e-05,3.845961715652019e-05,4.249436556642531e-07,4.6978374877075573e-07
10,0.015339807878856412,3840.0,72,0.01706066803631737,3.944116635836004e-05,0.00013018982821001019,2.7247338474712287e-08,4.8029618703071174e-05,3.815609568252917e-05,6.732352753506704e-07,4.778144032253636e-07
10,0.015339807878856412,3861.333333333333,72,0.010653711714286609,3.778121357604817e-05,0.00016512318393736394,2.701937356451897e-08,3.572245363693991e-05,3.7704323277833875e-05,5.594601165112882e-07,4.563951329940843e-07
10,0.015339807878856412,3882.6666666666665,72,0.0031103619417239665,3.6593805282556654e-05,0.00018253114749565078,2.66720304801895e-08,2.6798390418263714e-05,3.8233911189336994e-05,3.260958504948949e-07,5.789321516185656e-07
10,0.015339807878856412,3904.0,72,-0.004766851502106636,3.556468926832729e-05,0.00018056927177102354,2.6629651035056052e-08,2.0134747309709385e-05,3.9074289327998435e-05,1.925906319322519e-08,5.295271258667299e-07
10,0.015339807878856412,3925.333333333333,72,-0.012137772755211138,3.480231581637764e-05,0.00015944798559051497,2.6490731539223953e-08,1.2412178461022392e-05,3.904435901154241e-05,-1.4986623988349488e-07,5.344679758795213e-07
10,0.015339807878856412,3946.6666666666665,72,-0.01822241706000964,3.4585005396269005e-05,0.00012140505374595733,2.622724730553168e-08,7.310772429791047e-06,3.881804067819806e-05,1.2588426915449655e-07,4.894868896807644e-07
10,0.015339807878856412,3968.0,72,-0.0223808300097718,3.468078508694741e-05,7.047708505259256e-05,2.6410924940293313e-08,4.118259412562118e-06,3.962141429748248e-05,5.569810630017873e-07,4.914361291882947e-07
10,0.015339807878856412,3989.333333333333,72,-0.024171157278442466,3.479657927613592e-05,1.2072275940142657e-05,2.6819450017620398e-08,5.7829324636063086e-06,3.953537510404992e-05,5.07893370374614e-07,5.010547715130875e-07
10,0.015339807878856412,4010.6666666666665,72,-0.02339976662308297,3.463011583233319e-05,-4.760998182701514e-05,2.6848758501994854e-08,1.0456399281993654e-05,3.8370157877240076e-05,5.827531450282842e-08,4.5089183437589154e-07
10,0.015339807878856412,4032.0,72,-0.020148042067352753,3.4046307615413345e-05,-0.00010223592070881336,2.685960404978132e-08,1.5821732175622874e-06,3.8174224629682474e-05,-1.2239884657614528e-08,4.5810498740822074e-07
10,0.015339807878856412,4053.333333333333,72,-0.014760080911013817,3.3487544188945655e-05,-0.00014600696142312436,2.7232771337929075e-08,-1.712712397555568e-05,3.946272341546694e-05,5.308537064277833e-07,5.037789363560295e-07
10,0.015339807878856412,4074.6666666666665,72,-0.007806064214274928,3.315731385182483e-05,-0.00017427679143279735,2.762282398193801e-08,-2.0842160953571978e-05,4.063556638832295e-05,8.611312013785396e-07,4.783755351334374e-07
12,0.018407769454627694,0.0,72,-7.088206053088584e-05,4.436627533306641e-05,-0.0002208885511419201,2.9491952339689158e-08,6.20600662032651e-05,4.474830839047323e-05,-7.441188225586246e-07,5.452892651724547e-07
12,0.018407769454627694,21.333333333333332,72,0.009629357849896547,4.5053515844815895e-05,-0.00020407540580838116,2.973554887197245e-08,6.744950781470813e-05,4.433471313296827e-05,-1.663602862208674e-07,4.441272096306571e-07
12,0.018407769454627694,42.666666666666664,72,0.01785134670757584,4.601628684260148e-05,-0.0001561925417833362,2.9274986277848636e-08,6.068050660119202e-05,4.445810535054507e-05,-2.1852655147655296e-08,5.047718242376252e-07
12,0.018407769454627694,64.0,72,0.02334571445828877,4.626353506551627e-05,-8.45301297714626e-05,2.9012607207156492e-08,4.623988298333802e-05,4.463543409159232e-05,-5.144184491298671e-08,4.931786184796188e-07
12,0.018407769454627694,85.33333333333333,72,0.02527438634099541,4.5843808035399884e-05,3.399271574860058e-09,2.915756247306495e-08,4.2320005086426114e-05,4.503067165021386e-05,5.810665715632751e-07,4.785190213798229e-07
12,0.018407769454627694,106.66666666666666,72,0.023345698706893556,4.549908867630925e-05,8.453623922021753e-05,2.9113812937988376e-08,4.832831534062357e-05,4.556000643667275e-05,4.104226155411775e-07,4.753975124115755e-07
12,0.018407769454627694,128.0,72,0.01785677984221051,4.5213126316622386e-05,0.00015619623160340816,2.9246685909926185e-08,4.072352992248952e-05,4.463292208468532e-05,-7.238924097545804e-07,4.945921593588126e-07
12,0.018407769454627694,149.33333333333331,72,0.009640324053172007,4.443954364964495e-05,0.0002040776920091218,2.9793915810037395e-08,1.9992344340334544e-05,4.389266952510065e-05,-1.5831877399105933e-07,5.451769443022971e-07
12,0.018407769454627694,170.66666666666666,72,-5.551221020054629e-05,4.362339999586473e-05,0.00022089394656447353,2.9725415089936734e-08,1.2742900359031067e-05,4.446001326106011e-05,1.123033985828837e-06,5.568044682313362e-07
12,0.018407769454627694,192.0,72,-0.009752528040924252,4.357111913796478e-05,0.0002040809514723649,2.9145918634435918e-08,1.6974205284810957e-05,4.422847169819582e-05,2.125216261738077e-07,5.139375878140132e-07
12,0.018407769454627694,213.33333333333331,72,-0.017973710408625086,4.4152680242343635e-05,0.0001561971340761491,2.8879498348977697e-08,1.576177898303525e-05,4.1751857123166375e-05,-8.187241860335383e-07,5.467655294841228e-07
12,0.018407769454627694,234.66666666666666,72,-0.023467035794683434,4.4727798952545385e-05,8.453437006311817e-05,2.888063110213637e-08,1.702062752545153e-05,4.014643457488939e-05,-1.5023579066765517e-08,5.337361091749103e-07
12,0.018407769454627694,256.0,72,-0.025393725470364312,4.4911366727543106e-05,1.1884433440054376e-10,2.8737015271323734e-08,2.2727243849929813e-05,4.0218632679489026e-05,1.857949440697169e-07,4.4347151231542694e-07
12,0.018407769454627694,277.3333333333333,72,-0.023461609141078248,4.476675606070813e-05,-8.45359701455307e-05,2.8719824314133695e-08,2.4430075124470787e-05,4.08206456409917e-05,-5.024379963867052e-07,4.872211067592301e-07
12,0.018407769454627694,298.66666666666663,72,-0.01796744286790158,4.4454338218654816e-05,-0.00015619819342553454,2.886525019621941e-08,3.1098335837730746e-05,4.182328137263937e-05,-2.6378076897824508e-08,4.6807511745015435e-07
12,0.018407769454627694,320.0,72,-0.009744485220418715,4.394012418068054e-05,-0.0002040785746840168,2.9036036382995977e-08,3.7039394479844714e-05,4.1467963936434e-05,7.5902510720335e-07,5.072710783731272e-07
12,0.018407769454627694,341.3333333333333,72,-4.136241628840393e-05,4.3500418805204194e-05,-0.00022089458996358972,2.916127291414828e-08,2.6446257608391535e-05,3.967798484310246e-05,7.121062810895783e-07,4.3629910935015723e-07
12,0.018407769454627694,362.66666666666663,72,0.009661413692659472,4.378220283702948e-05,-0.0002040824777728539,2.8990345098877396e-08,2.1188321447221933e-05,3.9075073780846024e-05,4.933643367202425e-07,4.962368522487366e-07
12,0.018407769454627694,384.0,72,0.017884017030058756,4.468185618210398e-05,-0.00015619651221751278,2.8583305468440864e-08,3.222103201312545e-05,4.080438734289702e-05,1.4324725728340552e-07,4.5123697273618776e-07
12,0.018407769454627694,405.3333333333333,72,0.023377382443657394,4.515473926134556e-05,-8.453267627693363e-05,2.853255992269483e-08,2.99793774945467e-05,4.188569859859581e-05,-5.404119618993958e-08,5.052385249795083e-07
12,0.018407769454627694,426.66666666666663,72,0.025306839328653675,4.504887259453252e-05,-5.066225845036007e-09,2.891623947749327e-08,1.7918185368040044e-05,4.146608278930321e-05,2.3119869958040923e-07,5.74057772205328e-07
12,0.018407769454627694,448.0,72,0.023377057235522136,4.494651529141242e-05,8.452337989332888e-05,2.907510187668078e-08,1.937211439383515e-05,4.1356467064912396e-05,-2.4116575339966464e-07,5.216081860471938e-07
12,0.018407769454627694,469.3333333333333,72,0.01788118915156319,4.4769451426005305e-05,0.00015618669892441105,2.89569248066032e-08,1.7278841473060508e-05,4.1490610815292806e-05,-1.105248186230487e-06,4.943196536324907e-07
12,0.018407769454627694,490.66666666666663,72,0.009654750947871464,4.456274960082642e-05,0.00020407144535730377,2.8926987967770043e-08,5.6726826769911e-06,4.118233890603732e-05,-5.037398941482632e-07,4.888648126288893e-07
12,0.018407769454627694,512.0,72,-5.196810330497723e-05,4.5042748295249095e-05,0.00022088645935125552,2.8914651804171782e-08,6.147373826082815e-06,4.19763082928815e-05,4.033434354995275e-07,4.41396869247071e-07
12,0.018407769454627694,533.3333333333333,72,-0.00975807558999853,4.593442399044483e-05,0.0002040728230384648,2.8795684181502558e-08,9.492430526207946e-06,4.286587257722093e-05,4.11844448226575e-08,4.948704684851349e-07
12,0.018407769454627694,554.6666666666666,72,-0.017980781521208914,4.621650192692567e-05,0.00015618967529650347,2.8633258157065285e-08,2.7495038781075007e-06,4.13782105869337e-05,-2.481304783338464e-07,4.4461122249550834e-07
12,0.018407769454627694,576.0,72,-0.02347064603459845,4.603668497061411e-05,8.452600037713465e-05,2.8516377593360334e-08,-1.184821186685689e-06,3.922874693458646e-05,-1.875766783172309e-08,5.529494111593514e-07
12,0.018407769454627694,597.3333333333333,72,-0.025396562400405415,4.575961052549008e-05,-7.780260533979747e-09,2.8482216711770996e-08,-2.343775038356298e-06,3.887122175213885e-05,-2.8393044655139574e-07,5.077044060519938e-07
12,0.018407769454627694,618.6666666666666,72,-0.023464190231237348,4.5095642047219746e-05,-8.454183227327934e-05,2.8378591702107652e-08,-1.8504029753597268e-06,3.854123482964693e-05,-5.516653963400532e-07,5.186300929081792e-07
12,0.018407769454627694,640.0,72,-0.017966195518236347,4.395799893460121e-05,-0.00015620609777815058,2.834433785517088e-08,8.542079033912797e-06,3.92354104214217e-05,-4.4269506129510256e-07,4.5053501316012377e-07
12,0.018407769454627694,661.3333333333333,72,-0.00973952978883555,4.2884125546945356e-05,-0.00020408856168676606,2.8580399454846962e-08,1.2400726651535282e-05,4.082486401909286e-05,-3.065857320277221e-07,5.34269654240314e-07
12,0.018407769454627694,682.6666666666666,72,-3.405161790350606e-05,4.255259311999502e-05,-0.00022089883195561494,2.8816085268861068e-08,3.3804527379873046e-06,4.137656396537683e-05,3.8459405645413886e-07,4.845054827966199e-07
