nk,k,time,steady,n_samples,psi[0]_sin_mean,psi[0]_sin_sem,psi[0]_cos_mean,psi[0]_cos_sem,psi[0]_amp_mean,psi[0]_amp_sem,psi[0]_mean_mean,psi[0]_mean_sem,Jpsi[0]_y_sin_mean,Jpsi[0]_y_sin_sem,Jpsi[0]_y_cos_mean,Jpsi[0]_y_cos_sem,Jpsi[0]_y_amp_mean,Jpsi[0]_y_amp_sem,Jpsi[0]_y_mean_mean,Jpsi[0]_y_mean_sem,vx_sin_mean,vx_sin_sem,vx_cos_mean,vx_cos_sem,vx_amp_mean,vx_amp_sem,vx_mean_mean,vx_mean_sem,pi_xy_sin_mean,pi_xy_sin_sem,pi_xy_cos_mean,pi_xy_cos_sem,pi_xy_amp_mean,pi_xy_amp_sem,pi_xy_mean_mean,pi_xy_mean_sem
10,0.015339807878856412,6560000.0,0,72,0.024202251649245974,3.410176019422629e-05,-2.2851599658684194e-06,2.129370224853391e-05,0.02420291602039952,3.4109848014801373e-05,-1.1168286267501144e-20,1.6648573115944873e-20,-5.721276922284973e-08,5.6317149600237535e-08,-0.00018420942643150576,7.732251246759081e-08,0.00018421004617613266,7.73345725353391e-08,6.175776377378285e-08,2.763732968200459e-07,-6.600468378601726e-05,3.404133236723332e-05,-4.428663186363017e-05,3.894963611634001e-05,0.0003957836798952973,2.3634881610351184e-05,-5.678257905667718e-21,2.8750199467216873e-21,-4.1664197158530136e-07,1.0320700244896549e-06,-4.3647908398225626e-07,9.937296580894873e-07,1.055471129600096e-05,6.991095238229607e-07,2.4705127628250433e-22,1.4554371841063905e-22
10,0.015339807878856412,6600000.0,0,72,0.024169459716152655,2.8553989877502004e-05,-1.090855775888167e-05,1.91903112511048e-05,0.024170002546280107,2.8560379683456144e-05,3.457149288423109e-20,2.1140549784966955e-20,8.693586454548297e-08,6.397668471039685e-08,-0.00018404711486574483,7.466924846418743e-08,0.00018404792464204458,7.467748666415167e-08,-1.6700190986747152e-07,2.400240044361557e-07,-9.802369470148961e-06,3.1302335573360453e-05,-4.229345791889928e-05,3.428268629349093e-05,0.0003466337024681343,2.21215443913043e-05,-4.61162382394008e-21,3.580457758365157e-21,-4.1883947655195776e-07,8.984454097442012e-07,8.297420584755682e-07,8.803228555443564e-07,9.449653031022999e-06,5.80216112823456e-07,3.9214488298810146e-23,1.4271633627497064e-22
10,0.015339807878856412,6640000.0,0,72,0.02412291970381673,3.400469260400303e-05,1.4190398336513201e-08,2.5227279796179092e-05,0.02412385516471914,3.4015571612326305e-05,1.2925095343287848e-20,2.2365581975398296e-20,2.7414457509980866e-08,5.936248289688551e-08,-0.00018409567667315775,8.476821202629665e-08,0.00018409635795195616,8.47771286857346e-08,-2.387735746122725e-08,2.3592346266601613e-07,2.9344718413378743e-05,3.224764759700039e-05,-7.119741903775503e-06,3.375906511075506e-05,0.0003481420597780358,2.203053654676174e-05,3.92144882988102e-21,4.027914775679009e-21,-3.1141407503639385e-07,1.0739198041094185e-06,-9.704486946669314e-07,1.2360854376404424e-06,1.2104023470052302e-05,7.952087423951767e-07,-4.901811037351272e-23,1.7395999489825427e-22
10,0.015339807878856412,6680000.0,0,72,0.02413289001243119,3.8686419643982976e-05,4.895297817382203e-06,2.1829536057536295e-05,0.024133592560552312,3.867694743411148e-05,-4.266536326910554e-21,2.2745334743069047e-20,-5.739261203587882e-08,6.397304892091789e-08,-0.0001840765405079349,8.802745084215916e-08,0.00018407733875239145,8.802650993138966e-08,-1.1202911075573913e-07,2.609978523728444e-07,-2.5523296228876657e-05,3.714725459619728e-05,-1.2574096730843918e-05,4.1090127351933986e-05,0.0004077675103439811,2.716297123415309e-05,-1.0980056723666867e-21,3.4630066223360065e-21,2.0457885694230224e-07,9.075594897347166e-07,-1.5666989169611036e-06,9.107649944687446e-07,9.95676702366992e-06,5.403877418965374e-07,8.823259867232296e-23,1.6487089635368247e-22
10,0.015339807878856412,6720000.0,0,72,0.024186271670355725,3.876068269039081e-05,-2.4802370978274868e-05,2.138501506212105e-05,0.024186955066095354,3.8765540702386286e-05,-1.2172177167950685e-20,1.8706504556178972e-20,9.598466181124789e-08,6.552990375925207e-08,-0.00018400591692684077,7.926506270802223e-08,0.00018400677125901072,7.923786502138587e-08,-1.6480352690231458e-07,2.4736587848166105e-07,4.983612640489447e-06,3.2592993861470534e-05,-8.751850647271214e-06,2.9077524482145668e-05,0.00032754452218994486,1.9954250656411394e-05,1.694065894508601e-21,3.306963129829759e-21,-2.4041812071533827e-06,1.0066474808703034e-06,1.349442837211368e-07,1.2402721595094665e-06,1.2331759672118456e-05,7.010114165334287e-07,6.372354348556662e-23,1.7790725716694248e-22
10,0.015339807878856412,6760000.0,0,72,0.024231023599266772,3.0066238718747755e-05,-9.743371652454061e-06,2.436361874666225e-05,0.024231893836405727,3.008153037396974e-05,-1.210943398667259e-20,1.977932405154216e-20,-8.266406197525408e-08,6.819071753892323e-08,-0.00018403230073878263,8.804880330710499e-08,0.00018403321720393561,8.802178765338255e-08,1.6270743524645632e-07,2.2161968115426818e-07,3.9394862595165194e-05,3.556904363511599e-05,2.166489500422573e-05,3.584834201460305e-05,0.0003723800375640286,2.501349644437138e-05,4.282222122230073e-21,3.504472804795437e-21,6.566761001913131e-07,1.0370442653079737e-06,1.2106971212001078e-07,8.517822102682515e-07,9.868826270898328e-06,6.599477688269166e-07,-2.196011344733371e-22,1.6924539480874804e-22
10,0.015339807878856412,6800000.0,0,72,0.02421400397696202,3.765479384769163e-05,-1.909523374589138e-05,2.3125796630787544e-05,0.02421479596015759,3.765120428199677e-05,6.274318127809645e-22,2.0350048586882707e-20,5.054880633119305e-09,7.385197652200349e-08,-0.000184047065146064,9.501463625935505e-08,0.00018404811695914744,9.502207353852554e-08,2.484055114363348e-07,2.4405699224903036e-07,6.354585157472874e-05,3.679764421348385e-05,2.9637415503863752e-05,3.430556950951266e-05,0.0003834494645280739,2.3006309255476966e-05,-4.031249397117689e-21,3.1757032007855565e-21,-1.138922886484206e-06,9.231361059828232e-07,-1.0316231865526475e-06,9.874460363510947e-07,9.697353183522554e-06,7.321207768109141e-07,-3.823412609133993e-23,1.6508025489978653e-22
10,0.015339807878856412,6840000.0,0,72,0.024237538307537696,3.378200950581504e-05,-1.1435969230798205e-05,2.6583603320490534e-05,0.024238574877499797,3.37938364118284e-05,1.4556418056518342e-20,1.6436021679015412e-20,-3.240636109795003e-09,7.2256595593397e-08,-0.00018416413835906185,9.191898196976489e-08,0.0001841651436845611,9.195052534861498e-08,-1.2960356978497103e-07,2.3176894790580823e-07,8.208930943106488e-05,3.124653219917541e-05,3.720685923318164e-05,3.219941675558059e-05,0.00033642795162539994,2.3095869287109612e-05,-1.4901505553547875e-21,3.422264355418204e-21,1.039409489012054e-06,1.0732540292848944e-06,5.872778824416546e-07,8.130661431604717e-07,1.0229818505729182e-05,5.992434786794782e-07,2.1126805570984e-22,1.6039036262770507e-22
10,0.015339807878856412,6880000.0,0,72,0.024217350743650463,2.8036382172079025e-05,-1.4484706650789983e-05,2.1650094791148486e-05,0.02421804218480273,2.803617412848973e-05,-1.7191631670198393e-20,1.973725986746529e-20,1.3976539328245714e-08,6.770940370224649e-08,-0.00018393569246280626,9.018132704598148e-08,0.00018393657756358831,9.018876930216677e-08,-3.3120608010430674e-07,2.3786255334834212e-07,5.739492486008529e-05,2.8561510162709298e-05,5.0558183876611455e-06,3.094388998435772e-05,0.00032498473567107067,1.8234712980013816e-05,7.952698226998709e-21,3.841966474715541e-21,2.832156873206055e-07,1.0297837523690756e-06,-7.862697470989966e-07,1.1311077514349382e-06,1.1271563780075522e-05,7.485224229558294e-07,-4.705738595857219e-23,1.569870041457039e-22
10,0.015339807878856412,6920000.0,0,72,0.024264836201149744,3.3557979994179764e-05,-1.9065838857390104e-05,2.2755259121633545e-05,0.02426560080459912,3.3562364746534274e-05,-1.5748538500802182e-20,1.959930933134942e-20,-3.8870477418937466e-08,5.824941725716073e-08,-0.00018421853251765713,6.813293941772376e-08,0.0001842191906196402,6.81271442816516e-08,1.901897757614071e-07,2.452659645093613e-07,3.39927489749616e-05,2.7664880760241546e-05,5.568220119021116e-05,3.096116425624555e-05,0.00031482207310147445,1.969584516512691e-05,-5.176312455442948e-21,3.003521903774764e-21,-8.388487708586478e-08,1.0565080074423758e-06,2.7237868713750924e-07,9.579865636150595e-07,1.0663750131965967e-05,6.583796496761132e-07,-1.0587911840678754e-22,1.8749283046401475e-22
10,0.015339807878856412,6960000.0,0,72,0.024218592747464206,3.376000121401131e-05,2.0859908020549323e-05,2.3000732634773385e-05,0.02421938033653534,3.3728135490028e-05,1.581128168208028e-20,1.6796353605981806e-20,-5.482152079296135e-08,6.439495803334251e-08,-0.0001840279533553869,8.536026789799703e-08,0.00018402876071930624,8.538222188344648e-08,1.7091632150255528e-07,2.1922370575769585e-07,-1.0380064244250018e-05,3.26277065668724e-05,2.2731625961398644e-05,3.7734498778277654e-05,0.0003821320332527174,2.0989674094086304e-05,-5.960602221419154e-22,3.194359115051238e-21,-2.226478312075777e-06,1.0278573934953907e-06,-7.624059927377127e-08,8.932400222667568e-07,1.0241236543044194e-05,6.686149236308884e-07,2.7450141809167145e-23,1.6352230361398713e-22
10,0.015339807878856412,7000000.0,0,72,0.024260068078217664,3.34014404189658e-05,4.749189399863698e-05,2.625822266116977e-05,0.02426112438845014,3.339219187173944e-05,-3.57636133285149e-20,1.971846276193838e-20,-1.860425467834353e-08,6.238798877983226e-08,-0.0001840513404731265,7.277412609405637e-08,0.00018405209320577804,7.273668497802841e-08,2.3477498642872854e-07,2.402335380230496e-07,-1.0218458302676506e-05,3.200444789116966e-05,-2.7888559001374742e-05,3.46678656029478e-05,0.00035839995737276805,2.072217159161048e-05,-5.411599385235807e-21,3.4183331800283826e-21,-2.0571494977108515e-07,9.709785337271452e-07,-1.1659379664703434e-06,1.036910322944376e-06,1.0809006021199077e-05,6.262324670938385e-07,1.4215252008318705e-22,1.636768266523142e-22
10,0.015339807878856412,7040000.0,0,72,0.024198564681093264,3.1923524722492676e-05,6.844616119269774e-06,1.9798789292988758e-05,0.02419914198074606,3.190991218210354e-05,-1.041536809216399e-20,1.8614297636604807e-20,1.0342427932666468e-07,6.866556462578459e-08,-0.00018410108120260743,8.338589510588634e-08,0.0001841020202847641,8.335935232018612e-08,-5.0666157816742333e-08,2.519376539873584e-07,7.245819911372639e-06,3.053981284069459e-05,-4.8193840428873254e-05,3.1517155646175544e-05,0.0003384167250557169,1.8612455476085793e-05,1.3019210115204986e-21,3.527587174401636e-21,-5.537131485722366e-07,1.0267009940796925e-06,-2.9756699506317017e-07,1.082295564504551e-06,1.1148507187942516e-05,6.931751184282462e-07,1.4705433112053832e-23,1.8306852185626436e-22
10,0.015339807878856412,7080000.0,0,72,0.024280107175757307,3.537101865451395e-05,-1.7275358992455567e-05,2.0342279454136893e-05,0.02428071974237421,3.5357495061034797e-05,-3.0744158826267195e-21,2.058789707331227e-20,-2.738889434873326e-08,4.9876596809927836e-08,-0.00018404409512938737,8.651471806566635e-08,0.00018404457671295036,8.652364029664123e-08,1.4227820655836907e-07,2.80664050102036e-07,2.7418317533396082e-05,3.44948678312097e-05,-5.245847243942483e-05,3.748288898799331e-05,0.00038224204572702056,2.421439973447325e-05,-4.846910753732939e-21,3.406524641551237e-21,-7.467115472521892e-07,9.265505558590706e-07,-8.519597418241829e-07,9.941492988353926e-07,1.023321483608026e-05,6.244949472803788e-07,1.0783984282172808e-22,1.9680551427364978e-22
10,0.015339807878856412,7120000.0,0,72,0.024262810540320298,3.623585577254759e-05,-1.8369283059449354e-05,2.085921118297031e-05,0.024263454245814324,3.623456965026494e-05,-6.65077721547821e-21,2.2301529406044915e-20,4.4030268926967186e-08,5.999324317735725e-08,-0.0001840227250827495,9.206095715636732e-08,0.00018402342461610214,9.206252856701385e-08,-2.5131790748231284e-08,2.3427946343735012e-07,6.322492301979312e-06,3.66327134058575e-05,-6.265274475008897e-05,4.121477128261909e-05,0.0004090023897733209,2.7209648503999595e-05,-3.043044291987671e-21,3.7190232821759134e-21,7.732860173617971e-07,1.037177506835489e-06,4.3757926542159716e-07,1.020838173874945e-06,1.0857029065371225e-05,6.846563604434355e-07,3.4018568599217848e-22,1.9272383665335468e-22
10,0.015339807878856412,7160000.0,0,72,0.024263760519917025,3.386847109428771e-05,-2.3091490191925357e-05,2.1037037373626484e-05,0.024264419680405293,3.386158809692897e-05,-1.5058363506743084e-21,1.958423199958357e-20,-5.257046599774692e-09,5.8752005780962426e-08,-0.00018408617061413943,7.707795481992391e-08,0.0001840868361967111,7.708305017633169e-08,5.5340816578102197e-08,2.3285454033370965e-07,-1.0699532134149721e-05,3.475870895618064e-05,-3.647512522042217e-05,3.7743954220519116e-05,0.0003845470734769376,2.3882167297207086e-05,-2.0077818008990833e-21,3.971160378141128e-21,-1.8386053406960707e-06,1.021035963815223e-06,1.5845676398980886e-06,1.1596192381814834e-06,1.188524322808822e-05,6.932850359682687e-07,-3.1371590639048194e-23,1.7627669528895829e-22
10,0.015339807878856412,7200000.0,0,72,0.024266520801774258,3.384236487213992e-05,-3.823380909153387e-05,2.0264191910342897e-05,0.024267152750938718,3.383118242755481e-05,-1.6626943038695522e-20,1.857934690893403e-20,7.989895062698049e-09,6.045199765681012e-08,-0.00018411907563149215,8.85794215709319e-08,0.000184119779580464,8.860390487545037e-08,4.925243830620857e-07,2.404632876954176e-07,-5.161547862551807e-05,3.2032022346447854e-05,-2.3685015667632377e-05,3.310362016785477e-05,0.00034735962121153696,2.163113950752715e-05,2.57247043240195e-21,3.107351419021343e-21,6.407119192062021e-08,9.317791833216279e-07,-3.461677216077235e-07,8.126308613877509e-07,9.149452128610455e-06,5.926871220928775e-07,3.137159063904818e-23,1.8180210764730016e-22
10,0.015339807878856412,7240000.0,0,72,0.02431017876526723,3.607454624175905e-05,-2.08985558751772e-06,2.021863986358936e-05,0.024310778427776594,3.6049654428952774e-05,-1.348978397479071e-20,2.3142499096117115e-20,-9.202225999047991e-08,6.142276358231948e-08,-0.00018399852983914597,8.563008590499156e-08,0.0001839992813037959,8.561334159545566e-08,1.3041611841374338e-07,2.2123361749344253e-07,-6.554047706068334e-05,3.5137465270871465e-05,-4.669472346990574e-05,3.2927676135651914e-05,0.00036591291469740395,2.289710480720611e-05,-4.203793145632453e-21,3.8787936130734324e-21,2.4947634308421667e-06,9.588360005027072e-07,1.270538825564115e-07,9.932530381805347e-07,1.0586160041404435e-05,6.445151696383365e-07,-1.1519255937775497e-22,2.0582870846893743e-22
10,0.015339807878856412,7280000.0,0,72,0.024265869773851697,3.4080594395541575e-05,2.829384669683098e-05,1.9746040832389313e-05,0.024266455892872282,3.408847821141567e-05,1.2360406711784984e-20,2.2449795969937963e-20,4.154261891514631e-09,5.5301765645582204e-08,-0.00018420129194394124,7.907518704218432e-08,0.00018420188112440884,7.908405306118844e-08,8.108309106591424e-08,2.565186502471968e-07,-2.7432664544487108e-05,4.212435132474293e-05,-1.217906350900225e-05,3.488055287977826e-05,0.0004122849747561684,2.4692779998272202e-05,2.8548147481533825e-21,3.255020919490065e-21,-1.270538469310395e-06,9.459191629296391e-07,5.841904620563957e-07,1.0000440876773522e-06,1.0099599920523883e-05,6.969558151788099e-07,-1.0783984282172806e-23,1.7522174750175694e-22
