nk,sample,steady_blocks,psi[0]_sin,psi[0]_cos,psi[0]_amp,Jpsi[0]_y_sin,vx_sin,pi_xy_sin,psi[0]_mean,Jpsi[0]_y_cos,Jpsi[0]_y_amp,Jpsi[0]_y_mean,vx_cos,vx_amp,vx_mean,pi_xy_cos,pi_xy_amp,pi_xy_mean
12,34,251,0.025350754257111065,-1.3751815764433978e-05,0.025351286126924794,-4.730283615155557e-10,-2.248960077046966e-05,-6.885214562227329e-07,4.850472866614269e-21,-0.00022088897665452887,0.00022088943106414932,3.249710065612583e-08,3.6393865310261807e-06,0.000352844795919201,-1.9482882664600903e-21,7.351107015658053e-07,1.0658221944242548e-05,1.5467069089968944e-23
12,35,251,0.02530828354128288,-1.1605999452285959e-05,0.025308772299238662,3.4542717511306947e-09,1.243040937906133e-05,-2.6106552318614127e-07,2.81534403769995e-20,-0.00022089463771470398,0.0002208950057165134,6.04271080821044e-08,1.598900638528318e-05,0.00033819714931964333,-1.858298046300271e-21,5.646607982180385e-07,1.0390430889856936e-05,1.2626752766174661e-22
12,36,251,0.025395371083425593,4.613575685123903e-06,0.025395911251328812,-3.91243699887078e-09,2.0646373697575092e-06,2.744791796786745e-07,2.524675626583734e-20,-0.00022089429057239735,0.00022089481314761407,-8.48918191279797e-08,-4.299544496934505e-05,0.00034594167593635,7.334202943025284e-22,3.901866377118695e-07,9.928189578582271e-06,-4.218291569991595e-25
12,37,251,0.02533087414214568,1.0084036623615282e-05,0.02533135204506548,4.300378640642333e-10,1.6119866887194982e-05,3.2996044891505134e-07,9.435474583757067e-21,-0.00022090164019789474,0.00022090211740386103,1.852725344258738e-07,-1.1286118195297604e-05,0.0003586049800507729,8.549070915182845e-22,2.4471678946225477e-07,1.1356543102635643e-05,-2.635026134054713e-22
12,38,251,0.025350598929845307,1.9726565766511037e-05,0.025351146503721007,2.5168805198979337e-09,1.310199081454202e-05,2.3228776045211297e-07,2.1642647948436594e-21,-0.00022088984557620738,0.000220890235313427,2.9736557150061055e-07,-1.3435911132695207e-05,0.0003512242309161687,2.902184600154181e-22,2.753531556772234e-07,1.0331647614091212e-05,2.158359186645669e-22
12,39,251,0.025352643430563475,-8.336609885728215e-06,0.02535314687582382,-3.2878646161413534e-10,3.7245313921410134e-05,-3.842807737023112e-07,9.853929107500188e-22,-0.00022089665946736997,0.0002208970725055596,-2.0171520898773134e-08,-1.5690817667541135e-05,0.00033001094446265467,4.544506118070877e-22,3.2981741033685706e-07,1.0682500113028571e-05,1.0756643503478416e-22
12,40,251,0.02537940180773306,-3.6957393256504033e-05,0.02537989109996741,2.699925597506256e-09,-5.514947662372944e-05,3.228735124060135e-07,1.802954060901982e-20,-0.00022088992486533755,0.0002208903789273767,2.806884339206182e-07,2.2270636286770165e-05,0.0003492208854353533,2.0922726187158017e-22,2.1775437006112595e-07,1.0593714631401982e-05,-1.6057629909767779e-22
12,41,251,0.025296991866007316,-7.397607488272985e-06,0.025297490252227956,-2.6754639331891933e-09,2.3226312321679418e-05,-4.619568814345175e-07,6.5872841156987776e-21,-0.00022089008308399694,0.00022089045026107523,2.244728997106509e-08,-4.406598091088929e-06,0.00034768506246575563,4.499511007991003e-24,-4.716875410066243e-07,1.1233402497235606e-05,1.6676312673366534e-22
12,42,251,0.025324019658998925,-1.7757269896527558e-05,0.025324622905786846,-2.112292273248265e-09,-1.9067289883036394e-05,1.7288211893533082e-07,2.429735944315132e-22,-0.00022088925714932204,0.00022088978071744183,2.83507598215785e-07,-2.9390759590340844e-05,0.00034636764921888046,1.4938376546530024e-21,9.871364149564942e-07,1.1597370265009844e-05,8.295973420983346e-24
12,43,251,0.02537472524319837,-6.899836323777983e-06,0.025375214923065978,8.052923588964584e-10,-9.816498426886185e-06,2.197213052249432e-07,1.695865698911797e-20,-0.000220892423986307,0.00022089287468647712,1.7015775989868246e-07,-7.124809789050112e-06,0.00034920995797236025,-2.6727095387466376e-21,-3.273692547281112e-08,1.0865885986974135e-05,-7.438254135085074e-23
12,44,251,0.02532359534378862,1.891549993911473e-05,0.025324168815462577,-2.633372453383379e-09,-6.787460965580471e-06,-3.698745049044939e-08,1.1401760894249122e-20,-0.00022089326044956846,0.00022089371989603544,1.0685632899384987e-07,-3.7003715212447185e-06,0.00033011449686233383,1.6198239628767493e-21,5.803231918010194e-07,1.060609776544109e-05,-3.4730600592930326e-23
12,45,251,0.025325185761104374,-7.333675817707413e-06,0.02532575009189007,3.2419743529650585e-09,6.914395094968917e-06,2.5318994743947545e-07,1.2301663095847317e-20,-0.00022089807638360438,0.0002208985805618751,9.021814902197364e-08,6.318005819382648e-06,0.0003404102176034168,7.514183383344927e-22,-2.6540237462633943e-07,1.096365371314279e-05,-7.803839404484339e-23
12,46,251,0.02534531307921431,2.440708627674438e-05,0.02534592074345297,-3.628176819351297e-09,-9.338512708602778e-06,8.588217059050296e-07,-1.605425527651179e-20,-0.0002208937246474521,0.00022089416515798786,2.7005025665074443e-07,-2.338816569334645e-07,0.00033094448100367044,-6.3443105212672695e-22,-4.607885087900091e-07,1.0454698000668175e-05,9.842680329980254e-24
12,47,251,0.025333827814390295,-7.3922677854457586e-06,0.025334339207520738,-5.229324297984388e-10,3.782486694036478e-05,-1.2257668411461715e-06,-3.313439906284552e-20,-0.00022088817601160072,0.000220888662285453,9.457697141189282e-07,9.502525015339613e-06,0.0003439551978114649,-6.231822746067492e-22,1.4907269763931054e-07,1.0186357921326685e-05,-3.937072131992104e-24
12,48,251,0.025349264656170413,-2.75541595892945e-06,0.02534979618082339,3.2218108796769304e-09,1.6272963817954139e-06,-4.37162359689207e-07,-4.850472866614267e-21,-0.00022089252659542285,0.00022089296448840468,-5.380783500404207e-08,4.449093619497189e-06,0.00034031011633251884,2.6817085607626187e-21,3.7638793694683564e-07,1.1696899778695327e-05,-2.9246821551941305e-23
12,49,251,0.02534539648247785,-3.134370187608596e-06,0.025345862231593345,5.048995128492528e-09,-7.87823280916454e-06,5.587739077482517e-07,4.2790349685994106e-21,-0.00022089438655749642,0.0002208948241377052,-5.8073014610662326e-08,-2.048886143970251e-05,0.00035796039759562466,-1.1203782409897518e-21,2.6331238240602154e-07,9.977664137699918e-06,-3.31838936839334e-23
12,50,251,0.025382740777103792,-1.5420414294420633e-05,0.02538315874897618,3.1472068422173506e-09,2.577216288290186e-06,-2.0510264545306738e-07,1.51003589428177e-20,-0.0002208914583637447,0.00022089192075688176,1.8385233236217476e-07,3.146295147144218e-06,0.0003115912219177978,-1.093381174941806e-21,-2.218826946398191e-07,1.0263242787734238e-05,-4.372962260891225e-23
12,51,251,0.025341942600815227,-4.1025238333626636e-06,0.025342473408314855,-2.3985851156675773e-09,5.667477819778399e-06,2.3108783463241166e-08,-9.311738031037317e-21,-0.00022089257557836344,0.00022089298714443562,7.750725938400798e-08,8.021661589479117e-05,0.00035203045591087153,1.1248777519977423e-22,-2.152071637880904e-07,1.0179755962970716e-05,-1.4300008422271305e-22
12,52,251,0.02532479609287317,-2.3963870968255214e-05,0.025325277163258532,-9.946457731803178e-10,1.3098719891068656e-05,4.226347488198e-07,6.7672645560184185e-21,-0.0002208983384311591,0.00022089879360619297,1.8432621505136981e-07,1.6140511974567668e-05,0.0003373517911499427,3.185653793657608e-21,5.18684177019439e-07,1.0361261729161086e-05,1.0405119205979122e-22
12,53,251,0.025347498189839814,3.54916413563936e-06,0.02534807421019936,-1.5318529340966265e-09,6.555924779475591e-06,-8.409263184220443e-07,-7.78415404382436e-22,-0.00022089412114511506,0.00022089453891364184,-4.2581135479048783e-08,5.589035177020353e-05,0.0003540458834416674,-2.632213939674718e-21,7.355367922870861e-07,1.101960468607735e-05,7.958510095384032e-23
12,54,251,0.025295656862139367,2.976983114460939e-06,0.02529616716305839,-6.311389021419857e-11,-1.0842224789307703e-05,6.416944026328535e-07,-1.0618845978858693e-20,-0.00022090247475199174,0.0002209029412468886,1.7319245926094516e-08,-2.3072391360449475e-05,0.00031453205850507857,-5.489403429748988e-22,4.054529089489874e-07,1.089068836948703e-05,2.896560211394189e-23
12,55,251,0.025407426706031324,5.147597652466595e-06,0.025407904065958196,1.54338926563972e-10,-1.2072846369542909e-05,7.743186012652876e-07,-1.253113815725486e-20,-0.00022089214560160186,0.0002208926453102636,-3.5149800684426766e-07,-2.071596015411379e-06,0.0003455623102028475,-1.115878729981761e-21,-1.0059268244770983e-07,1.0739159367702042e-05,-1.926353150296138e-23
12,56,251,0.025360742395693598,1.9405881108645794e-05,0.025361379669600906,5.903515629377599e-09,-1.7457526719018992e-05,2.088022837564491e-08,3.3611347229692563e-21,-0.00022089065546354475,0.0002208911013277924,3.049484607715205e-07,3.813390339258794e-05,0.0003540707505801366,1.1383762850217164e-21,2.0311159520737266e-07,1.059104021877497e-05,6.664900680586625e-23
12,57,251,0.025347759187723733,9.449015774112133e-06,0.025348230038843497,-1.324146703017043e-09,4.6845833946682655e-06,5.894797134537284e-07,-3.838082889816298e-20,-0.00022089173002522836,0.0002208922776416049,-1.1545134252325266e-07,-8.052098964806739e-05,0.0003336477213755653,-2.110270662747765e-21,1.8473886279111668e-07,1.0490615382086078e-05,-9.673948667180591e-23
12,58,251,0.025354139273930352,-2.465378363196808e-05,0.025354658528123977,2.7254362676529786e-09,-1.480753910785202e-05,9.895756893607865e-07,1.2108184122503706e-20,-0.00022089608653015565,0.00022089641536149893,-8.525647453963911e-08,-5.012197340180274e-05,0.0003464112386804722,2.9921748203139965e-22,7.888020432237625e-07,1.112159060920065e-05,-5.624388759988716e-23
12,59,251,0.025365488401928434,-2.23100349625156e-05,0.025365952225045955,8.23414303699606e-10,5.102288666502076e-05,-9.955495398312735e-07,-1.316556920938158e-20,-0.00022089408629208547,0.00022089450658988827,1.9423302053197916e-08,-2.861153684286298e-05,0.0003326320712278253,9.943919327660045e-22,5.0245385693445e-07,1.045679958521407e-05,6.875815259086203e-23
12,60,251,0.02537100504467928,1.7818985198096218e-05,0.025371570006189014,-4.225977621412838e-09,1.2095230032256767e-05,7.678889584895407e-07,3.0063482799891676e-20,-0.00022089087372447833,0.00022089130280452405,-1.2863886064325004e-07,-1.636124762423836e-05,0.00034373331093235824,2.7896968249544e-22,-4.079487976619286e-07,1.1196750776938395e-05,-9.870802273780191e-23
12,61,251,0.02535151854255468,1.5313660784782888e-06,0.025352052129738713,-1.7820239852389872e-09,-1.2463303213635351e-05,8.838142577849969e-08,1.6310727403967268e-20,-0.0002208906826831831,0.00022089109054908954,-2.3018972427412692e-07,-2.4148976285290783e-05,0.00033369198135403704,3.406129833049165e-21,4.881224561855949e-07,1.0306639057443971e-05,-3.430877143593115e-23
12,62,251,0.025335066531349325,-2.1713495510215067e-05,0.025335583146077558,-7.044557240349236e-10,-4.815716411165214e-05,-1.9174869910244998e-07,-1.881695503541824e-20,-0.00022089079984409244,0.00022089124514052902,-2.621709185885826e-07,3.6350864301390185e-05,0.0003403149835887566,-1.8987936453721897e-21,1.660188174955359e-07,1.0435177083357737e-05,1.5959203106467956e-23
12,63,251,0.025347803803623472,-2.2508133909691213e-05,0.02534827621170076,-1.0770883925382425e-09,-2.7538543288116236e-05,-8.585391730953217e-09,5.849364310388237e-22,-0.00022089294027225162,0.000220893425728903,5.033075283228514e-07,1.6238778018275797e-05,0.00034036998320634987,1.7818063591644245e-21,-3.484072013188959e-07,1.0183617322541147e-05,8.886534240782167e-23
12,64,251,0.025292556247451116,8.61387317718778e-06,0.025293120125093063,5.603450475066803e-10,2.664515780459004e-06,-2.961473237792589e-07,7.100228370609758e-21,-0.00022089201912451698,0.00022089241172718518,-2.4074597903879205e-07,1.4936812388131611e-05,0.0003409031071935493,-5.624388759988716e-22,4.791178448344473e-07,1.1041098688943856e-05,7.030485949985882e-24
12,65,251,0.02533857618751618,-8.824271939146959e-06,0.025339150593091345,-1.5592227648151062e-09,2.816892250362924e-05,1.1112311057165949e-07,-9.655950623148623e-21,-0.00022089376124845533,0.00022089417296845511,-1.9163589138488445e-07,2.693218779189433e-05,0.0003582278115365409,1.3543528134052825e-21,2.0702954857746863e-07,1.063637978693112e-05,3.979255047692013e-23
12,66,251,0.02536586513587887,-6.61387891390317e-07,0.025366348462111173,-4.016473117556405e-10,2.5033442800270123e-05,3.293265149383382e-07,-4.895467976694175e-21,-0.0002208859932498913,0.00022088648960125998,3.895778477455056e-07,-1.794093152387278e-05,0.00033076663030468445,-1.9977828875479913e-21,-3.695958436645432e-07,1.0889660557512384e-05,7.058607893785837e-23
12,67,251,0.02532725750358482,2.3419892070594563e-06,0.025327807101009403,4.98671540042145e-09,-3.671449748257204e-05,-6.883467460043956e-07,-2.085748327754215e-20,-0.00022089552871711073,0.00022089598638369882,1.4207433002696885e-07,1.6866990465272676e-05,0.00035713709379349813,-3.239647925753499e-22,-7.873226996230723e-07,1.0412543017182485e-05,5.807181394688348e-23
12,68,251,0.025329315296626447,-1.1015448264146423e-05,0.02532983599019143,-7.942818504932512e-10,3.203590672696151e-06,-6.221432564258441e-08,-2.38699058973921e-20,-0.00022089962425236848,0.00022090008967316318,1.3640414973874242e-07,-1.6009806239708776e-05,0.0003457192798268684,2.024779953595937e-21,-2.445741294750212e-07,1.0688418108586952e-05,-3.128566247743722e-23
12,69,251,0.025372810511484708,-5.691299052389068e-06,0.025373351380358355,-3.869707486837293e-09,-3.925911900882038e-05,-1.7221882367944934e-08,-1.6900163346014088e-20,-0.0002208883360669632,0.00022088877890502246,3.251139408355987e-08,3.183836980862883e-05,0.0003472129071155872,-9.898924217580149e-23,-1.0645540203621735e-07,1.041288223753054e-05,-3.0231089584939335e-23
12,70,251,0.02530385115429022,-2.9247027017294668e-05,0.025304442088099975,9.771152801180158e-09,-1.1384449589011158e-06,-6.198470108832784e-07,2.2322074110643213e-20,-0.00022088822274576354,0.00022088865286898796,-4.464551877328087e-07,-4.7378904728944475e-06,0.0003266276674193893,1.2013694391335894e-21,4.479457765624016e-07,1.0686912712286543e-05,-6.439925130187077e-23
12,71,251,0.025343765724842784,-8.170065211478161e-06,0.02534428325220652,-1.8702380381803634e-09,-2.50300232055719e-06,-1.4858551281367068e-07,1.7377111512861134e-20,-0.00022089597952570063,0.00022089649188073153,-2.2626159104998555e-07,3.4354460126127226e-05,0.00033199050275601195,-7.874144263984197e-22,-7.583380686737571e-07,1.0521782002752522e-05,-1.1628423761276668e-22
16,0,251,0.027384170162823213,-2.842177310112626e-06,0.02738445742367097,1.2157196995145675e-09,-2.243241195674667e-05,-1.7317903179806743e-07,-2.0036322518583798e-20,-0.0002945218714979148,0.00029452208299177174,2.1111011655160936e-07,2.9424008904991976e-05,0.00028962254577009027,-2.7042061158025732e-21,-5.2357750357015094e-08,1.1127026007139717e-05,-9.547399920080842e-23
16,1,251,0.027409407446960236,6.398854966063247e-06,0.027409692135366398,5.40823997659521e-10,-2.9451071121329663e-06,-2.3442423316355622e-07,5.669383870068624e-21,-0.00029451712959753957,0.000294517325654779,-1.0074873164806512e-08,-9.262553313200655e-07,0.00029306437650308327,-1.6468210289246955e-21,1.0636454485527754e-06,1.0450826383188748e-05,6.369620270687219e-23
16,2,251,0.027440305325659192,-1.7902703056912735e-05,0.027440626435372286,6.477106799276156e-10,-4.4276449347331e-07,4.973292109258575e-07,8.490577272078963e-21,-0.00029452396022824624,0.00029452414211131973,1.9320179362123755e-07,2.8718821842471063e-05,0.000284607936055342,-1.3318552583653274e-21,4.7266580638491495e-07,1.1000550656551444e-05,1.4665593691670575e-22
16,3,251,0.027433403799477164,-2.080448485251094e-05,0.027433765222366225,8.398058767549019e-10,-1.2432997309455323e-05,1.1100463806845526e-08,2.3082491470993683e-20,-0.0002945246388446195,0.0002945248640446741,-3.9611767640624194e-07,-2.4012229056198646e-06,0.00028918993628177967,-1.4623410775970655e-21,-3.207589328958313e-07,1.030831054117772e-05,9.139631734981663e-23
16,4,251,0.027431035041737217,6.548707049244914e-06,0.02743134050361814,3.1297843415909026e-09,4.335089183159478e-06,-2.9735164916467485e-07,-5.273426901365421e-21,-0.000294521312114091,0.0002945215258505773,1.7081800600703893e-07,-7.557143236161107e-06,0.0002843954687021345,-1.8852951123482168e-21,4.4344161600662337e-07,1.0015622998700857e-05,6.664900680586627e-23
16,5,251,0.02743493025082654,-2.342807876580937e-05,0.027435231499150822,-4.399663572427514e-09,-2.091970019846795e-05,5.182148424890712e-07,-6.794261622066372e-22,-0.00029452753620789974,0.00029452776416708345,1.9957294619058008e-07,8.573215836506273e-06,0.00030024692600069463,1.2981089258053948e-21,-3.7952318988645256e-07,1.0492444351032187e-05,-1.4764020494970382e-23
16,6,251,0.027381576314804264,-9.908461374554612e-06,0.02738186418342903,-1.4974551363308385e-09,2.626839233682217e-05,4.6906367926367553e-07,2.9156831331781524e-21,-0.00029452996162842817,0.000294530175373734,1.2285707591228848e-07,-1.8378048047888845e-05,0.00031222054391682097,-1.4488425445730928e-21,3.2480024910519085e-07,1.039896944297636e-05,7.086729837585779e-23
