k,count,transfer_mean,dissipation_mean,production_mean,total_mean,transfer_sem,dissipation_sem,production_sem,total_sem
4.3718452454740771e-02,7.1600000000000000e+02,8.7420612888860849e-12,-3.0087146463449086e-11,2.1345151884942355e-11,6.6710379353407579e-17,6.1217139674910427e-13,6.1308579514361421e-13,1.1765410064115869e-14,3.6448636860446758e-16
4.4101947651712187e-02,7.4400000000000000e+02,9.3599186288605872e-12,-3.1231281053820747e-11,2.1871383360795625e-11,2.0935835465392299e-17,6.4694470144688051e-13,6.4439864422174890e-13,1.3994326248478252e-14,2.8932077729209624e-16
4.4485442848683596e-02,7.2800000000000000e+02,9.2881430843452129e-12,-3.0339068767889366e-11,2.1050796512768837e-11,-1.2917077531259752e-16,6.2015704158695740e-13,6.1953899168716950e-13,8.9235055737051784e-15,2.6436124553730016e-16
4.4868938045655005e-02,7.2800000000000000e+02,9.5165315628020297e-12,-3.0313001824926000e-11,2.0796861381151310e-11,3.9111902733916044e-16,6.1822645317252750e-13,6.1943575714208128e-13,1.7187632862166976e-14,4.0896013586882213e-16
4.5252433242626414e-02,7.2400000000000000e+02,9.6193480881549496e-12,-3.0009798708944806e-11,2.0390093512036224e-11,-3.5710875363656301e-16,6.0587463064638006e-13,6.1667479027887124e-13,1.8399188307778904e-14,2.2444097205121400e-16
4.5635928439597823e-02,7.3600000000000000e+02,9.9717500698207025e-12,-3.0397121786418960e-11,2.0425192726684780e-11,-1.7898991348111636e-16,6.2602341297413892e-13,6.2563414287892338e-13,8.1675291733957762e-15,1.1422509380700026e-16
4.6019423636569232e-02,7.7600000000000000e+02,1.0743468093128402e-11,-3.2003499620173168e-11,2.1260437934992244e-11,4.0640794747775275e-16,6.5349205818020248e-13,6.5865042703220916e-13,1.7100573987922384e-14,2.0634035712008688e-16
4.6402918833540648e-02,7.7200000000000000e+02,1.0777516050370914e-11,-3.1629195254857247e-11,2.0851977358726064e-11,2.9815423973447607e-16,6.4609750492569719e-13,6.5546246996028128e-13,1.9294439897926152e-14,3.9631899471462107e-16
4.6786414030512057e-02,7.6800000000000000e+02,1.0981039753895182e-11,-3.1444264219023535e-11,2.0463349493621938e-11,1.2502849358345969e-16,6.4618230529144580e-13,6.4992610168930275e-13,1.4158628410559779e-14,3.6334720650236867e-16
4.7169909227483466e-02,7.9200000000000000e+02,1.1459603964507920e-11,-3.2293355942876553e-11,2.0833643315946369e-11,-1.0866242226816762e-16,6.6099627299573287e-13,6.5732157235063761e-13,1.0646452285956355e-14,2.8287331968604390e-16
4.7553404424454875e-02,7.6000000000000000e+02,1.1180936535167732e-11,-3.0894593636793981e-11,1.9713767638793365e-11,1.1053716711836224e-16,6.3540565017927981e-13,6.3905975501556992e-13,9.1689204305514554e-15,2.0057804185363662e-16
4.7936899621426284e-02,7.8000000000000000e+02,1.1655604094721627e-11,-3.1634818828660556e-11,1.9979390468302790e-11,1.7573436385907935e-16,6.5322403756371808e-13,6.4917842308142360e-13,1.2587197159799127e-14,2.6996331889970504e-16
4.8320394818397699e-02,7.7600000000000000e+02,1.1714651219652844e-11,-3.1312587958634256e-11,1.9597537560474947e-11,-3.9917850646285004e-16,6.4238537026434072e-13,6.3830266439257726e-13,1.1263907240333534e-14,1.6459558200003998e-16
4.8703890015369108e-02,8.3200000000000000e+02,1.2793648820644693e-11,-3.3600724655599304e-11,2.0807127154027443e-11,5.1319072828578694e-17,6.8764483765479925e-13,6.8892762538217715e-13,1.5231823237847588e-14,2.8195351908969863e-16
4.9087385212340517e-02,7.8800000000000000e+02,1.2241030527126445e-11,-3.1670868870907114e-11,1.9429595649890607e-11,-2.4269389005741655e-16,6.4535884290563270e-13,6.4812120329975044e-13,1.0090079265762056e-14,2.8375408388863070e-16
4.9470880409311926e-02,8.1600000000000000e+02,1.2833937059703184e-11,-3.2732622770602649e-11,1.9899416776240351e-11,7.3106534088148059e-16,6.7913490146136799e-13,6.7964985740518323e-13,1.1671683421965477e-14,3.0300850389089193e-16
4.9854375606283335e-02,8.0000000000000000e+02,1.2717941774787275e-11,-3.1950567602826652e-11,1.9232761960220192e-11,1.3613218081732193e-16,6.6273918929618948e-13,6.5740606991326007e-13,9.3952093669001671e-15,1.7728733637170256e-16
5.0237870803254751e-02,8.1200000000000000e+02,1.3075877599123053e-11,-3.2339168698982144e-11,1.9263018916020722e-11,-2.7218383836789699e-16,6.6721797070107531e-13,6.6247039053749013e-13,1.2139657194121689e-14,2.5869343329359510e-16
5.0621366000226160e-02,8.4800000000000000e+02,1.3857473140637275e-11,-3.3782093856618916e-11,1.9924915830402886e-11,2.9511442124563205e-16,6.9306903139980273e-13,6.9197126982097458e-13,8.6604554785931261e-15,2.5348056156875007e-16
5.1004861197197569e-02,8.3200000000000000e+02,1.3687072746088501e-11,-3.2966442698492355e-11,1.9279224209683650e-11,-1.4574272019762009e-16,6.8169918928496958e-13,6.7332379622594239e-13,1.3128272552935752e-14,2.4927340904850283e-16
5.1388356394168978e-02,8.5600000000000000e+02,1.4269709763177226e-11,-3.3846453628700504e-11,1.9576626508821273e-11,-1.1735670200986908e-16,7.0105724804382930e-13,6.9765911600601923e-13,7.1641266541507933e-15,3.0620706949223655e-16
5.1771851591140387e-02,8.2800000000000000e+02,1.3936941482323541e-11,-3.2669134145090329e-11,1.8732336396674402e-11,1.4373390760808988e-16,6.7732720522899256e-13,6.7353212432221391e-13,1.2578995487445595e-14,3.7134761937599445e-16
5.2155346788111803e-02,8.8000000000000000e+02,1.4975122722428552e-11,-3.4652203129265534e-11,1.9677440369263648e-11,3.5996242666747919e-16,7.1412459104226982e-13,7.1713373079153295e-13,1.0474616050724206e-14,1.7933256301031171e-16
5.2538841985083212e-02,8.4800000000000000e+02,1.4556386374254175e-11,-3.3304115710029266e-11,1.8747809957397836e-11,8.0621622743629653e-17,6.8867666597625645e-13,6.7938664402464999e-13,1.3423174880721152e-14,4.3996318441826978e-16
5.2922337182054621e-02,8.4400000000000000e+02,1.4591298968273993e-11,-3.3034768255505203e-11,1.8443573646071677e-11,1.0435884046619648e-16,6.7969434719607804e-13,6.7078825913530919e-13,1.1722729078257894e-14,2.8746898060884802e-16
5.3305832379026030e-02,8.8800000000000000e+02,1.5527351277466724e-11,-3.4712126378962156e-11,1.9185135843713465e-11,3.6074221803811557e-16,7.1315067125024612e-13,7.0789285285132000e-13,1.0125248947188623e-14,1.8932867664870630e-16
5.3689327575997439e-02,8.9600000000000000e+02,1.5819164456011746e-11,-3.4958784932434037e-11,1.9139807640502986e-11,1.8716408068782648e-16,7.1336111308326799e-13,7.1507936853150694e-13,1.2767061858832835e-14,2.0063986591090623e-16
5.4072822772968848e-02,8.8800000000000000e+02,1.5798988757310890e-11,-3.4549311528959412e-11,1.8750584873830518e-11,2.6210218199203201e-16,7.0371956907012607e-13,7.0029768261953708e-13,1.2476663030948593e-14,1.7789037105925656e-16
5.4456317969940264e-02,8.7600000000000000e+02,1.5690037034012544e-11,-3.3958117538291677e-11,1.8268026940630440e-11,-5.3563648692773230e-17,6.9497228046494615e-13,6.9724261067122348e-13,9.2476121837294875e-15,2.4248324731778689e-16
5.4839813166911673e-02,8.6400000000000000e+02,1.5597198469738045e-11,-3.3431292612032089e-11,1.7834585147614974e-11,4.9100532093249208e-16,6.8476768312451910e-13,6.8128528876840112e-13,1.2389640428231117e-14,3.8779224164328436e-16
5.5223308363883082e-02,9.3600000000000000e+02,1.7080254522944186e-11,-3.6213738862310931e-11,1.9133583446385717e-11,9.9107018973490696e-17,7.3945136154554073e-13,7.3661879121822002e-13,1.0794162720753314e-14,3.6084228178616213e-16
5.5606803560854491e-02,9.3200000000000000e+02,1.7087040828260060e-11,-3.5905252757580874e-11,1.8817997027709229e-11,-2.1490161157972799e-16,7.3593627272411601e-13,7.3724467733104007e-13,1.2565859264202549e-14,2.7504673183310675e-16
5.5990298757825900e-02,9.2000000000000000e+02,1.7017904083485525e-11,-3.5405631227029886e-11,1.8387797644455154e-11,7.0500910793612703e-17,7.2383398515060424e-13,7.2519185843886916e-13,8.6345906274997721e-15,3.2148182896456708e-16
5.6373793954797316e-02,9.0400000000000000e+02,1.6816615797613259e-11,-3.4659038789786181e-11,1.7842394180187240e-11,-2.8811985684370960e-17,7.1237553364133774e-13,7.1314708941915462e-13,7.4733504999301303e-15,1.7554866961506266e-16
5.6757289151768725e-02,9.4400000000000000e+02,1.7684014292960177e-11,-3.6129231608247990e-11,1.8444977129040505e-11,-2.4018624730495172e-16,7.3735864773058458e-13,7.3844046789840706e-13,1.0186264175375157e-14,2.8202314207483274e-16
5.7140784348740134e-02,9.5600000000000000e+02,1.8072486493160230e-11,-3.6586671734708028e-11,1.8514308817175994e-11,1.2357562819828461e-16,7.5385489324599110e-13,7.5427048729669205e-13,1.0474509139691892e-14,1.7751195735195161e-16
5.7524279545711543e-02,9.1200000000000000e+02,1.7310495213880919e-11,-3.4758225412154567e-11,1.7447489058600195e-11,-2.4113967345609337e-16,7.1087951694923288e-13,7.1483370034207514e-13,1.0531052214415143e-14,3.5074374733982098e-16
5.7907774742682952e-02,9.6800000000000000e+02,1.8555992070956288e-11,-3.6900211659158751e-11,1.8344560109464407e-11,3.4052126194281850e-16,7.5913568826011665e-13,7.5560320666335894e-13,8.1229849354173271e-15,1.9646403033913365e-16
5.8291269939654361e-02,9.1600000000000000e+02,1.7601486580135239e-11,-3.4737121306829465e-11,1.7135548975815450e-11,-8.5750878771785481e-17,7.1660663299777446e-13,7.1313519835672361e-13,6.3800049454889559e-15,2.4468406049110252e-16
5.8674765136625777e-02,9.9200000000000000e+02,1.9242255214028071e-11,-3.7658360955959825e-11,1.8416106250122128e-11,5.0819037193688546e-19,7.7497511991079340e-13,7.7504913560532425e-13,9.3626445637278752e-15,2.9076706268530577e-16
5.9058260333597186e-02,9.6000000000000000e+02,1.8707597391604458e-11,-3.6332580111017915e-11,1.7624751461522604e-11,-2.3125789085371328e-16,7.4742831915555348e-13,7.5264238534641183e-13,8.1438575221816771e-15,2.0007340678115998e-16
5.9441755530568595e-02,9.4800000000000000e+02,1.8526017957535444e-11,-3.5761229324024785e-11,1.7235661649507729e-11,4.5028301839019693e-16,7.3752631458904896e-13,7.3950838868349787e-13,4.3669109397933039e-15,2.8849735284882762e-16
5.9825250727540004e-02,9.9200000000000000e+02,1.9585602811647842e-11,-3.7450484257550877e-11,1.7864614195878849e-11,-2.6725002418734444e-16,7.7320266046585170e-13,7.7169548170303815e-13,6.2721204876744938e-15,2.5300493660813281e-16
6.0208745924511413e-02,1.0080000000000000e+03,1.9947636011209537e-11,-3.7895795039593887e-11,1.7948032956019536e-11,-1.2607236481994217e-16,7.7769411577861219e-13,7.7549958314735294e-13,8.4735264064271702e-15,2.0642585839969442e-16
6.0592241121482829e-02,1.0080000000000000e+03,2.0084511852374993e-11,-3.7860142440644421e-11,1.7775887206191724e-11,2.5661792229160326e-16,7.8024734969060458e-13,7.7879891876949424e-13,8.8551810902529446e-15,3.1406099443630833e-16
6.0975736318454238e-02,9.7200000000000000e+02,1.9422339757671726e-11,-3.6399442119162378e-11,1.6977371843328490e-11,2.6948183784093213e-16,7.3782760623144986e-13,7.4524645324422988e-13,9.0525613713755867e-15,2.6485027013299416e-16
6.1359231515425647e-02,9.7600000000000000e+02,1.9596178305612656e-11,-3.6458552402904878e-11,1.6862164545761431e-11,-2.0955153079162837e-16,7.4578370210525735e-13,7.4666856406665511e-13,4.6876310312655078e-15,1.6057780829788652e-16
6.1742726712397056e-02,1.0480000000000000e+03,2.1235579784977105e-11,-3.9214657071440209e-11,1.7978954668947071e-11,-1.2261751602817928e-16,8.0221762758482292e-13,8.0367091700151828e-13,5.3861595439801125e-15,2.3932886059656723e-16
6.2126221909368465e-02,1.0040000000000000e+03,2.0323966637446899e-11,-3.7351848780125745e-11,1.7028531493874557e-11,6.4935119570697396e-16,7.6674141020123431e-13,7.6172146643728525e-13,7.3629120630639507e-15,2.5764025005995480e-16
6.2509717106339874e-02,1.0480000000000000e+03,2.1381158287098323e-11,-3.8990346548316184e-11,1.7608993578401001e-11,-1.9468281686496236e-16,7.9795323842720777e-13,7.9942535821854214e-13,1.0341705880859346e-14,3.1699825551890629e-16
6.2893212303311283e-02,1.0080000000000000e+03,2.0604802858467415e-11,-3.7386380268206228e-11,1.6781609365542077e-11,3.1955803269628671e-17,7.7322814903623994e-13,7.6768233993668865e-13,1.1567921237633023e-14,2.5280537151884617e-16
6.3276707500282692e-02,1.0480000000000000e+03,2.1550577124956291e-11,-3.8843022657399276e-11,1.7291854875124295e-11,-5.9065731869541547e-16,8.0105653556809246e-13,7.9907678541486239e-13,5.9606785334335423e-15,2.3349468169785598e-16
6.3660202697254115e-02,1.0520000000000000e+03,2.1734747941684817e-11,-3.8928674156669448e-11,1.7193775717258490e-11,-1.5049772614354460e-16,8.0016512713338839e-13,7.9684580266553205e-13,9.0318320288301858e-15,2.3932674552273940e-16
6.4043697894225524e-02,1.0160000000000000e+03,2.1011211103592657e-11,-3.7438043984201746e-11,1.6427007695376929e-11,1.7481476783918071e-16,7.7352185653364983e-13,7.7207240347330426e-13,8.1202785700920188e-15,3.1995238118623358e-16
6.4427193091196933e-02,1.0640000000000000e+03,2.2167840613437685e-11,-3.9220307835976539e-11,1.7053063809691713e-11,5.9658715285259934e-16,8.0203678201004685e-13,7.9902560515062443e-13,6.6693354575860474e-15,2.6048229711305138e-16
6.4810688288168342e-02,1.0760000000000000e+03,2.2453112116413099e-11,-3.9534705781489036e-11,1.7081857503579699e-11,2.6383850376674479e-16,8.0863627402126020e-13,8.0760126506841512e-13,3.3212616173261323e-15,2.8766834457436842e-16
6.5194183485139751e-02,1.0880000000000000e+03,2.2816587987577873e-11,-3.9953953926423334e-11,1.7137138196204844e-11,-2.2774264061872446e-16,8.1740669418783073e-13,8.1637794273718926e-13,8.5775589728189572e-15,3.2597900767841850e-16
6.5577678682111160e-02,1.0880000000000000e+03,2.2888392557520237e-11,-3.9873906537260716e-11,1.6985544808543336e-11,3.0828802861510862e-17,8.1838165394959611e-13,8.1925581166618234e-13,7.6718969048244789e-15,2.7233555721002318e-16
6.5961173879082569e-02,1.0200000000000000e+03,2.1477414215694640e-11,-3.7235349065221992e-11,1.5757823412365358e-11,-1.1143716199302770e-16,7.6361731944672882e-13,7.6740660029137923e-13,5.4240462805179701e-15,1.8546202057514741e-16
6.6344669076053978e-02,1.1120000000000000e+03,2.3581171943814396e-11,-4.0636942049085990e-11,1.7055525763284173e-11,-2.4434198742583009e-16,8.4128757795570531e-13,8.3309694787361390e-13,1.2792488021449278e-14,2.5948641087650548e-16
6.6728164273025387e-02,1.0960000000000000e+03,2.3280685683140751e-11,-3.9932151276124345e-11,1.6651673865315679e-11,2.0827233209520836e-16,8.2601057370406734e-13,8.2790090310602831e-13,3.9863952517648802e-15,3.0316360150418259e-16
6.7111659469996796e-02,1.0880000000000000e+03,2.3174664040507335e-11,-3.9576469358814921e-11,1.6401580275120091e-11,-2.2504318748937170e-16,8.0796450679094017e-13,8.1011721156354793e-13,5.5853640975013523e-15,1.7212413862378474e-16
6.7495154666968205e-02,1.1160000000000000e+03,2.3856630774656542e-11,-4.0522204620427425e-11,1.6665838378881905e-11,2.6453311101928699e-16,8.3718495088900439e-13,8.3238912156073412e-13,1.0267656982180013e-14,3.2869641344024346e-16
6.7878649863939627e-02,1.0880000000000000e+03,2.3254555136441817e-11,-3.9327882639963836e-11,1.6073128516921213e-11,-1.9898660080434893e-16,8.0485957154629721e-13,8.0838106321751743e-13,7.0892489793189124e-15,1.9247185449943929e-16
6.8262145060911036e-02,1.1520000000000000e+03,2.4784689364880784e-11,-4.1703608012547507e-11,1.6918458572948238e-11,-4.6007471849062938e-16,8.5207296144541239e-13,8.5108018093044600e-13,7.0526164507790108e-15,1.8708488552585550e-16
6.8645640257882445e-02,1.1160000000000000e+03,2.4022622731739508e-11,-4.0258857658159074e-11,1.6236128097304720e-11,-1.0682911484496631e-16,8.2667074236359226e-13,8.3169298012605831e-13,8.0136027622466760e-15,2.4469980426125543e-16
6.9029135454853854e-02,1.1440000000000000e+03,2.4713654335353694e-11,-4.1209342953921311e-11,1.6495421528678915e-11,-2.6708988870161087e-16,8.4575907153230327e-13,8.4589537318463806e-13,4.1888232829781829e-15,2.8399948607522099e-16
6.9412630651825263e-02,1.1280000000000000e+03,2.4407662203733277e-11,-4.0542048550877927e-11,1.6133999023617850e-11,-3.8732352679519844e-16,8.3309508047308095e-13,8.3416187381983028e-13,6.4707326272252082e-15,1.5116108093218779e-16
6.9796125848796672e-02,1.1520000000000000e+03,2.4994871447422019e-11,-4.1334377479397843e-11,1.6339485212010306e-11,-2.0819965519394912e-17,8.4252301674975748e-13,8.4941857331107977e-13,7.9337664940750671e-15,2.4571482148699287e-16
7.0179621045768081e-02,1.1480000000000000e+03,2.4983939401610414e-11,-4.1138182452225389e-11,1.6154125160988573e-11,-1.1788962640367158e-16,8.4329294332468025e-13,8.4374336926553458e-13,4.6822879332862401e-15,2.6527919142621682e-16
7.0563116242739490e-02,1.1440000000000000e+03,2.4915548868258239e-11,-4.0868696198177941e-11,1.5953157098505188e-11,9.7685854918149540e-18,8.3756559960902086e-13,8.3832765929947492e-13,4.6618872977339018e-15,1.1489499748265610e-16
7.0946611439710899e-02,1.1440000000000000e+03,2.5006795935199108e-11,-4.0851055411558002e-11,1.5844115390385277e-11,-1.4408597362111874e-16,8.3738080009175128e-13,8.3561595702865415e-13,4.1994970571533128e-15,2.5087813331121223e-16
7.1330106636682308e-02,1.1720000000000000e+03,2.5656836920815003e-11,-4.1749753009811193e-11,1.6092805596978978e-11,-1.1049201720905624e-16,8.5577511693424528e-13,8.5947120342553138e-13,5.6121597741871436e-15,2.6318695379015346e-16
7.1713601833653731e-02,1.1920000000000000e+03,2.6146614814673611e-11,-4.2356542808865829e-11,1.6209594039025341e-11,-3.3395516687597482e-16,8.6733284625358211e-13,8.6808127822182800e-13,6.8617194749766157e-15,2.3209632878102712e-16
7.2097097030625140e-02,1.1840000000000000e+03,2.5991561192448227e-11,-4.1957976923167747e-11,1.5966210831806640e-11,-2.0489891287781984e-16,8.6260946008993021e-13,8.5614604300901064e-13,8.6938646252103809e-15,2.3050484613194456e-16
7.2480592227596549e-02,1.1800000000000000e+03,2.5951489443455929e-11,-4.1734323303487619e-11,1.5782816512288340e-11,-1.7347743345790027e-17,8.5983287604927611e-13,8.6219318122640203e-13,6.4899040281953459e-15,3.7843461143713100e-16
7.2864087424567958e-02,1.1680000000000000e+03,2.5759495371632374e-11,-4.1277810715833469e-11,1.5518207306625970e-11,-1.0803757512900688e-16,8.4712399403752393e-13,8.4792795920294889e-13,5.5824089619566702e-15,2.4633801045448815e-16
7.3247582621539367e-02,1.2320000000000000e+03,2.7224519860634716e-11,-4.3465974240726446e-11,1.6241581217662735e-11,1.2683757100112913e-16,8.8884026374187682e-13,8.8818742274935091e-13,6.8595645807000262e-15,2.5971421261690210e-16
7.3631077818510776e-02,1.1920000000000000e+03,2.6385492653365636e-11,-4.1984787175635528e-11,1.5598836176634516e-11,-4.5834563537466874e-16,8.5683515127098022e-13,8.5568176676826353e-13,5.7793998451003053e-15,3.0130759189859818e-16
7.4014573015482185e-02,1.2200000000000000e+03,2.6997468215375820e-11,-4.2830148206590242e-11,1.5832873176157653e-11,1.9318494323202743e-16,8.7634538414837065e-13,8.7493323044574289e-13,6.7033443763447552e-15,2.6227263833108083e-16
7.4398068212453594e-02,1.2160000000000000e+03,2.6964330143280883e-11,-4.2622840418190718e-11,1.5658572613009335e-11,6.2338099499995198e-17,8.7147220552633317e-13,8.7228429567756140e-13,4.3753980387720990e-15,3.1851784847948060e-16
7.4781563409425003e-02,1.2400000000000000e+03,2.7530875718111707e-11,-4.3362992727063060e-11,1.5832279831577765e-11,1.6282262641279158e-16,8.8973615664036998e-13,8.9025653895681542e-13,5.2224264400706368e-15,3.4447089198467779e-16
7.5165058606396412e-02,1.2360000000000000e+03,2.7448225955213637e-11,-4.3107232087516341e-11,1.5658680358245255e-11,-3.2577405745136458e-16,8.8608856554481659e-13,8.8557136752710749e-13,6.6590777345138571e-15,2.2652638255191337e-16
7.5548553803367821e-02,1.2560000000000000e+03,2.7976859028478555e-11,-4.3793816571561089e-11,1.5816701736833790e-11,-2.5580624874675206e-16,9.0169837064685424e-13,9.0115895678016378e-13,5.9219170546883829e-15,2.5631347625192530e-16
7.5932049000339244e-02,1.2160000000000000e+03,2.7078130753718348e-11,-4.2242470532588547e-11,1.5163939163315091e-11,-4.0061555510215808e-16,8.6817186044860156e-13,8.6543648888863146e-13,4.5388865149602104e-15,3.4386656503730393e-16
7.6315544197310653e-02,1.2800000000000000e+03,2.8572876684915203e-11,-4.4450428462285124e-11,1.5877433024776724e-11,-1.1875259319333669e-16,9.1335639099568525e-13,9.1124150760956577e-13,4.5762849673241272e-15,2.9295570872153673e-16
7.6699039394282062e-02,1.2280000000000000e+03,2.7405154063907176e-11,-4.2494780870626226e-11,1.5089580705929848e-11,-4.6100789201748845e-17,8.7519464219007649e-13,8.7246954852350185e-13,6.5378237132762185e-15,2.6376638273000581e-16
7.7082534591253471e-02,1.2480000000000000e+03,2.7848336398317232e-11,-4.3068696881653205e-11,1.5220122584431013e-11,-2.3789890496474066e-16,8.8500077843156645e-13,8.8712113732612790e-13,4.5354889227635810e-15,2.2425005353957341e-16
7.7466029788224880e-02,1.2880000000000000e+03,2.8825278937832260e-11,-4.4451620869864861e-11,1.5625969740027304e-11,-3.7219200529734522e-16,9.1223595095527834e-13,9.1208917383994779e-13,6.4698844357041381e-15,2.5379058367142425e-16
7.7849524985196289e-02,1.2600000000000000e+03,2.8175477933792248e-11,-4.3319297298603328e-11,1.5143903909655974e-11,8.4544844896459940e-17,8.8711502165947716e-13,8.8445329356274216e-13,6.2388004548559511e-15,2.7046933894770709e-16
7.8233020182167698e-02,1.3120000000000000e+03,2.9374893021781641e-11,-4.5055130986387164e-11,1.5680261674835651e-11,2.3710230134364018e-17,9.2559013468415297e-13,9.1925710675259967e-13,9.8261103705668807e-15,1.6576678465388796e-16
7.8616515379139107e-02,1.2480000000000000e+03,2.7920743482651717e-11,-4.2698832192059476e-11,1.4777847173413120e-11,-2.4153599464405916e-16,8.7918776377288973e-13,8.7961804560101516e-13,4.4547782188957238e-15,2.1744971814450973e-16
7.9000010576110516e-02,1.3040000000000000e+03,2.9216313710768339e-11,-4.4564108732699047e-11,1.5347712389200283e-11,-8.2632730418470816e-17,9.1352520078263635e-13,9.1356915495074365e-13,4.4529197320841475e-15,2.3137258620722010e-16
7.9383505773081925e-02,1.2920000000000000e+03,2.8959508091830163e-11,-4.4049764812673976e-11,1.5090350456657967e-11,9.3735814152990368e-17,9.0247522500342341e-13,9.0672749529536027e-13,5.7070698284406475e-15,1.1958658053932000e-16
7.9767000970053348e-02,1.3280000000000000e+03,2.9754850543829877e-11,-4.5158485038880061e-11,1.5403635749302816e-11,1.2542526388404996e-18,9.2490190004623236e-13,9.2626315734214552e-13,6.0401330810083796e-15,1.9259610401885718e-16
8.0150496167024757e-02,1.3440000000000000e+03,3.0173282186375811e-11,-4.5654579998790287e-11,1.5481694527055159e-11,3.9671464067960845e-16,9.3773150482337733e-13,9.3833270648060795e-13,2.3932134863179632e-15,3.6648604231566375e-16
8.0533991363996166e-02,1.2760000000000000e+03,2.8596905988618248e-11,-4.3168332065414759e-11,1.4571447930053423e-11,2.1853256909855479e-17,8.8605172012883902e-13,8.8369782137752519e-13,4.8970440624854187e-15,2.2734846715403945e-16
8.0917486560967575e-02,1.3200000000000000e+03,2.9613561881376164e-11,-4.4607668307948730e-11,1.4994078962824523e-11,-2.7463748036719239e-17,9.1609175133564586e-13,9.1664013877629717e-13,6.6105592205135650e-15,2.6626199860488036e-16
8.1300981757938984e-02,1.3520000000000000e+03,3.0326166382034229e-11,-4.5574058917660472e-11,1.5247544860593016e-11,-3.4767503322410949e-16,9.3490977293895770e-13,9.3724396914936811e-13,3.8898968766714015e-15,2.0164788044512753e-16
8.1684476954910393e-02,1.3240000000000000e+03,2.9677121038793898e-11,-4.4487499588174727e-11,1.4810718461681488e-11,3.3991230065949562e-16,9.1703597829828192e-13,9.1453275282395151e-13,3.9255207548858169e-15,3.8339852872637440e-16
8.2067972151881802e-02,1.3760000000000000e+03,3.0897989781256663e-11,-4.6212445981701890e-11,1.5314269777395212e-11,-1.8642305001882126e-16,9.4806671770768573e-13,9.4807522505340647e-13,4.6809878709285760e-15,1.6756064001041621e-16
8.2451467348853211e-02,1.2960000000000000e+03,2.9030137577584327e-11,-4.3318230174155813e-11,1.4288117508931633e-11,2.4912360145328900e-17,8.8629860275127923e-13,8.8417934811497656e-13,4.3394682507333746e-15,1.9386077428321654e-16
8.2834962545824620e-02,1.3920000000000000e+03,3.1235232274015644e-11,-4.6526639452211548e-11,1.5291198745855110e-11,-2.0843234079168314e-16,9.5341139157047892e-13,9.5409438289107780e-13,5.6788041201349425e-15,2.8336541181036606e-16
8.3218457742796029e-02,1.3720000000000000e+03,3.0743384349422472e-11,-4.5693484521333186e-11,1.4949643024899114e-11,-4.5714701160541368e-16,9.3632062044898652e-13,9.3283017017515815e-13,5.7348954284769370e-15,2.1318749718480925e-16
8.3601952939767438e-02,1.3200000000000000e+03,2.9561625210150327e-11,-4.3838629580044085e-11,1.4277298580019584e-11,2.9421012582564044e-16,9.0551794374909475e-13,9.0275470403663296e-13,5.9198791826527061e-15,2.0538597174016864e-16
8.3985448136738861e-02,1.4320000000000000e+03,3.2076427859894875e-11,-4.7463600609334269e-11,1.5387430581692552e-11,2.5783225315561488e-16,9.8060135607220732e-13,9.7854504704614296e-13,5.2186858466627708e-15,2.0813440271878435e-16
8.4368943333710270e-02,1.3560000000000000e+03,3.0324680956625647e-11,-4.4772484255802390e-11,1.4448145748864420e-11,3.4244968768295216e-16,9.2336685570766329e-13,9.2347488074021611e-13,4.4334218436627362e-15,2.4557520907300379e-16
8.4752438530681679e-02,1.4240000000000000e+03,3.1887492883808724e-11,-4.7010788372253038e-11,1.5122945991757849e-11,-3.4949668645523189e-16,9.6552011000277361e-13,9.6642255063393528e-13,3.8114990042607418e-15,2.7003907113929335e-16
8.5135933727653088e-02,1.3840000000000000e+03,3.0924062712044387e-11,-4.5498826053514539e-11,1.4574639576386350e-11,-1.2376508379674428e-16,9.3954786363364633e-13,9.3793299529463432e-13,3.6823619817295726e-15,2.4779601471126816e-16
8.5519428924624497e-02,1.3760000000000000e+03,3.0712812722409029e-11,-4.5112923874391766e-11,1.4399893961724153e-11,-2.1719025858369396e-16,9.2381114390951311e-13,9.2659600035719402e-13,4.1474403737102055e-15,3.2373669433413865e-16
8.5902924121595906e-02,1.3800000000000000e+03,3.0796010881312504e-11,-4.5144114895463889e-11,1.4348442988476473e-11,3.3897432509109063e-16,9.2592899672118459e-13,9.2436119646792586e-13,3.7653565225993747e-15,1.4571133163228578e-16
8.6286419318567315e-02,1.4480000000000000e+03,3.2238656219186360e-11,-4.7187710350854024e-11,1.4948975814343154e-11,-7.8317324520392042e-17,9.6744163499772039e-13,9.6931334270199705e-13,6.1550441202692485e-15,1.4954487692834445e-16
8.6669914515538723e-02,1.4400000000000000e+03,3.2100286510064285e-11,-4.6896667841779429e-11,1.4796350920372050e-11,-3.0411343106110814e-17,9.6415629292580043e-13,9.6312478102454741e-13,4.3672656385502429e-15,1.8116966233768191e-16
8.7053409712510132e-02,1.4120000000000000e+03,3.1392529741419735e-11,-4.5778662268290131e-11,1.4386190670819464e-11,5.8143949066629118e-17,9.4111177238145903e-13,9.3988622269877242e-13,5.4421892231237941e-15,2.0398734484312677e-16
