time,E_K_mean,psi2_mean,dissipation_mean,production_mean,length_mean,E_K_sem,psi2_sem,dissipation_sem,production_sem,length_sem
2.3363584000000000e+07,1.3045267400041065e+05,1.6949649971865995e+06,1.0373072905075653e-08,1.0593704936726552e-08,1.6803647831418211e+03,1.2896430834866518e+02,1.7819292210412078e+05,1.1987102841955629e-10,1.5103586733314950e-10,8.5627404979037252e+01
2.3379968000000000e+07,1.3054727138502072e+05,1.6970486414171383e+06,1.0396482792973370e-08,1.0626477341100572e-08,1.6790971664790413e+03,1.4825149601574569e+02,1.7874984892277021e+05,1.1813531921455280e-10,1.4985565303606392e-10,8.4838183448437661e+01
2.3396352000000000e+07,1.3072575528559544e+05,1.6986547586032627e+06,1.0414043221675061e-08,1.0576108775920878e-08,1.6787097738499049e+03,1.0353455767366584e+02,1.7935105389897106e+05,1.3221438301481933e-10,1.6265501621301847e-10,8.5630625518956123e+01
2.3412736000000000e+07,1.3059324702350805e+05,1.7003784683231597e+06,1.0410591185294473e-08,1.0625233475169706e-08,1.6794878018995535e+03,1.1575553941437006e+02,1.7989320167176443e+05,1.2070163383416374e-10,1.4704350036435137e-10,8.5035216202094560e+01
2.3429120000000000e+07,1.3053764105357160e+05,1.7022301889815775e+06,1.0377874724355691e-08,1.0610056829366110e-08,1.6833491099774660e+03,1.7262692157109538e+02,1.8042148019388763e+05,1.1388490782688945e-10,1.5480313079009359e-10,8.6709642866314994e+01
2.3445504000000000e+07,1.3034683974604856e+05,1.7040070249568052e+06,1.0427264483287628e-08,1.0617691387816394e-08,1.6798833001047296e+03,1.2822099915502756e+02,1.8100490956978610e+05,1.2382644466067835e-10,1.6031492560012329e-10,8.5882720664635485e+01
2.3461888000000000e+07,1.3054352996403443e+05,1.7058521161153088e+06,1.0372330698175792e-08,1.0591442108585525e-08,1.6850272175573286e+03,7.6580598340601838e+01,1.8152129835751368e+05,1.1507758182372959e-10,1.5647773104648796e-10,8.6049067821412336e+01
2.3478272000000000e+07,1.3048625766639270e+05,1.7077330895512104e+06,1.0384616040761154e-08,1.0610691028841820e-08,1.6846919436370163e+03,1.9794885421278443e+02,1.8203938502451481e+05,1.1091063753850606e-10,1.5802598527348281e-10,8.5786477894767586e+01
2.3494656000000000e+07,1.3047139001052018e+05,1.7095889448487123e+06,1.0404382456028425e-08,1.0617909491533129e-08,1.6840304571052063e+03,1.2896239401200924e+02,1.8258311294337505e+05,1.2210903318562844e-10,1.6537423053176587e-10,8.6058791106435066e+01
2.3511040000000000e+07,1.3078937779303658e+05,1.7113000757554721e+06,1.0424750477837787e-08,1.0606136784009804e-08,1.6827565098719763e+03,8.3188037267401867e+01,1.8304358660581068e+05,1.3118092130944321e-10,1.7677825165672453e-10,8.4831550334297987e+01
2.3527424000000000e+07,1.3048107266927799e+05,1.7129825902398308e+06,1.0400247070317017e-08,1.0572711729123096e-08,1.6860913692005738e+03,1.7217556478504153e+02,1.8351483458159858e+05,1.1695288423708124e-10,1.5941772172316094e-10,8.6957977697465068e+01
2.3543808000000000e+07,1.3052670816468248e+05,1.7146164890619237e+06,1.0390562180627703e-08,1.0599370396953226e-08,1.6870692840150109e+03,8.0569892988350944e+01,1.8400758912204122e+05,1.3191760575522916e-10,1.5987403012575671e-10,8.5292762004200938e+01
2.3560192000000000e+07,1.3052107442474013e+05,1.7162477527476540e+06,1.0403129846740341e-08,1.0565811508447505e-08,1.6869284239298929e+03,5.2055031559737316e+01,1.8444859906206004e+05,1.2723899694318381e-10,1.7302685339442583e-10,8.5804608835877318e+01
2.3576576000000000e+07,1.3058261854267097e+05,1.7177033454151119e+06,1.0431768569547709e-08,1.0608736969342934e-08,1.6852280275688086e+03,1.8050011870473392e+02,1.8491136295189691e+05,1.2778726153854674e-10,1.6556150722267337e-10,8.5811050421943236e+01
2.3592960000000000e+07,1.3046830934475859e+05,1.7191662937642245e+06,1.0437097160606038e-08,1.0602658846513447e-08,1.6851025181776099e+03,1.2444274091623916e+02,1.8533660327073882e+05,1.3622271829762757e-10,1.6599983514909686e-10,8.4740585786380791e+01
2.3609344000000000e+07,1.3060980440934577e+05,1.7208129492983683e+06,1.0421604322565527e-08,1.0610808953381947e-08,1.6871226888946610e+03,8.6345125955550159e+01,1.8565993401121328e+05,1.4377346692135030e-10,1.6205715165600303e-10,8.4773401301699849e+01
2.3625728000000000e+07,1.3052125676214682e+05,1.7224216313574882e+06,1.0449777487774384e-08,1.0635111638707991e-08,1.6852921929129784e+03,1.3629275877870231e+02,1.8592555556008106e+05,1.4107379563986883e-10,1.5943372037681465e-10,8.3823321244286390e+01
2.3642112000000000e+07,1.3080095945415668e+05,1.7242736814909666e+06,1.0407944376560282e-08,1.0627825885852186e-08,1.6903890376678057e+03,1.1502638979691451e+02,1.8617160381629554e+05,1.1647347116038766e-10,1.5882294013059914e-10,8.6671024228221057e+01
2.3658496000000000e+07,1.3034474200016291e+05,1.7261387715021542e+06,1.0473690842256011e-08,1.0669450746574523e-08,1.6857834618126797e+03,1.4527784304492960e+02,1.8661627999067790e+05,1.1674828746312908e-10,1.6656306876422483e-10,8.6217637416818846e+01
2.3674880000000000e+07,1.3045147632902842e+05,1.7278100087973333e+06,1.0452809925634880e-08,1.0656828193308945e-08,1.6878180342996222e+03,1.1161138747596897e+02,1.8702240593680786e+05,1.2103603087394077e-10,1.6657876781302507e-10,8.5124538249767369e+01
2.3691264000000000e+07,1.3061216676153160e+05,1.7298739200762331e+06,1.0434370683476033e-08,1.0655852468095371e-08,1.6905817303757574e+03,8.0886167843151370e+01,1.8738724281450451e+05,1.2380681076699174e-10,1.6965049952265039e-10,8.6068304913083040e+01
2.3707648000000000e+07,1.3050384562107980e+05,1.7320008666050003e+06,1.0464149277549478e-08,1.0699326083256874e-08,1.6891266013886996e+03,6.2314360113617312e+01,1.8784360217823187e+05,1.3526392135090577e-10,1.6750920219533282e-10,8.5876502540667033e+01
2.3724032000000000e+07,1.3045503223196433e+05,1.7340124982986650e+06,1.0461318185676176e-08,1.0682957138227398e-08,1.6900150007578436e+03,9.2058360000381214e+01,1.8827205608004716e+05,1.3329153722246856e-10,1.6362821466956579e-10,8.5260588486834678e+01
2.3740416000000000e+07,1.3046774432529179e+05,1.7359948047034326e+06,1.0479985190959600e-08,1.0696028964317185e-08,1.6896199093342530e+03,1.1000356524812619e+02,1.8870047278944968e+05,1.1668403451538258e-10,1.5323499385454021e-10,8.6219046501885117e+01
2.3756800000000000e+07,1.3053167250670822e+05,1.7376833965755531e+06,1.0480626448433216e-08,1.0678749743026295e-08,1.6901560502415709e+03,1.2245805585026685e+02,1.8902031516396266e+05,1.2475333062070941e-10,1.5645984046035533e-10,8.5432954585360335e+01
2.3773184000000000e+07,1.3054998796252234e+05,1.7393612426047181e+06,1.0511056365364428e-08,1.0702532377554204e-08,1.6889741652846687e+03,1.2419260288965047e+02,1.8929921315818108e+05,1.1191790282023911e-10,1.4225553774817210e-10,8.6807671098511477e+01
2.3789568000000000e+07,1.3050123253113731e+05,1.7410751319494627e+06,1.0539532690454594e-08,1.0687371246407110e-08,1.6875086756753085e+03,1.6269577019875004e+02,1.8966274369975377e+05,1.0348680861581777e-10,1.4269823623287665e-10,8.7022081352606932e+01
2.3805952000000000e+07,1.3047875102942648e+05,1.7425109586922692e+06,1.0499170831499954e-08,1.0658156267335558e-08,1.6914027724897433e+03,1.2318836305730410e+02,1.8993776350618614e+05,1.1238500429124122e-10,1.2955056930540146e-10,8.7070329168190923e+01
2.3822336000000000e+07,1.3073005763212773e+05,1.7437694219857641e+06,1.0525208487778647e-08,1.0648774102836396e-08,1.6900816659871546e+03,1.5560978180287597e+02,1.9021536879804771e+05,1.0301470235460624e-10,1.3121818012078868e-10,8.7562587609936273e+01
2.3838720000000000e+07,1.3057100304678695e+05,1.7450716571722145e+06,1.0524252488291894e-08,1.0658029991871056e-08,1.6909845504226789e+03,1.6039670631499320e+02,1.9057937199305816e+05,1.0659122691995087e-10,1.2594431385424168e-10,8.8506833060622455e+01
2.3855104000000000e+07,1.3062693570748802e+05,1.7463800698065530e+06,1.0496735712839611e-08,1.0650270201267930e-08,1.6942162006730061e+03,1.7501244433912956e+02,1.9097024114149582e+05,9.6294297104789221e-11,1.3226123972035746e-10,8.9943493285742164e+01
2.3871488000000000e+07,1.3047314669087957e+05,1.7478210225003699e+06,1.0492632848277432e-08,1.0682384289700562e-08,1.6950455233274783e+03,1.2019116605057123e+02,1.9152026869987955e+05,9.4668283783438519e-11,1.4024340054286496e-10,8.9845406758208156e+01
2.3887872000000000e+07,1.3064728437227540e+05,1.7492589248840495e+06,1.0537288931082774e-08,1.0692937237454915e-08,1.6919358913314686e+03,1.3597758518430678e+02,1.9208209270411072e+05,1.0210118162984663e-10,1.4751099752904837e-10,8.9377252070686666e+01
2.3904256000000000e+07,1.3070452900582500e+05,1.7506821849074373e+06,1.0494846466808814e-08,1.0683250258895818e-08,1.6958959942854883e+03,1.5653054759200640e+02,1.9263320947983462e+05,9.8360281280635522e-11,1.4444251352731512e-10,8.9539048750668258e+01
2.3920640000000000e+07,1.3049451342114019e+05,1.7524073772250470e+06,1.0480879932201671e-08,1.0674714168876394e-08,1.6977099744453599e+03,1.2913603816939838e+02,1.9313684955055692e+05,1.0083060638589330e-10,1.5861773006261257e-10,8.9517174961381031e+01
2.3937024000000000e+07,1.3051641587116460e+05,1.7541821503313882e+06,1.0500552982762051e-08,1.0695742078720126e-08,1.6967424051421960e+03,1.1097207761660772e+02,1.9373409299032093e+05,1.0011906366286250e-10,1.5636048538408263e-10,8.9147272657737361e+01
2.3953408000000000e+07,1.3068291453350341e+05,1.7558441876870047e+06,1.0496720613582820e-08,1.0700095320859497e-08,1.6979765645845382e+03,1.1735366530239986e+02,1.9436847931262216e+05,1.0211644407634936e-10,1.5721464872398992e-10,9.0023653626849182e+01
2.3969792000000000e+07,1.3051865065622519e+05,1.7574229299634756e+06,1.0521778423109094e-08,1.0701264246826891e-08,1.6963976302137069e+03,1.3672221162094004e+02,1.9496122269580277e+05,1.0845955759960321e-10,1.7705693564837922e-10,8.9146379360839532e+01
2.3986176000000000e+07,1.3043582193372110e+05,1.7591159577370323e+06,1.0535133616011928e-08,1.0729302208934934e-08,1.6955631045558127e+03,9.0423206390151634e+01,1.9558177727408605e+05,1.3141536776513934e-10,1.8767113015141102e-10,8.7633099409167457e+01
2.4002560000000000e+07,1.3079486238222419e+05,1.7606164360710378e+06,1.0582397605921400e-08,1.0746062590071013e-08,1.6924843361908702e+03,7.0282970697131290e+01,1.9606182629799328e+05,1.3986987782390431e-10,1.7860913300234105e-10,8.7383818500327436e+01
2.4018944000000000e+07,1.3072789270181009e+05,1.7620175845574234e+06,1.0593984903760122e-08,1.0739829531982086e-08,1.6923181003756213e+03,6.1604991267695297e+01,1.9660220460030340e+05,1.4162782255895962e-10,1.8135001711558229e-10,8.7995971477948117e+01
2.4035328000000000e+07,1.3038943409544353e+05,1.7632999660336175e+06,1.0550661364668177e-08,1.0688158678462110e-08,1.6961780625841959e+03,9.5634737680657992e+01,1.9711483022069451e+05,1.3062333249554490e-10,1.8463021952173835e-10,8.8068581032092752e+01
2.4051712000000000e+07,1.3051897118848478e+05,1.7645785627960311e+06,1.0537536786536374e-08,1.0668435922133694e-08,1.6975592078537688e+03,1.2739482788960967e+02,1.9762726324935287e+05,1.4540780506877506e-10,1.9318354342663397e-10,8.7282887177777994e+01
2.4068096000000000e+07,1.3037864868259853e+05,1.7657004795484510e+06,1.0543272764208207e-08,1.0668042818102228e-08,1.6979329434381480e+03,1.4067034902811639e+02,1.9810945660981530e+05,1.3283320678237661e-10,1.9204686129950733e-10,8.8818686107959707e+01
2.4084480000000000e+07,1.3058395181609386e+05,1.7668113796941242e+06,1.0488070001587735e-08,1.0640746941435134e-08,1.7029335553221638e+03,6.4301375449402272e+01,1.9868195880718506e+05,1.4477160492223856e-10,1.9365333036386377e-10,8.9304890422627878e+01
2.4100864000000000e+07,1.3069696080825869e+05,1.7679897045182462e+06,1.0438168048265118e-08,1.0633294840113133e-08,1.7073123691428152e+03,1.8242224377845233e+02,1.9918004703781116e+05,1.5288805808313186e-10,1.9004301918789404e-10,8.8738136909433976e+01
2.4117248000000000e+07,1.3047996826017408e+05,1.7695364578766890e+06,1.0459472008675754e-08,1.0638151913478254e-08,1.7060232195062520e+03,1.0908604133323175e+02,1.9955735482779591e+05,1.5943060191714029e-10,1.9011893807282152e-10,8.7857780480696974e+01
2.4133632000000000e+07,1.3044256956801594e+05,1.7709777413912364e+06,1.0482249324501476e-08,1.0649222019861804e-08,1.7048906198755685e+03,1.1622262273249794e+02,1.9989912991566482e+05,1.7090016888308292e-10,1.8598294273781956e-10,8.7845863113272245e+01
2.4150016000000000e+07,1.3062236048530637e+05,1.7724528470289181e+06,1.0465190002385184e-08,1.0628576105092088e-08,1.7067969339209917e+03,9.2312846188532475e+01,2.0022571969291760e+05,1.6556536217840712e-10,1.8198573417034739e-10,8.7683849415792324e+01
2.4166400000000000e+07,1.3069281860076546e+05,1.7738987015452110e+06,1.0486980118713254e-08,1.0634067876724628e-08,1.7053832480112026e+03,1.4065926270920082e+02,2.0056348969269160e+05,1.7959500438118304e-10,2.0091818703171254e-10,8.6346883266262537e+01
2.4182784000000000e+07,1.3058545061475931e+05,1.7752077189371604e+06,1.0482011821406608e-08,1.0621552913491162e-08,1.7063502266495841e+03,1.8640179986679385e+02,2.0087956060458912e+05,1.7361620370404837e-10,1.8976565426711409e-10,8.6562359867367576e+01
2.4199168000000000e+07,1.3046989080366597e+05,1.7766582146944336e+06,1.0480008952388539e-08,1.0640182207923915e-08,1.7075850284753260e+03,1.4332275152344943e+02,2.0117168066900765e+05,1.5706960153649286e-10,1.7024121910327488e-10,8.8163968527344196e+01
2.4215552000000000e+07,1.3056624630693049e+05,1.7780446707650912e+06,1.0453564661852231e-08,1.0613250892440636e-08,1.7106736664299644e+03,1.5687944685412660e+02,2.0148832686436619e+05,1.4830339619619056e-10,1.7581228001912879e-10,8.9341534075825678e+01
2.4231936000000000e+07,1.3084877038732346e+05,1.7794974531248508e+06,1.0438765673597695e-08,1.0620522116035892e-08,1.7124304806430989e+03,1.3310974357372430e+02,2.0191577535770566e+05,1.5879639921343072e-10,1.7195939012339755e-10,8.8978845704894383e+01
2.4248320000000000e+07,1.3040149504733640e+05,1.7810873757525447e+06,1.0471233167454299e-08,1.0609634790677009e-08,1.7104733947753327e+03,1.1426281245528993e+02,2.0230128079032517e+05,1.6573977251978868e-10,1.7967105991167849e-10,8.8749075842500204e+01
2.4264704000000000e+07,1.3036635318226737e+05,1.7823301974618272e+06,1.0486174993915241e-08,1.0650682786143249e-08,1.7099903115631346e+03,1.4190961806941220e+02,2.0267441035177422e+05,1.4981099959293243e-10,1.6459737692960056e-10,8.9743585453020856e+01
2.4281088000000000e+07,1.3054521274802068e+05,1.7834847259984899e+06,1.0474144689736326e-08,1.0623622506204930e-08,1.7115020012320665e+03,1.3328434681653420e+02,2.0300216220207169e+05,1.4393858787581432e-10,1.6057702919209588e-10,9.0094887267397212e+01
2.4297472000000000e+07,1.3049833062492539e+05,1.7846189503238760e+06,1.0476956286168032e-08,1.0596290920133577e-08,1.7122770322015031e+03,1.2834715980132634e+02,2.0340467682339044e+05,1.3581941817403287e-10,1.6604277717318864e-10,9.1636022392462394e+01
2.4313856000000000e+07,1.3045890158244327e+05,1.7857186429625181e+06,1.0440277904780391e-08,1.0570322363241008e-08,1.7155149286426199e+03,1.5223082824757623e+02,2.0386099856710952e+05,1.3447383514773779e-10,1.6352357473467060e-10,9.1609485357607866e+01
2.4330240000000000e+07,1.3054273658043635e+05,1.7870657641888857e+06,1.0449092652774975e-08,1.0607395236963223e-08,1.7155617802096262e+03,6.9118798260326827e+01,2.0423434291974932e+05,1.4563637277653759e-10,1.6997259365325694e-10,9.1938447259299565e+01
2.4346624000000000e+07,1.3023035177236809e+05,1.7883296313367179e+06,1.0442484425692307e-08,1.0564552076428620e-08,1.7164243668993163e+03,1.1028002552620612e+02,2.0465887964156858e+05,1.6657493988997571e-10,1.7709934872368563e-10,9.0976334395677583e+01
2.4363008000000000e+07,1.3031693375701067e+05,1.7894742517198038e+06,1.0438657980441541e-08,1.0576101972282155e-08,1.7172830705819015e+03,1.0368962400377899e+02,2.0510011963564315e+05,1.6445493558978368e-10,1.8119574217014187e-10,9.1398691949671942e+01
2.4379392000000000e+07,1.3061235421350572e+05,1.7906032185842581e+06,1.0479534943742959e-08,1.0590290623496060e-08,1.7141382133480909e+03,1.2354150686196698e+02,2.0554824858973708e+05,1.5890249110073365e-10,1.6990016658668236e-10,9.0786767761532104e+01
2.4395776000000000e+07,1.3025510287862948e+05,1.7915752321523081e+06,1.0397978259352099e-08,1.0554732253254389e-08,1.7211937826124565e+03,1.1790809766292264e+02,2.0602635480039936e+05,1.5479666589394278e-10,1.8889914679813349e-10,9.1217004581007558e+01
2.4412160000000000e+07,1.3072462067935504e+05,1.7926146541936239e+06,1.0452831658003926e-08,1.0579457083968125e-08,1.7168947933005206e+03,1.1455136901919788e+02,2.0647008741637599e+05,1.5312249098252243e-10,1.7132616003222633e-10,9.0682047980129099e+01
2.4428544000000000e+07,1.3053098626604532e+05,1.7937266738134017e+06,1.0457565245696065e-08,1.0585219115764634e-08,1.7171628233839108e+03,1.0686279286047424e+02,2.0680492850244872e+05,1.6144364234270807e-10,1.7169882360058321e-10,9.1109684770296724e+01
2.4444928000000000e+07,1.3047281059882215e+05,1.7948507101342052e+06,1.0417802786659664e-08,1.0569371967243224e-08,1.7209682575798574e+03,9.6837463164847904e+01,2.0712994249860299e+05,1.5943031962833929e-10,1.6989734971994305e-10,9.1667634383595711e+01
2.4461312000000000e+07,1.3062062079192727e+05,1.7963333754328245e+06,1.0422883095319366e-08,1.0592392988420695e-08,1.7207739896748906e+03,1.1989873354058118e+02,2.0749595803950261e+05,1.6007041959101715e-10,1.6925201975977425e-10,9.0515684614739001e+01
2.4477696000000000e+07,1.3079191657130097e+05,1.7979047772362905e+06,1.0428480352028142e-08,1.0620777801039979e-08,1.7210748773213618e+03,1.3340763595294840e+02,2.0780562412970379e+05,1.5962227212407495e-10,1.7595685725400948e-10,9.0681414593268613e+01
2.4494080000000000e+07,1.3051731696435330e+05,1.7994070227961163e+06,1.0431010820392397e-08,1.0598141755482500e-08,1.7212611454900518e+03,1.4444405837637061e+02,2.0810421416892129e+05,1.6867221808743258e-10,1.7150318132125916e-10,8.9757027953480915e+01
2.4510464000000000e+07,1.3053095888938828e+05,1.8011909016309395e+06,1.0422288272253417e-08,1.0633426859436775e-08,1.7229352000807369e+03,1.3057986246174508e+02,2.0827049622029421e+05,1.6489638596378587e-10,1.5441575660071717e-10,9.0078596342596285e+01
2.4526848000000000e+07,1.3063736703085605e+05,1.8027874458104428e+06,1.0447859474523041e-08,1.0610264756903535e-08,1.7215760794428425e+03,1.1788578356247298e+02,2.0843225839712378e+05,1.5690706969456990e-10,1.5391663574565237e-10,9.0136374769873825e+01
2.4543232000000000e+07,1.3055525128937996e+05,1.8043218590440995e+06,1.0427755756426427e-08,1.0596866907041694e-08,1.7242857662836509e+03,9.7262756441622599e+01,2.0866704480877993e+05,1.3879384337169673e-10,1.5547484204306033e-10,9.1573551288778916e+01
2.4559616000000000e+07,1.3062344173928926e+05,1.8058381633890197e+06,1.0472419724772101e-08,1.0649037741057863e-08,1.7212414744498114e+03,1.3930171772368791e+02,2.0892039678375621e+05,1.5052765466219923e-10,1.5667390138183041e-10,9.0786466285471249e+01
2.4576000000000000e+07,1.3044476095844281e+05,1.8073975330182589e+06,1.0511847189163105e-08,1.0671237206812441e-08,1.7187737023951599e+03,1.5553256947377773e+02,2.0918524681798072e+05,1.4871811412845842e-10,1.4983025502517952e-10,9.0872289089310314e+01
2.4592384000000000e+07,1.3068344373230656e+05,1.8086996526569584e+06,1.0545152020864466e-08,1.0672350712060836e-08,1.7176594573254515e+03,1.4765659754906304e+02,2.0950793009624339e+05,1.2589446202454118e-10,1.4008246976525156e-10,9.3964929265757618e+01
2.4608768000000000e+07,1.3055032994201338e+05,1.8099321231320279e+06,1.0513670882300206e-08,1.0659095690476784e-08,1.7203765610213925e+03,1.7054271422450469e+02,2.0986785938805473e+05,1.2641575231170008e-10,1.3419751191580314e-10,9.3263794525582384e+01
2.4625152000000000e+07,1.3068576082085079e+05,1.8110872940174311e+06,1.0534779925926443e-08,1.0624627935153083e-08,1.7189238365196268e+03,1.3160709344384134e+02,2.1017400632064778e+05,1.3185339220005255e-10,1.4230480408158867e-10,9.2494602630866794e+01
2.4641536000000000e+07,1.3046570125933112e+05,1.8123336913187583e+06,1.0465673469428961e-08,1.0629960101784241e-08,1.7253731495412144e+03,9.2180050827428389e+01,2.1049069929151906e+05,1.4130828801663310e-10,1.4376671650951433e-10,9.3666107025998699e+01
2.4657920000000000e+07,1.3057192321087637e+05,1.8137865289457589e+06,1.0469080336166251e-08,1.0643038893361256e-08,1.7260032526671553e+03,8.1672172126490835e+01,2.1081748189025899e+05,1.3414492501116969e-10,1.4543639701223532e-10,9.4637375015374744e+01
2.4674304000000000e+07,1.3052620070730885e+05,1.8151690203792695e+06,1.0464481348389485e-08,1.0624207660338180e-08,1.7272040009366110e+03,1.6160353385798348e+02,2.1116656116180681e+05,1.2505921272150151e-10,1.4104942122007749e-10,9.5435969721207059e+01
2.4690688000000000e+07,1.3054399611765551e+05,1.8164747900435850e+06,1.0473328484560457e-08,1.0597989589625193e-08,1.7267098492542532e+03,1.2473597873717134e+02,2.1156959609139388e+05,1.2757806804365093e-10,1.4623597493467955e-10,9.4733134415808422e+01
2.4707072000000000e+07,1.3063112894848762e+05,1.8176269495512757e+06,1.0466376135468143e-08,1.0596215615407500e-08,1.7281736515999330e+03,1.2985201546835293e+02,2.1192643282124493e+05,1.1500384708802348e-10,1.2800944923613307e-10,9.5917632665838596e+01
2.4723456000000000e+07,1.3065407582681265e+05,1.8187368103248517e+06,1.0471787120783816e-08,1.0589573240277183e-08,1.7279302033583442e+03,1.5984894219935222e+02,2.1237072649122612e+05,1.3560742086729576e-10,1.4766763886692621e-10,9.5264731840654804e+01
2.4739840000000000e+07,1.3070212875924306e+05,1.8198922571191255e+06,1.0445271163934559e-08,1.0607787496742639e-08,1.7303786313898984e+03,7.7870642600833165e+01,2.1283835147381260e+05,1.1558723368142291e-10,1.4866459975461837e-10,9.5163915975807541e+01
2.4756224000000000e+07,1.3043172215734233e+05,1.8212929163239943e+06,1.0442412126997447e-08,1.0585434919432709e-08,1.7316163869274235e+03,7.8816322038079235e+01,2.1332921628204026e+05,1.2247653508209734e-10,1.5524202249671013e-10,9.6186870959578897e+01
2.4772608000000000e+07,1.3024980744754832e+05,1.8227778100168095e+06,1.0467513659507721e-08,1.0626202265435585e-08,1.7299627961867873e+03,9.7109362652338021e+01,2.1391156447679645e+05,1.0876106001920769e-10,1.5104042713485484e-10,9.6050184709377305e+01
2.4788992000000000e+07,1.3062956943250095e+05,1.8242376801654419e+06,1.0486930057146591e-08,1.0653155643356010e-08,1.7291608275206038e+03,1.0364051268602148e+02,2.1447631771118045e+05,1.2155872095220051e-10,1.4976218720311956e-10,9.6477040368671666e+01
2.4805376000000000e+07,1.3063470263028883e+05,1.8253312786525805e+06,1.0552977543701981e-08,1.0618301540933641e-08,1.7239340733219228e+03,1.5000506354797520e+02,2.1498317732855157e+05,1.3033723737133941e-10,1.4811437139595972e-10,9.5459655393292948e+01
2.4821760000000000e+07,1.3048605459022685e+05,1.8262372724563507e+06,1.0441730226546461e-08,1.0593329115767017e-08,1.7335897268390518e+03,8.3636207369819829e+01,2.1551066180168427e+05,1.0908054184685432e-10,1.5163810051930176e-10,9.6860372756568523e+01
2.4838144000000000e+07,1.3041809727382608e+05,1.8275153805125193e+06,1.0453852357115215e-08,1.0585762837681794e-08,1.7329807719820192e+03,7.3596409037060155e+01,2.1606452325172292e+05,1.1397266162939035e-10,1.4812144261283914e-10,9.6343586608474297e+01
2.4854528000000000e+07,1.3037047927075035e+05,1.8287054864717189e+06,1.0467014389282891e-08,1.0600360579041581e-08,1.7324551599025626e+03,7.1204593767380999e+01,2.1659542020253561e+05,1.1836068259956658e-10,1.4989894702921107e-10,9.6762372053922007e+01
2.4870912000000000e+07,1.3066059891696861e+05,1.8298980755926103e+06,1.0498368771558062e-08,1.0623391618496047e-08,1.7303172358958286e+03,1.1804421911770939e+02,2.1708218598134661e+05,1.1487220723750323e-10,1.5023115840817014e-10,9.6874096618449158e+01
2.4887296000000000e+07,1.3058817899780994e+05,1.8309397424718544e+06,1.0485724647547076e-08,1.0615322855645771e-08,1.7318215868159732e+03,1.1077565509494596e+02,2.1751927188380141e+05,1.0454639866407187e-10,1.4443946515617564e-10,9.7312630829181060e+01
2.4903680000000000e+07,1.3044931219429227e+05,1.8319702524974556e+06,1.0513028402762100e-08,1.0604364114649396e-08,1.7302510953727415e+03,6.7302892781054368e+01,2.1799023817403775e+05,9.6032939358933430e-11,1.4091482069006826e-10,9.8084054813583663e+01
2.4920064000000000e+07,1.3083658934221009e+05,1.8328325786348684e+06,1.0477180042040758e-08,1.0604407177170192e-08,1.7333168890861489e+03,1.2060486719479479e+02,2.1854469409214900e+05,1.0614423179061564e-10,1.4230178385827156e-10,9.7719509268655159e+01
2.4936448000000000e+07,1.3025299150251420e+05,1.8339525744859565e+06,1.0487976192104093e-08,1.0610058499905474e-08,1.7327222707840142e+03,1.2405899419936473e+02,2.1893941883102793e+05,1.0567067137866139e-10,1.3481227096955001e-10,9.7434658873206118e+01
2.4952832000000000e+07,1.3036617031267576e+05,1.8351841871737202e+06,1.0520923029724650e-08,1.0655433047444090e-08,1.7307475444321030e+03,1.2480894664849134e+02,2.1944622379294541e+05,9.1774182227028657e-11,1.4849410103597947e-10,9.8287053507935525e+01
2.4969216000000000e+07,1.3049697349101419e+05,1.8363967671240962e+06,1.0537418502886319e-08,1.0678165922098055e-08,1.7297196408040522e+03,1.5097489087720913e+02,2.1990956294934425e+05,1.1316280740221828e-10,1.5547935509438894e-10,9.7451316415522939e+01
2.4985600000000000e+07,1.3068466157529528e+05,1.8373672683288422e+06,1.0566457297275873e-08,1.0682869696351363e-08,1.7273435184737370e+03,8.5159648129820653e+01,2.2033190864112726e+05,1.2608345907569267e-10,1.7936266600712527e-10,9.6263336146351833e+01
2.5001984000000000e+07,1.3062211526816624e+05,1.8380947654982004e+06,1.0597881322434566e-08,1.0663979681824920e-08,1.7254420566781509e+03,1.5816140304038399e+02,2.2079906255351423e+05,1.2062135762656356e-10,1.6238740351631916e-10,9.7382683114570639e+01
2.5018368000000000e+07,1.3082674617778951e+05,1.8385723175634379e+06,1.0629800936488504e-08,1.0645792620954204e-08,1.7230569482136318e+03,1.0971675289625742e+02,2.2121319295450134e+05,1.2327941314158313e-10,1.5678823077385541e-10,9.7612289687591939e+01
2.5034752000000000e+07,1.3072229736704177e+05,1.8389607354259733e+06,1.0624275227988974e-08,1.0677635206630092e-08,1.7239734742279759e+03,1.5590880198177203e+02,2.2169652171617639e+05,1.2290601038863670e-10,1.5480903337487178e-10,9.8808451886559993e+01
2.5051136000000000e+07,1.3067065039051010e+05,1.8391882310200636e+06,1.0619426407645547e-08,1.0622568439542873e-08,1.7239234282922669e+03,8.1291745065253906e+01,2.2221258086783355e+05,1.2205300072135535e-10,1.6557743808726380e-10,9.7851846241269755e+01
2.5067520000000000e+07,1.3063206823221786e+05,1.8393992759296566e+06,1.0612469375240286e-08,1.0645751665183976e-08,1.7241615059526810e+03,1.5113376150218929e+02,2.2258094992010636e+05,1.3296705376722882e-10,1.6401429155733645e-10,9.6846483299778185e+01
