k,count,Spsi_mean,Spsi_sem
1.1159710231868039e-01,6.9200000000000000e+02,5.6567435633556887e-15,1.0786563440393962e-18
1.1198059751565180e-01,6.4800000000000000e+02,5.5791479313614157e-15,9.1624869635542358e-19
1.1236409271262321e-01,6.4400000000000000e+02,5.5028565254537744e-15,9.9957911467776242e-19
1.1274758790959463e-01,6.3600000000000000e+02,5.4281768063823726e-15,1.0861725925760578e-18
1.1313108310656604e-01,5.9200000000000000e+02,5.3551493018757507e-15,1.1282131677250293e-18
1.1351457830353745e-01,6.2000000000000000e+02,5.2848853847724521e-15,8.5172726479041960e-19
1.1389807350050886e-01,5.8800000000000000e+02,5.2129226744359927e-15,1.1778982356659914e-18
1.1428156869748027e-01,6.0400000000000000e+02,5.1424986661416778e-15,1.0921591462125993e-18
1.1466506389445168e-01,5.6000000000000000e+02,5.0733485173870818e-15,8.6114505347814386e-19
1.1504855909142309e-01,5.3200000000000000e+02,5.0076631364900770e-15,9.7602633341640347e-19
1.1543205428839450e-01,5.8800000000000000e+02,4.9413468976391147e-15,9.1633973729308125e-19
1.1581554948536590e-01,5.1200000000000000e+02,4.8756296356617415e-15,8.3809449193017488e-19
1.1619904468233731e-01,5.6400000000000000e+02,4.8105910604010906e-15,9.7424565659156723e-19
1.1658253987930872e-01,4.9200000000000000e+02,4.7477934403492374e-15,9.7710780355613264e-19
1.1696603507628014e-01,5.1600000000000000e+02,4.6857219778169241e-15,8.4417701311688953e-19
1.1734953027325155e-01,5.0400000000000000e+02,4.6236369410909482e-15,7.8572896119047782e-19
1.1773302547022296e-01,4.5200000000000000e+02,4.5655335611237142e-15,9.7393004737472896e-19
1.1811652066719437e-01,5.0800000000000000e+02,4.5062431795916713e-15,7.9153919067967752e-19
1.1850001586416578e-01,4.4800000000000000e+02,4.4472277140502232e-15,9.9351798719301637e-19
1.1888351106113719e-01,4.7600000000000000e+02,4.3891122286160946e-15,1.1462049977295988e-18
1.1926700625810860e-01,4.2800000000000000e+02,4.3333820979243995e-15,7.6945897406755958e-19
1.1965050145508001e-01,4.0800000000000000e+02,4.2801003227411404e-15,8.6374584414879671e-19
1.2003399665205142e-01,4.6800000000000000e+02,4.2249831629059148e-15,5.8839496442563129e-19
1.2041749184902283e-01,3.9600000000000000e+02,4.1689779026874501e-15,8.0310390060950466e-19
1.2080098704599425e-01,4.2000000000000000e+02,4.1163062809689294e-15,8.5535708949895222e-19
1.2118448224296566e-01,3.8400000000000000e+02,4.0643227950425007e-15,8.0406461748844099e-19
1.2156797743993707e-01,3.7200000000000000e+02,4.0136352111667911e-15,7.3262190368534396e-19
1.2195147263690848e-01,3.9600000000000000e+02,3.9642908790487941e-15,7.1617059425246323e-19
1.2233496783387988e-01,3.4400000000000000e+02,3.9143344413779955e-15,7.1353384150354619e-19
1.2271846303085129e-01,3.8800000000000000e+02,3.8644522774503174e-15,8.1689221544075485e-19
1.2310195822782270e-01,3.2400000000000000e+02,3.8159431052467341e-15,8.0872155263953253e-19
1.2348545342479411e-01,3.4000000000000000e+02,3.7690820211490301e-15,7.9615117355228158e-19
1.2386894862176552e-01,3.4400000000000000e+02,3.7226212178194657e-15,9.1579536490727556e-19
1.2425244381873693e-01,2.8400000000000000e+02,3.6778530095414437e-15,6.7639016377662345e-19
1.2463593901570834e-01,3.4000000000000000e+02,3.6329263270072332e-15,7.1214955342458575e-19
1.2501943421267975e-01,2.8800000000000000e+02,3.5873662800280657e-15,8.1073449353928663e-19
1.2540292940965117e-01,3.0000000000000000e+02,3.5434588151760118e-15,6.8268415271411137e-19
1.2578642460662257e-01,2.8400000000000000e+02,3.4995708188889222e-15,6.3640124111104994e-19
1.2616991980359399e-01,2.4000000000000000e+02,3.4592192909800638e-15,6.1906792328527528e-19
1.2655341500056538e-01,3.0800000000000000e+02,3.4166756793612681e-15,7.0049754260337912e-19
1.2693691019753681e-01,2.2800000000000000e+02,3.3734708587122641e-15,7.4334629195242449e-19
1.2732040539450823e-01,2.6800000000000000e+02,3.3335562548124179e-15,5.8505335219572278e-19
1.2770390059147962e-01,2.2400000000000000e+02,3.2930948999169317e-15,6.7104425776405666e-19
1.2808739578845105e-01,2.2800000000000000e+02,3.2539089423962007e-15,7.4004296012032765e-19
1.2847089098542244e-01,2.3600000000000000e+02,3.2143065577183908e-15,4.6155128643809287e-19
1.2885438618239387e-01,1.7600000000000000e+02,3.1778944103988513e-15,7.1788974898868489e-19
1.2923788137936526e-01,2.3600000000000000e+02,3.1395357639584288e-15,7.4487363246252166e-19
1.2962137657633668e-01,1.8000000000000000e+02,3.1008699210876951e-15,5.0811757973264983e-19
1.3000487177330808e-01,1.9600000000000000e+02,3.0640674279440279e-15,6.4031775849813957e-19
1.3038836697027950e-01,1.6800000000000000e+02,3.0286950762082156e-15,5.6326982804759258e-19
1.3077186216725090e-01,1.4800000000000000e+02,2.9943423396939145e-15,6.5520308400093306e-19
1.3115535736422232e-01,1.8800000000000000e+02,2.9595847317838297e-15,5.2191131569994961e-19
1.3153885256119374e-01,1.3600000000000000e+02,2.9226842242696367e-15,4.9860516438314623e-19
1.3192234775816514e-01,1.5600000000000000e+02,2.8889919403456702e-15,5.7614683613350652e-19
1.3230584295513656e-01,1.3200000000000000e+02,2.8536869129983930e-15,6.8508842006910283e-19
1.3268933815210796e-01,1.0800000000000000e+02,2.8221419683160283e-15,5.4820431013919518e-19
1.3307283334907938e-01,1.4400000000000000e+02,2.7900287914422483e-15,6.5701393391743335e-19
1.3345632854605077e-01,7.6000000000000000e+01,2.7571107324838195e-15,4.0713737683733932e-19
1.3383982374302220e-01,1.4000000000000000e+02,2.7245383439506511e-15,5.6179117085835273e-19
1.3422331893999359e-01,6.4000000000000000e+01,2.6915391849587103e-15,7.0786277137200914e-19
1.3460681413696501e-01,1.0000000000000000e+02,2.6613979860834647e-15,6.0585849316105130e-19
1.3499030933393641e-01,6.8000000000000000e+01,2.6300886635905142e-15,7.1326746141516662e-19
1.3537380453090783e-01,4.8000000000000000e+01,2.6042501798290842e-15,5.0092002219289763e-19
1.3575729972787925e-01,8.4000000000000000e+01,2.5739830980048370e-15,4.7537429954835437e-19
1.3614079492485065e-01,3.6000000000000000e+01,2.5425323097016369e-15,5.6344450987992226e-19
1.3652429012182207e-01,6.0000000000000000e+01,2.5128034936849522e-15,5.2531586166354379e-19
1.3690778531879347e-01,2.4000000000000000e+01,2.4808480719593787e-15,4.7306949390387289e-19
1.3729128051576489e-01,2.0000000000000000e+01,2.4604625704642495e-15,9.2433897234830886e-19
1.3767477571273629e-01,2.8000000000000000e+01,2.4308392086329557e-15,7.5969347789613138e-19
1.3805827090970771e-01,8.0000000000000000e+00,2.3989702179530933e-15,1.2728639930832364e-18
1.3844176610667910e-01,4.0000000000000000e+00,2.3774057832659225e-15,2.1344151646258539e-18
