k,count,transfer_mean,dissipation_mean,production_mean,total_mean,transfer_sem,dissipation_sem,production_sem,total_sem
3.9883500485026674e-02,6.2000000000000000e+02,1.3848492946040818e-14,-1.3632485949576371e-12,1.3493981831775411e-12,-1.9188340552089556e-18,2.4896078806401288e-16,3.2379191617973806e-16,1.8024645596134324e-16,2.6560221427472072e-17
4.0266995681998083e-02,6.6400000000000000e+02,1.4616366580994393e-14,-1.4332558099917577e-12,1.4185988002153008e-12,-4.0643195462475250e-17,2.5592520913502553e-16,3.6792979552030739e-16,2.0882841618587145e-16,3.6755990128110326e-17
4.0650490878969492e-02,6.5600000000000000e+02,1.4243132240824642e-14,-1.3894582934729969e-12,1.3751624139369563e-12,-5.2747295215783842e-17,2.5036892646234860e-16,3.8715889482794891e-16,2.5041772010952703e-16,2.9853195800604220e-17
4.1033986075940901e-02,6.8000000000000000e+02,1.4551304464084359e-14,-1.4137250436105411e-12,1.3991797246868438e-12,5.9855403867610868e-18,2.4516093482153314e-16,3.6344670377627525e-16,2.0599155067597583e-16,1.7420855666970002e-17
4.1417481272912310e-02,6.9200000000000000e+02,1.4615010105043731e-14,-1.4120451947751442e-12,1.3973879818846117e-12,-4.2202785488733318e-17,2.5855182078009488e-16,2.2135323590407702e-16,1.8438707958357882e-16,2.1223696142054011e-17
4.1800976469883719e-02,6.7200000000000000e+02,1.3970611266286552e-14,-1.3461250957528363e-12,1.3321227858666048e-12,-3.1698619945045932e-17,2.4074994853232712e-16,2.1767948278373257e-16,2.7703470595853017e-16,1.9771895347731144e-17
4.2184471666855135e-02,7.2000000000000000e+02,1.4796499939203692e-14,-1.4157050834849905e-12,1.4009164891238293e-12,7.9055780426465421e-18,2.6337509478333615e-16,2.5631848445624712e-16,8.1984923120024658e-17,3.2008010626389790e-17
4.2567966863826544e-02,6.6800000000000000e+02,1.3541787789470944e-14,-1.2903167575815532e-12,1.2767962213122253e-12,2.1251520143192279e-17,2.3128114862093937e-16,3.1622540906513278e-16,1.8773742528658561e-16,3.0590491691406884e-17
4.2951462060797953e-02,7.0400000000000000e+02,1.4068775129691080e-14,-1.3360583054722284e-12,1.3220271629446204e-12,3.7632602083068579e-17,2.3876553025410048e-16,2.8594489909043102e-16,1.2283854954896703e-16,4.5723005730735663e-17
4.3334957257769362e-02,7.0400000000000000e+02,1.3860412530373794e-14,-1.3125637753599778e-12,1.2986494542325796e-12,-5.3908597024183535e-17,2.3143569327428192e-16,3.0120659691457413e-16,1.7016150430103018e-16,2.2319320575788762e-17
4.3718452454740771e-02,7.1600000000000000e+02,1.3919275946684555e-14,-1.3117739820218599e-12,1.2978213100019682e-12,-3.3396073207069862e-17,2.3948026284466551e-16,3.2742128214638562e-16,1.6147079477102880e-16,2.2068603375420060e-17
4.4101947651712187e-02,7.4400000000000000e+02,1.4268890321152680e-14,-1.3394236981294592e-12,1.3251061709227595e-12,-4.8636885547058182e-17,2.4512394679712790e-16,4.0815193433625740e-16,1.9176304983347230e-16,1.7828019408027900e-17
4.4485442848683596e-02,7.2800000000000000e+02,1.3797792310771665e-14,-1.2878555243080040e-12,1.2740392731662824e-12,-1.8458830950051341e-17,2.3706914986598730e-16,2.3876817876923318e-16,1.5353758020210542e-16,2.2118195805631978e-17
4.4868938045655005e-02,7.2800000000000000e+02,1.3606041416131757e-14,-1.2662757467572978e-12,1.2526505739862230e-12,-1.9131354943226203e-17,2.3367651144134632e-16,3.0761497967967324e-16,1.2464970396660175e-16,2.7847656434908221e-17
4.5252433242626414e-02,7.2400000000000000e+02,1.3335299503148119e-14,-1.2381818055504032e-12,1.2248146907274639e-12,-3.1815319791143402e-17,2.2551419800840998e-16,3.1673275390053913e-16,1.3391538243070935e-16,3.9506182461962258e-17
4.5635928439597823e-02,7.3600000000000000e+02,1.3392344668925183e-14,-1.2382660554001148e-12,1.2249100394342024e-12,3.6328703012843383e-17,2.2605445414670014e-16,2.0708045973334615e-16,1.0519095210024314e-16,2.2345697382253956e-17
4.6019423636569232e-02,7.7600000000000000e+02,1.3940798889965566e-14,-1.2842073877738131e-12,1.2702530008128866e-12,-1.3588070961032009e-17,2.3113818306910287e-16,3.4867921201968273e-16,1.5821845993552895e-16,2.5808646944671792e-17
4.6402918833540648e-02,7.7200000000000000e+02,1.3673521029694284e-14,-1.2558017028530997e-12,1.2421587528645139e-12,3.0571041108216089e-17,2.2521900033336796e-16,3.0907066569887287e-16,2.4720796738169872e-16,2.6500306137122595e-17
4.6786414030512057e-02,7.6800000000000000e+02,1.3442835253016700e-14,-1.2287280504057071e-12,1.2153192993958994e-12,3.4084243208843962e-17,2.1668056238098194e-16,1.9153666421471962e-16,1.3014821854499616e-16,2.6794317267833958e-17
4.7169909227483466e-02,7.9200000000000000e+02,1.3697274796437425e-14,-1.2465582042366239e-12,1.2328269890645261e-12,-3.3940375660408166e-17,2.3227815700478269e-16,2.5509817693909557e-16,9.4204130167917761e-17,2.5578012031009155e-17
4.7553404424454875e-02,7.6000000000000000e+02,1.2967713664887626e-14,-1.1771360321341885e-12,1.1641822307094531e-12,1.3912240152503235e-17,2.0946473036138514e-16,3.0240710267847381e-16,1.6272308018167701e-16,1.7589895311673394e-17
4.7936899621426284e-02,7.8000000000000000e+02,1.3151438941792042e-14,-1.1888649166080231e-12,1.1757077835048776e-12,-5.6941613536572498e-18,2.1839446429616861e-16,2.3204335182241498e-16,1.1571002191241112e-16,1.5741863995567369e-17
4.8320394818397699e-02,7.7600000000000000e+02,1.2914530796025676e-14,-1.1644353056704533e-12,1.1515411273865469e-12,2.0352512119180915e-17,2.1104041939070728e-16,2.6645094961828367e-16,1.2183209056244115e-16,2.9287042066316531e-17
4.8703890015369108e-02,8.3200000000000000e+02,1.3677404245899208e-14,-1.2288466591492681e-12,1.2151799365401959e-12,1.0681636826521548e-17,2.2465950859442443e-16,2.2215878319735335e-16,1.3174551602083740e-16,2.7860248472691303e-17
4.9087385212340517e-02,7.8800000000000000e+02,1.2800280063858975e-14,-1.1455553531272578e-12,1.1327984948719282e-12,4.3421808529569478e-17,2.0461136604725628e-16,2.4584734766608611e-16,8.3239330264698821e-17,1.4745128612283817e-17
4.9470880409311926e-02,8.1600000000000000e+02,1.3074574714307452e-14,-1.1682831210168593e-12,1.1551669912337468e-12,-4.1555068805101273e-17,2.1636896293987359e-16,2.8724475075095736e-16,9.6585723934093660e-17,2.9257291677091871e-17
4.9854375606283335e-02,8.0000000000000000e+02,1.2672041075285615e-14,-1.1278092931542575e-12,1.1151216816671470e-12,-1.5570411824910093e-17,2.0173674642936643e-16,1.6163655140117558e-16,9.0580930165227782e-17,2.5294068903699281e-17
5.0237870803254751e-02,8.1200000000000000e+02,1.2724345924649529e-14,-1.1276809043281178e-12,1.1149641227327604e-12,7.5643292920254190e-18,2.0337732056102691e-16,2.4122868341314902e-16,1.1721867341718531e-16,2.6031634546364420e-17
5.0621366000226160e-02,8.4800000000000000e+02,1.3138440904780214e-14,-1.1599748632151131e-12,1.1468427167660355e-12,6.2944557026702943e-18,2.1279865373668427e-16,2.4871869047203086e-16,1.1633947989781816e-16,2.0865023373632727e-17
5.1004861197197569e-02,8.3200000000000000e+02,1.2705851960915122e-14,-1.1210523332995471e-12,1.1083248505733572e-12,-2.1630765274878759e-17,1.9989745319663135e-16,1.8049615879858927e-16,1.3249828140075112e-16,1.0689852921231196e-17
5.1388356394168978e-02,8.5600000000000000e+02,1.2924304291342468e-14,-1.1359277079753817e-12,1.1229645905532090e-12,-3.8813130830269557e-17,2.0939996153226803e-16,1.7804780107580056e-16,1.3131507897839506e-16,2.0325228394412955e-17
5.1771851591140387e-02,8.2800000000000000e+02,1.2353192610581092e-14,-1.0827305634161228e-12,1.0703487409230011e-12,-2.8629882540688908e-17,1.9567016346133839e-16,2.4377255735552629e-16,8.6547894493084077e-17,2.2969722875561200e-17
5.2155346788111803e-02,8.8000000000000000e+02,1.2969702367734125e-14,-1.1337091015420395e-12,1.1207262535565207e-12,-1.3145617784414557e-17,2.1192292306898027e-16,1.5090574391051904e-16,1.1416980594587127e-16,2.1085491324034645e-17
5.2538841985083212e-02,8.4800000000000000e+02,1.2360831741695247e-14,-1.0768956203121525e-12,1.0645516999022452e-12,1.6911331787945619e-17,1.9672579546279007e-16,1.8952206278493148e-16,5.4846867622448287e-17,2.8963934913824071e-17
5.2922337182054621e-02,8.4400000000000000e+02,1.2160914957727243e-14,-1.0565799263138487e-12,1.0444040666865830e-12,-1.4944669538345335e-17,1.9535930094060149e-16,2.1910892391646587e-16,1.0266718934975972e-16,2.3483938241868444e-17
5.3305832379026030e-02,8.8800000000000000e+02,1.2639815458213858e-14,-1.0957002377117370e-12,1.0830430046120139e-12,-1.7417641509274545e-17,2.0009204492639653e-16,2.2567507417532303e-16,6.0601712207115644e-17,2.0731662413032627e-17
5.3689327575997439e-02,8.9600000000000000e+02,1.2610137085002041e-14,-1.0897906366972294e-12,1.0771716490720707e-12,-8.8505401566993669e-18,1.9427901414335396e-16,2.0327895251767365e-16,1.3089616007345081e-16,1.9115162380520266e-17
5.4072822772968848e-02,8.8800000000000000e+02,1.2358981820678752e-14,-1.0644510454462348e-12,1.0520325519868325e-12,-5.9511638723504485e-17,1.9029541824524488e-16,2.0013537648804637e-16,7.3504624794497856e-17,1.8585879289743309e-17
5.4456317969940264e-02,8.7600000000000000e+02,1.2055965887027112e-14,-1.0356649499668741e-12,1.0235684408235200e-12,-4.0543256326911246e-17,1.9143607524733652e-16,1.6440205112491345e-16,7.5962820439038469e-17,1.6986591345803583e-17
5.4839813166911673e-02,8.6400000000000000e+02,1.1753651915752433e-14,-1.0076103524362975e-12,9.9583867130175704e-13,-1.8029218787862525e-17,1.8427253956348285e-16,2.0225073540544929e-16,9.8580766529572651e-17,1.4090038464305882e-17
5.5223308363883082e-02,9.3600000000000000e+02,1.2596648999410152e-14,-1.0765655794079405e-12,1.0639543617802850e-12,-1.4568628245570988e-17,1.9895586593935408e-16,2.7114320101526420e-16,1.0736114496939506e-16,2.9387160075219639e-17
5.5606803560854491e-02,9.3200000000000000e+02,1.2381572834133055e-14,-1.0567895016037684e-12,1.0443580010312540e-12,-4.9927738381359203e-17,1.9386579299368449e-16,1.6661413962539247e-16,9.0061951596755505e-17,2.0290379443074831e-17
5.5990298757825900e-02,9.2000000000000000e+02,1.2087272129342593e-14,-1.0287225234238953e-12,1.0166701472105386e-12,3.4895915985862134e-17,1.8990241241747736e-16,2.4738206177967983e-16,6.9452599388809281e-17,2.1242166284862197e-17
5.6373793954797316e-02,9.0400000000000000e+02,1.1753348402882388e-14,-9.9738724622893618e-13,9.8562313088548536e-13,-1.0766940568366920e-17,1.7861761275430360e-16,2.4387341605199580e-16,1.1437206121742470e-16,1.8183950128442830e-17
5.6757289151768725e-02,9.4400000000000000e+02,1.2142712290369963e-14,-1.0276099725044739e-12,1.0153966381922035e-12,-7.0622021900339083e-17,1.8677688840923279e-16,1.8383927501172585e-16,7.1418097035435247e-17,2.3063770787269931e-17
5.7140784348740134e-02,9.5600000000000000e+02,1.2161313417837482e-14,-1.0265485185937774e-12,1.0143834472384316e-12,-3.7579375083247136e-18,1.8725768193988256e-16,2.1792700847478861e-16,7.7279683828095569e-17,2.1578670911233357e-17
5.7524279545711543e-02,9.1200000000000000e+02,1.1475621873253474e-14,-9.6641705429959087e-13,9.5490261922963854e-13,-3.8813196698791992e-17,1.7533528578360208e-16,1.6748946052426309e-16,6.2009149024279764e-17,2.9959449123275112e-17
5.7907774742682952e-02,9.6800000000000000e+02,1.2052846090899453e-14,-1.0122186169910096e-12,1.0000958949731085e-12,-6.9875927001680320e-17,1.8335707906198161e-16,1.5763674043153118e-16,9.2684848160879538e-17,1.8334729561180359e-17
5.8291269939654361e-02,9.1600000000000000e+02,1.1285932183378274e-14,-9.4555031085421948e-13,9.3427005176216920e-13,5.6730913280625069e-18,1.7234393023054538e-16,1.9604876578120070e-16,6.8415887855443454e-17,1.7011573695595285e-17
5.8674765136625777e-02,9.9200000000000000e+02,1.2093444317235481e-14,-1.0106093583845435e-12,9.9847027057928694e-13,-4.5643488020928491e-17,1.8427981752657526e-16,1.9875114007482789e-16,4.9379267566283412e-17,1.8771647313425685e-17
5.9058260333597186e-02,9.6000000000000000e+02,1.1582754126258463e-14,-9.6537075523559767e-13,9.5377072564904103e-13,-1.7275460298294524e-17,1.7528334358612189e-16,1.6070733990362362e-16,5.4772984885791429e-17,2.2247514018934955e-17
5.9441755530568595e-02,9.4800000000000000e+02,1.1312078369123665e-14,-9.4121375635547010e-13,9.2990800774888609e-13,6.3297625397498034e-18,1.7147365894855033e-16,2.1469142448966735e-16,6.1873078465661356e-17,2.7611965565762744e-17
5.9825250727540004e-02,9.9200000000000000e+02,1.1707481816859157e-14,-9.7246040819452866e-13,9.6071356809760844e-13,-3.9358280060837965e-17,1.7308136554593575e-16,1.9072644141722549e-16,6.6707992416002862e-17,1.4601709107434232e-17
6.0208745924511413e-02,1.0080000000000000e+03,1.1758298467227975e-14,-9.7541402026928227e-13,9.6366094365673629e-13,5.2218546818817577e-18,1.7698253635111001e-16,1.3728163533866655e-16,6.2105302986464163e-17,1.3853654329977578e-17
6.0592241121482829e-02,1.0080000000000000e+03,1.1640724127441903e-14,-9.6291992477486698e-13,9.5127512466890276e-13,-4.0759785222313955e-18,1.7475676661573482e-16,2.1699717154587892e-16,7.3161788546524707e-17,3.5648949950316285e-17
6.0975736318454238e-02,9.7200000000000000e+02,1.1115738221264738e-14,-9.1701839461811913e-13,9.0591036368863787e-13,7.7072917835632069e-18,1.6464978834705228e-16,1.5083916118086113e-16,6.0095753998231569e-17,2.4759255040283527e-17
6.1359231515425647e-02,9.7600000000000000e+02,1.1043288577647824e-14,-9.0953606215322304e-13,8.9844073874865728e-13,-5.2034826917862164e-17,1.6202314290094525e-16,1.5997338558091699e-16,5.2095647397939992e-17,1.5272190033557511e-17
6.1742726712397056e-02,1.0480000000000000e+03,1.1743487518994012e-14,-9.6467893308466628e-13,9.5291096621636980e-13,-2.4479349302501094e-17,1.7427407011469550e-16,1.3774769241139223e-16,6.1088355923573879e-17,1.7277102649277648e-17
6.2126221909368465e-02,1.0040000000000000e+03,1.1124531114318221e-14,-9.1262686988735146e-13,9.0147706412124677e-13,-2.5274651786534540e-17,1.6535615790846295e-16,1.7117722843950993e-16,5.4639379110314825e-17,1.1676525758497461e-17
6.2509717106339874e-02,1.0480000000000000e+03,1.1484471828544422e-14,-9.4102054206058121e-13,9.2949261084834630e-13,-4.3459383690213448e-17,1.6901410293425359e-16,1.7539208065579587e-16,7.6746146772575095e-17,2.6685346352814296e-17
6.2893212303311283e-02,1.0080000000000000e+03,1.0946263744294167e-14,-8.9406561986984083e-13,8.8311549748248056e-13,-3.8586430660683190e-18,1.6283825622691928e-16,1.5965562728251402e-16,4.6935781282072163e-17,2.1965175323642659e-17
6.3276707500282692e-02,1.0480000000000000e+03,1.1260239204265270e-14,-9.1837459989541485e-13,9.0708247039093794e-13,-3.1890300211772626e-17,1.6679951306540970e-16,1.7984591599364809e-16,4.1214804765730004e-17,2.2858593247318237e-17
6.3660202697254115e-02,1.0520000000000000e+03,1.1189113537164491e-14,-9.1086836228405860e-13,8.9968928915269966e-13,1.0040405805508619e-17,1.6554929984782977e-16,1.8268955486047442e-16,3.6843181164142325e-17,1.5795908585777216e-17
6.4043697894225524e-02,1.0160000000000000e+03,1.0693145943286885e-14,-8.6930691437023537e-13,8.5861086265412833e-13,-2.9057728201073839e-18,1.5832984143626397e-16,1.4732235429723191e-16,7.9510266022738354e-17,3.0904353956446445e-17
6.4427193091196933e-02,1.0640000000000000e+03,1.1093362952844268e-14,-8.9968754275003918e-13,8.8855727362383929e-13,-3.6906173355598874e-17,1.6340632470746432e-16,1.6301899833025391e-16,5.8122158558940368e-17,1.0604966208189873e-17
6.4810688288168342e-02,1.0760000000000000e+03,1.1103458530560511e-14,-8.9905813462574512e-13,8.8794959825921318e-13,-5.0778359714144328e-18,1.6344433773738351e-16,1.9347752745625659e-16,6.9072340898210688e-17,1.2727630594459833e-17
6.5194183485139751e-02,1.0880000000000000e+03,1.1118985029854684e-14,-8.9815976657501224e-13,8.8701473090765080e-13,-2.6050637506737644e-17,1.6373127034630621e-16,1.5861939471385822e-16,5.9325631969559578e-17,2.1595084136461524e-17
6.5577678682111160e-02,1.0880000000000000e+03,1.0997624023621355e-14,-8.8764618651264663e-13,8.7659536773880187e-13,-5.3194750223359176e-17,1.5936393460333320e-16,1.8842325041799030e-16,6.9876472176445835e-17,2.3182349477344620e-17
6.5961173879082569e-02,1.0200000000000000e+03,1.0206117828162364e-14,-8.2275653770962914e-13,8.1251435514961172e-13,-3.6064731854970895e-17,1.5035255280246221e-16,1.4974463741473261e-16,6.3684116282176569e-17,2.2222171041194254e-17
6.6344669076053978e-02,1.1120000000000000e+03,1.1036707287066259e-14,-8.8680483526327574e-13,8.7576324054779750e-13,-4.8874284119776736e-18,1.5819569485874232e-16,1.5336464734221221e-16,5.5312687520578900e-17,1.1916708149534173e-17
6.6728164273025387e-02,1.0960000000000000e+03,1.0761428069618010e-14,-8.6391634132531979e-13,8.5311031464077187e-13,-4.4598614929872068e-17,1.5571052566946027e-16,1.4285754360556577e-16,7.8608808049898965e-17,2.2411384089880866e-17
6.7111659469996796e-02,1.0880000000000000e+03,1.0579826963317538e-14,-8.4782900713638094e-13,8.3719288375987564e-13,-5.6296413187570379e-17,1.5487006458464087e-16,1.5788142028526046e-16,5.6320250072973529e-17,1.6045771484071403e-17
6.7495154666968205e-02,1.1160000000000000e+03,1.0752591295843366e-14,-8.5989552282453846e-13,8.4911196313338278e-13,-3.0968395312364544e-17,1.5509911806880410e-16,1.6232622633365491e-16,5.1758881326578118e-17,2.8429531424053295e-17
6.7878649863939627e-02,1.0880000000000000e+03,1.0375318089890094e-14,-8.2896136682095394e-13,8.1856257876844360e-13,-2.3469962620251562e-17,1.4884790812019268e-16,1.7140291908009007e-16,4.8161341671358437e-17,1.7483904980869875e-17
6.8262145060911036e-02,1.1520000000000000e+03,1.0878595877729878e-14,-8.6782853115460625e-13,8.5693131026220201e-13,-1.8625014674464102e-17,1.5761903255689892e-16,1.5781696554143083e-16,7.5690370557554585e-17,2.5473692996113081e-17
6.8645640257882445e-02,1.1160000000000000e+03,1.0427562535219186e-14,-8.3128656176169397e-13,8.2083315388378135e-13,-2.5845342693620255e-17,1.5269953287085133e-16,1.6499708364837477e-16,2.7253538641744833e-17,2.2681496516314417e-17
6.9029135454853854e-02,1.1440000000000000e+03,1.0587688819085900e-14,-8.4276453612005163e-13,8.3214553605008991e-13,-3.1311250875903701e-17,1.5329685897483102e-16,1.9063736918693512e-16,6.1415172698055426e-17,1.9750962792776354e-17
6.9412630651825263e-02,1.1280000000000000e+03,1.0344972230048467e-14,-8.2180269282395569e-13,8.1138958899412124e-13,-6.8131599785974436e-17,1.5034645243559426e-16,1.5092294153457261e-16,4.3084752492730945e-17,1.5540650828654697e-17
6.9796125848796672e-02,1.1520000000000000e+03,1.0460135643367022e-14,-8.3002933115475606e-13,8.1952730773825221e-13,-4.1887773136711314e-17,1.4988355139174271e-16,1.5154749860057416e-16,2.5376519572687329e-17,1.1949299319503193e-17
7.0179621045768081e-02,1.1480000000000000e+03,1.0321927131024780e-14,-8.1820904024171281e-13,8.0781492452103565e-13,-7.2188589652313060e-17,1.4792166916406189e-16,1.4183340679991179e-16,4.4400212277576307e-17,1.3594383844254995e-17
7.0563116242739490e-02,1.1440000000000000e+03,1.0194194692339398e-14,-8.0664558829485542e-13,7.9639161556555349e-13,-5.9778036962542277e-17,1.4657404153145381e-16,1.3820986889475975e-16,4.4390143003688573e-17,1.2823237890281949e-17
7.0946611439710899e-02,1.1440000000000000e+03,1.0095239702878908e-14,-7.9802344419720556e-13,7.8787138590254414e-13,-5.6818591782606601e-17,1.4478239649561923e-16,1.7152572217049751e-16,4.7786454561087942e-17,1.7234644463573707e-17
7.1330106636682308e-02,1.1720000000000000e+03,1.0249434308565246e-14,-8.0882141537751880e-13,7.9851776622232057e-13,-5.4214846632895987e-17,1.4781425151577631e-16,1.4223515398026754e-16,3.6678868401688728e-17,2.1511851601068485e-17
7.1713601833653731e-02,1.1920000000000000e+03,1.0325415405701084e-14,-8.1387119890024493e-13,8.0350904858382997e-13,-3.6734910713876531e-17,1.4632186271732042e-16,1.3837755192306723e-16,6.8409073174218307e-17,1.9109530298177884e-17
7.2097097030625140e-02,1.1840000000000000e+03,1.0155603781255394e-14,-7.9976014060442115e-13,7.8953619747436668e-13,-6.8339348799023131e-17,1.4592032143965279e-16,1.6373348909161921e-16,4.3777084471092738e-17,2.2508431774443531e-17
7.2480592227596549e-02,1.1800000000000000e+03,1.0022629829089876e-14,-7.8867249142641001e-13,7.7861691345160799e-13,-3.2948145712189356e-17,1.4207507860286167e-16,1.4265317590661581e-16,3.9874757448016792e-17,1.3935326028275908e-17
7.2864087424567958e-02,1.1680000000000000e+03,9.8267261005278301e-15,-7.7258795835002061e-13,7.6268617927292431e-13,-7.5052976568330977e-17,1.4083417426281624e-16,1.6728091050744906e-16,2.9578373984959948e-17,1.6074265748424805e-17
7.3247582621539367e-02,1.2320000000000000e+03,1.0275127570659852e-14,-8.0638073133238370e-13,7.9605691311543861e-13,-4.8690646285182497e-17,1.4524742166931247e-16,1.3375778275628684e-16,5.0801903751812380e-17,2.2608752608554125e-17
7.3631077818510776e-02,1.1920000000000000e+03,9.8522159428403131e-15,-7.7206629202524890e-13,7.6213299955362501e-13,-8.1076528783682154e-17,1.3856621662042679e-16,1.4328315670612749e-16,1.2322251629751944e-17,2.5850631800799365e-17
7.4014573015482185e-02,1.2200000000000000e+03,9.9804803715215588e-15,-7.8214749879733475e-13,7.7210022944707619e-13,-6.6788978736990139e-17,1.4166733508504658e-16,1.1397736671726550e-16,5.0599544390050123e-17,2.4880130563629439e-17
7.4398068212453594e-02,1.2160000000000000e+03,9.8569994117674120e-15,-7.7143811080209296e-13,7.6155113105619807e-13,-2.9980334127607092e-17,1.3705885859261701e-16,1.4521411788498433e-16,3.3056166373086874e-17,2.6156502719298522e-17
7.4781563409425003e-02,1.2400000000000000e+03,9.9588086252541458e-15,-7.7867776840746361e-13,7.6864945919276970e-13,-6.9500589439665727e-17,1.4100808714134540e-16,1.7319884989074320e-16,4.9355928730048890e-17,1.3751789753532027e-17
7.5165058606396412e-02,1.2360000000000000e+03,9.8377014459695955e-15,-7.6820823181928878e-13,7.5831731076964621e-13,-5.3219603672997687e-17,1.4059584778812125e-16,1.4770492827648847e-16,3.6775726054273979e-17,1.5127916700063199e-17
7.5548553803367821e-02,1.2560000000000000e+03,9.8989629299568017e-15,-7.7262937264699665e-13,7.6264497254152099e-13,-8.5437175519024505e-17,1.3988396832416043e-16,1.4986328205856079e-16,4.8262053649399805e-17,2.9599482765047598e-17
7.5932049000339244e-02,1.2160000000000000e+03,9.4990083439679601e-15,-7.4053295388111918e-13,7.3096696332268911e-13,-6.6982214462054993e-17,1.3339867150886619e-16,1.7147326718738562e-16,6.4350793687489016e-17,1.7012082750758404e-17
7.6315544197310653e-02,1.2800000000000000e+03,9.9086318447106236e-15,-7.7171637503221460e-13,7.6172976520510294e-13,-7.7977982401001610e-17,1.4143768140894180e-16,1.3036561387528493e-16,2.9943267719322538e-17,1.4081480552037177e-17
7.6699039394282062e-02,1.2280000000000000e+03,9.4117976373145022e-15,-7.3304968666181170e-13,7.2355847548946840e-13,-7.9413535028686530e-17,1.3257369515999547e-16,1.1746885559355903e-16,5.5554297682018401e-17,2.2600122665727485e-17
7.7082534591253471e-02,1.2480000000000000e+03,9.4744433988139977e-15,-7.3764096381072789e-13,7.2808358243902983e-13,-8.2937972884022708e-17,1.3199630683613176e-16,1.4014605455969328e-16,3.3235000194836668e-17,2.1124265350824392e-17
7.7466029788224880e-02,1.2880000000000000e+03,9.6917834443905237e-15,-7.5380339741373754e-13,7.4404568240578637e-13,-6.5931563560754421e-17,1.3596302553108844e-16,1.5950495778927379e-16,3.4018547086287074e-17,1.6403701854636478e-17
7.7849524985196289e-02,1.2600000000000000e+03,9.3975665963442300e-15,-7.3015325565754050e-13,7.2068689264899459e-13,-6.8796412201604004e-17,1.3253960886330754e-16,1.1490456829977686e-16,4.4350924481991124e-17,1.6286217799793936e-17
7.8233020182167698e-02,1.3120000000000000e+03,9.6987677195888268e-15,-7.5278383652692747e-13,7.4298380580200608e-13,-1.0126300533266249e-16,1.3575627117719272e-16,1.1362599282804802e-16,4.8220993526430679e-17,1.7479258031435532e-17
7.8616515379139107e-02,1.2480000000000000e+03,9.1370724417949263e-15,-7.0920216105071341e-13,7.0000550044949793e-13,-5.9588159420572380e-17,1.2634541352862508e-16,1.3252516792849370e-16,4.3609686881391816e-17,1.0863146996914132e-17
7.9000010576110516e-02,1.3040000000000000e+03,9.4617515955698314e-15,-7.3394824420214510e-13,7.2440432124879842e-13,-8.2171357776925345e-17,1.3143154237117198e-16,1.0853613174984388e-16,4.3191767889359181e-17,2.5413900246796955e-17
7.9383505773081925e-02,1.2920000000000000e+03,9.2908521544719770e-15,-7.2014091577766564e-13,7.1078818249817607e-13,-6.1881125017550505e-17,1.3114389582463189e-16,1.3440601218557230e-16,1.7146545710342968e-17,1.0597532060825376e-17
7.9767000970053348e-02,1.3280000000000000e+03,9.4624493733839694e-15,-7.3312468179287472e-13,7.2356580656675304e-13,-9.6425852737624062e-17,1.3426302326762000e-16,1.5107552644771862e-16,2.7471684643694654e-17,1.1547075422843148e-17
8.0150496167024757e-02,1.3440000000000000e+03,9.4846974475043637e-15,-7.3468950578240091e-13,7.2514116408240514e-13,-6.3644252491204209e-17,1.3272417550479298e-16,1.2887266165792059e-16,3.8249087239794597e-17,1.8225338356321653e-17
8.0533991363996166e-02,1.2760000000000000e+03,8.9203658312359938e-15,-6.9095924413089232e-13,6.8196071995304228e-13,-7.8158346614048041e-17,1.2665280094640406e-16,1.2622059684484513e-16,3.7719563042048661e-17,1.2892569982825219e-17
8.0917486560967575e-02,1.3200000000000000e+03,9.1491091799102657e-15,-7.0807002592051868e-13,6.9881527412015159e-13,-1.0564262045686189e-16,1.2751114829354710e-16,1.5149794229444163e-16,3.0977985343433226e-17,2.5133464681578295e-17
8.1300981757938984e-02,1.3520000000000000e+03,9.2888822924508993e-15,-7.1852442011253083e-13,7.0914788466368922e-13,-8.7653156390616604e-17,1.2933803064865469e-16,1.3219506325559297e-16,3.1799799037236378e-17,2.1959050862486519e-17
8.1684476954910393e-02,1.3240000000000000e+03,9.0068550034829099e-15,-6.9696137141897920e-13,6.8784346759251008e-13,-1.1104882298611888e-16,1.2591369144548305e-16,1.2436042251878207e-16,3.0897161663507630e-17,1.3854050641921562e-17
8.2067972151881802e-02,1.3760000000000000e+03,9.2768147735203045e-15,-7.1755683293438814e-13,7.0820575608560315e-13,-7.4262075264647223e-17,1.3151816724418952e-16,1.2195341889477049e-16,3.5290404832060995e-17,2.0828777509462281e-17
8.2451467348853211e-02,1.2960000000000000e+03,8.6578920170661367e-15,-6.6956938739974978e-13,6.6083702089267903e-13,-7.4474490004733743e-17,1.2104302155390325e-16,1.2368766517305956e-16,2.3180458298718421e-17,1.2291803675269566e-17
8.2834962545824620e-02,1.3920000000000000e+03,9.2224335167672177e-15,-7.1260574525743357e-13,7.0327962458623147e-13,-1.0368715443490150e-16,1.2878660359767408e-16,1.1027031783623327e-16,2.7176835572155920e-17,1.7337357268172010e-17
8.3218457742796029e-02,1.3720000000000000e+03,9.0005821292775364e-15,-6.9588903352645044e-13,6.8679504566976547e-13,-9.3405727407607480e-17,1.2768350937979077e-16,1.2028134217697182e-16,3.2531629196546590e-17,1.6717796777319344e-17
