time,E_K_mean,psi2_mean,dissipation_mean,production_mean,length_mean,E_K_sem,psi2_sem,dissipation_sem,production_sem,length_sem
5.5246848000000000e+07,1.3057491222235028e+05,7.1299598336891228e+04,9.3073914766995275e-10,9.7867564926964753e-10,6.4891818707193233e+03,7.0796209236563271e+01,1.2115367189579783e+04,3.3926014774271290e-11,3.1436608987811013e-11,5.0618932854875521e+02
5.5263232000000000e+07,1.3055629055876874e+05,7.1629100358166252e+04,9.3159477576184592e-10,9.6465333524739322e-10,6.5073421977943381e+03,2.0284812975361820e+02,1.2011566034855503e+04,3.1509341026039410e-11,2.4252246886603934e-11,5.0494008627592552e+02
5.5279616000000000e+07,1.3065840321576413e+05,7.1884625794606472e+04,9.2914512144955060e-10,9.5455281213113498e-10,6.5299704254428370e+03,1.1630840018197637e+02,1.1929185927942228e+04,3.3111364945759708e-11,2.7628085967109964e-11,4.9685229557682624e+02
5.5296000000000000e+07,1.3048964167156188e+05,7.2126080240281022e+04,9.2733325168064421e-10,9.6388286990922432e-10,6.5492280073281308e+03,1.5294112695213880e+02,1.1844273440202584e+04,3.2919694241699040e-11,2.4514710674721225e-11,4.8701394882269608e+02
5.5312384000000000e+07,1.3063145036346222e+05,7.2547929542755926e+04,9.3001977742308828e-10,9.8392331633959546e-10,6.5635497721072870e+03,9.8913764106217144e+01,1.1776631393005822e+04,3.4021432495159422e-11,2.6691485589590140e-11,4.7961652020128344e+02
5.5328768000000000e+07,1.3045324565140120e+05,7.3100285853291862e+04,9.3402962934977828e-10,9.9079199370049465e-10,6.5760886325317961e+03,9.4517747867285550e+01,1.1741897996159090e+04,3.6240215270053678e-11,3.4122615571470785e-11,4.6924245176233489e+02
5.5345152000000000e+07,1.3056916374216898e+05,7.3581259631836045e+04,9.3387275448511912e-10,9.9232506737536107e-10,6.6014457658157862e+03,1.2013924417213430e+02,1.1721882377646874e+04,3.5013881052248574e-11,3.8894511130410989e-11,4.7197415585331839e+02
5.5361536000000000e+07,1.3058655484839549e+05,7.4008599155891294e+04,9.3766154508532472e-10,9.8424230462088838e-10,6.6078930806977942e+03,1.6442264277676281e+02,1.1715593870089049e+04,3.5148512468607275e-11,3.5042441740676077e-11,4.6900806154190582e+02
5.5377920000000000e+07,1.3051324928000997e+05,7.4483898227009398e+04,9.3888385608372352e-10,9.9977243218631055e-10,6.6286802479859598e+03,1.0458356823384439e+02,1.1674666345037505e+04,3.4053263153746604e-11,3.5984172218152827e-11,4.6777853308249388e+02
5.5394304000000000e+07,1.3057067174080599e+05,7.5000687061046148e+04,9.4005804107344812e-10,9.9848011102186845e-10,6.6495638169861650e+03,8.0017833693927628e+01,1.1661874682044838e+04,3.4076295870986340e-11,3.5704171154136674e-11,4.6586797545831593e+02
5.5410688000000000e+07,1.3058293682808937e+05,7.5483250285800270e+04,9.3739049523461948e-10,9.9002545117933677e-10,6.6826591583779327e+03,1.2402660874986304e+02,1.1635964038554419e+04,3.5202479693859042e-11,3.3498247425471893e-11,4.6066099530945860e+02
5.5427072000000000e+07,1.3063702669221873e+05,7.6014547340873454e+04,9.3755538934529188e-10,1.0065991834108667e-09,6.7092408701346876e+03,1.7437079736675716e+02,1.1583990243529459e+04,3.4828590432811170e-11,3.3610493475846576e-11,4.5641838717420023e+02
5.5443456000000000e+07,1.3048256476326722e+05,7.6711794509674350e+04,9.3535216295368473e-10,1.0166518110028037e-09,6.7543501216251561e+03,8.3347203183405824e+01,1.1538122091194457e+04,3.3518404104018202e-11,3.3113767298523375e-11,4.6314006596459677e+02
5.5459840000000000e+07,1.3046927323463523e+05,7.7420924149838247e+04,9.3846004629462325e-10,1.0255969395745889e-09,6.7810619585625027e+03,1.6270640158340103e+02,1.1490874828076901e+04,3.1269645143034496e-11,2.8888673076030512e-11,4.6749586943630408e+02
5.5476224000000000e+07,1.3054463855352026e+05,7.8201154104177942e+04,9.4506150835111838e-10,1.0350520787943872e-09,6.7959132858571156e+03,1.0024701907124764e+02,1.1446174447027581e+04,3.0168957710449934e-11,2.8926737547146847e-11,4.6575520547050655e+02
5.5492608000000000e+07,1.3061659731982154e+05,7.8908683073856490e+04,9.4659292221737707e-10,1.0227370707088416e-09,6.8249232263770919e+03,1.1606577542149239e+02,1.1376623171725778e+04,2.9870951276240858e-11,3.1958761334805057e-11,4.6154414753399078e+02
5.5508992000000000e+07,1.3027591040866189e+05,7.9507823475775731e+04,9.4659971349794701e-10,1.0108993554787581e-09,6.8601938421737923e+03,1.4101159686385319e+02,1.1279730602209806e+04,2.5817263528794908e-11,2.7512765646036386e-11,4.6864054841349997e+02
5.5525376000000000e+07,1.3063262468791089e+05,8.0131753236591117e+04,9.4959573246155417e-10,1.0182579449653281e-09,6.8812148551282335e+03,1.0357918132232193e+02,1.1220344678165509e+04,2.5198651039755493e-11,2.9878428009444646e-11,4.6660232391944282e+02
5.5541760000000000e+07,1.3056447320930334e+05,8.0703851099897511e+04,9.4763598793565164e-10,1.0118264188793555e-09,6.9137291533002472e+03,1.0670232375176064e+02,1.1212454930688484e+04,2.4408086716547273e-11,3.3975127502643395e-11,4.6359315264860089e+02
5.5558144000000000e+07,1.3055977241320608e+05,8.1293599382607019e+04,9.4996292897759765e-10,1.0146567441965820e-09,6.9316722051659672e+03,8.8446896176525428e+01,1.1222735407425780e+04,2.5691238077727743e-11,3.0639204746927475e-11,4.5926020548798772e+02
5.5574528000000000e+07,1.3055140790451253e+05,8.1845743848088285e+04,9.4817482891327353e-10,1.0103688643175443e-09,6.9627059586909818e+03,1.1847463694418116e+02,1.1211717348383743e+04,2.5887474100208375e-11,2.6176673274190436e-11,4.5250328964439575e+02
5.5590912000000000e+07,1.3053688577597095e+05,8.2343840826109983e+04,9.4732339503431654e-10,1.0101458569394479e-09,6.9918363108235208e+03,7.3729786871426185e+01,1.1217760976151119e+04,2.5394022750644370e-11,3.1809755331481074e-11,4.5810354453171158e+02
5.5607296000000000e+07,1.3053237705401998e+05,8.2826227066927444e+04,9.4335308594598323e-10,9.9452493743988291e-10,7.0272933876922607e+03,1.7110269557983597e+02,1.1271861818881547e+04,2.3503228732075107e-11,3.9084969543374552e-11,4.5853484679198039e+02
5.5623680000000000e+07,1.3048242540511137e+05,8.3366700559702658e+04,9.4142237016733311e-10,1.0133345457670977e-09,7.0562803468014636e+03,5.3626265634715345e+01,1.1348614600103507e+04,2.4454783112212933e-11,4.3019636823545897e-11,4.5473313917301653e+02
5.5640064000000000e+07,1.3064727781371426e+05,8.3993867421233212e+04,9.4270873492373911e-10,1.0106876838543080e-09,7.0765284642489578e+03,1.1448886613245018e+02,1.1457286949515645e+04,2.5267158193924379e-11,4.4544368420138969e-11,4.5346828650457513e+02
5.5656448000000000e+07,1.3052148174109111e+05,8.4586671182667880e+04,9.4336767941653867e-10,1.0105510792886125e-09,7.0966090956019161e+03,9.7159421300711827e+01,1.1577219275828344e+04,2.4062159502522570e-11,4.6884905850575948e-11,4.5513070133927670e+02
5.5672832000000000e+07,1.3075570942611937e+05,8.5193275142669983e+04,9.4458589794845671e-10,1.0125927029199223e-09,7.1184701784016179e+03,1.3255289396242844e+02,1.1670582033822242e+04,2.3220954087348353e-11,4.5260896978501073e-11,4.5815730779118451e+02
5.5689216000000000e+07,1.3060699924052357e+05,8.5769711774648604e+04,9.4649270509202391e-10,1.0196628474709367e-09,7.1370442898653218e+03,9.1035229735473010e+01,1.1768843311277313e+04,2.0653267698875358e-11,5.1789560314893798e-11,4.6487045366045720e+02
5.5705600000000000e+07,1.3072977012594826e+05,8.6456952408380268e+04,9.5210511677754495e-10,1.0329738075850427e-09,7.1412636274458227e+03,1.2125125591892636e+02,1.1952080945179265e+04,2.0927055908524370e-11,5.6820567949259083e-11,4.6677307445003237e+02
5.5721984000000000e+07,1.3060466736913034e+05,8.7200775847891244e+04,9.5259292623781128e-10,1.0383563596012322e-09,7.1652992176229909e+03,5.0051981080594331e+01,1.2151775193596508e+04,2.4052576650039068e-11,5.8357819401706067e-11,4.6330541584059677e+02
5.5738368000000000e+07,1.3044210711222710e+05,8.7922465653000443e+04,9.6055111849171844e-10,1.0425286616072743e-09,7.1598880282006758e+03,1.2974772578741772e+02,1.2356700048793191e+04,2.7115815348864616e-11,6.1011043032999019e-11,4.5281404861744653e+02
5.5754752000000000e+07,1.3085051526495177e+05,8.8573986597887910e+04,9.6706506910034535e-10,1.0383701195693052e-09,7.1601919516522457e+03,1.0615170077893981e+02,1.2558069807577524e+04,2.7702510259700394e-11,6.3697752100602810e-11,4.5375574795141517e+02
5.5771136000000000e+07,1.3065514004301641e+05,8.9151246619257916e+04,9.6548958573063856e-10,1.0300155766177595e-09,7.1881596148709577e+03,1.2069895781812545e+02,1.2765486598949195e+04,2.7809931438678440e-11,6.2688290290563372e-11,4.5804217331277823e+02
5.5787520000000000e+07,1.3060789816374944e+05,8.9721166540160339e+04,9.6432055022857420e-10,1.0332896987633871e-09,7.2142980808965922e+03,1.2816240549367225e+02,1.2972073144107389e+04,2.6972040759452020e-11,6.8190567757422220e-11,4.6257200650621058e+02
5.5803904000000000e+07,1.3085953143788113e+05,9.0265889889858227e+04,9.6213238156078447e-10,1.0170048655258207e-09,7.2405702994924686e+03,7.3261837139625783e+01,1.3198341862183766e+04,2.8300660579745060e-11,6.3202747714758923e-11,4.6288069703801062e+02
5.5820288000000000e+07,1.3042752276001923e+05,9.0711328536703266e+04,9.5782422525000232e-10,1.0041445064733612e-09,7.2693322989607814e+03,1.0969944875068282e+02,1.3441883747038417e+04,3.0846804419131136e-11,6.6107587543905013e-11,4.5963556596038649e+02
5.5836672000000000e+07,1.3066271737700239e+05,9.1120593404769417e+04,9.5689459151054612e-10,1.0117935624916318e-09,7.2842843157663265e+03,1.9262568337250107e+02,1.3697782174381917e+04,3.2560571873149309e-11,7.4140783302531960e-11,4.6012016386120575e+02
5.5853056000000000e+07,1.3026789884074035e+05,9.1574443056853168e+04,9.5133429955507194e-10,1.0013754593164065e-09,7.3173671427660829e+03,1.1116358490523487e+02,1.4003390249199918e+04,3.5786848031276135e-11,7.7593649172984928e-11,4.5955424916195966e+02
5.5869440000000000e+07,1.3058112881841419e+05,9.2052701516722329e+04,9.4977620303109048e-10,1.0113500749349541e-09,7.3391216956838807e+03,1.2687500620552586e+02,1.4290440894926352e+04,3.5128869284588781e-11,7.1324538636060469e-11,4.6871346792378046e+02
5.5885824000000000e+07,1.3063094306641094e+05,9.2575677467350804e+04,9.5584837975919054e-10,1.0162910348065685e-09,7.3345981550137058e+03,1.1280604793787596e+02,1.4566887389369473e+04,3.6309016853706229e-11,7.3173885593135446e-11,4.7401997154230287e+02
5.5902208000000000e+07,1.3048382953884351e+05,9.3173716175724723e+04,9.5284729308532929e-10,1.0289243888901907e-09,7.3615340915510305e+03,1.1574129705542111e+02,1.4856763971789413e+04,3.7971431891070716e-11,7.2118271336607756e-11,4.7124656216702334e+02
5.5918592000000000e+07,1.3066565803371572e+05,9.3846765996917427e+04,9.6012513954355671e-10,1.0366176400473103e-09,7.3594928468851922e+03,1.2383293531474742e+02,1.5117777156379188e+04,3.6287728268446144e-11,6.9274149444677790e-11,4.8240221258619562e+02
5.5934976000000000e+07,1.3067667182456536e+05,9.4504286203893076e+04,9.6636705910532825e-10,1.0315501524234378e-09,7.3578463229111621e+03,5.8424256612513844e+01,1.5392236985742296e+04,3.6883882951987263e-11,6.9740928867229818e-11,4.8669788024046898e+02
5.5951360000000000e+07,1.3059407921849524e+05,9.5072272174966667e+04,9.6675728608137123e-10,1.0319355023116826e-09,7.3752808523054937e+03,9.8383028794107986e+01,1.5651668230112848e+04,3.6757459290768808e-11,7.0509850114492370e-11,4.9459483040410515e+02
5.5967744000000000e+07,1.3055170240815240e+05,9.5658010462241014e+04,9.6644189867758388e-10,1.0323378302309886e-09,7.3941033548071164e+03,1.5274914648221608e+02,1.5939911634460588e+04,3.7571784284482853e-11,7.3126573445355311e-11,4.9920859781380295e+02
5.5984128000000000e+07,1.3042946289322476e+05,9.6338925375999956e+04,9.6922699831425352e-10,1.0555004512599277e-09,7.4025162495781060e+03,1.1499691124425254e+02,1.6260416868181179e+04,3.8049192274078540e-11,7.9521901765195076e-11,5.0350523995372384e+02
5.6000512000000000e+07,1.3053557746654858e+05,9.7072827731322890e+04,9.7104893406587608e-10,1.0527673249550343e-09,7.4185087657277563e+03,1.1217465118803052e+02,1.6598468130615107e+04,3.8255444812076287e-11,7.9743559647328147e-11,5.1241553641354074e+02
5.6016896000000000e+07,1.3038741279515499e+05,9.7767676112104615e+04,9.6935560034334829e-10,1.0443982408215637e-09,7.4442313991087931e+03,1.1948810094270654e+02,1.6934901441430786e+04,4.0612117618368745e-11,7.8887038416057781e-11,5.1334288719227118e+02
5.6033280000000000e+07,1.3057002328670898e+05,9.8483313353488556e+04,9.7160753018180342e-10,1.0520758580912287e-09,7.4568267324723211e+03,1.1265989068416494e+02,1.7259037080724753e+04,4.3046383050202757e-11,7.7684628483206983e-11,5.1338407040026368e+02
5.6049664000000000e+07,1.3050502826740303e+05,9.9188190868744292e+04,9.7406445552730834e-10,1.0524011185571075e-09,7.4693423116161621e+03,1.0922698032377052e+02,1.7547891858521656e+04,4.2103371586711172e-11,7.7195277542107416e-11,5.2187106698860839e+02
5.6066048000000000e+07,1.3056045271538524e+05,9.9828917800569514e+04,9.7138290498642537e-10,1.0445801746760101e-09,7.4989197515020051e+03,1.3224811422875021e+02,1.7834779882899995e+04,4.3721128938919889e-11,7.2767080941295108e-11,5.2427811713955407e+02
5.6082432000000000e+07,1.3060245260593863e+05,1.0050210387199638e+05,9.7371964640377678e-10,1.0522820034424029e-09,7.5149255874458759e+03,1.0074999807704529e+02,1.8099931059711715e+04,4.3967783470969917e-11,7.5683230897998266e-11,5.3410200269607492e+02
5.6098816000000000e+07,1.3078538568210059e+05,1.0123590729709496e+05,9.7216137813922167e-10,1.0671419752129615e-09,7.5450025750767691e+03,9.3961745073438266e+01,1.8392171670802032e+04,4.3553616240920535e-11,7.6569052652835350e-11,5.4408178621782895e+02
5.6115200000000000e+07,1.3026223604507722e+05,1.0205107635357851e+05,9.7817997250842241e-10,1.0679675315670008e-09,7.5488669109289876e+03,1.0143964132463472e+02,1.8652620894876745e+04,4.5244820231451282e-11,7.6260601298177642e-11,5.4363790672824030e+02
5.6131584000000000e+07,1.3045619071165455e+05,1.0289296711931936e+05,9.8314423238067399e-10,1.0728717862794497e-09,7.5563223642708563e+03,1.5669577725097008e+02,1.8897571244456649e+04,4.3997130711927387e-11,7.4197688396618676e-11,5.4780372463579988e+02
5.6147968000000000e+07,1.3063952855175259e+05,1.0364285719608699e+05,9.8504440800166289e-10,1.0599858111583735e-09,7.5751931773433262e+03,9.6854332311903235e+01,1.9114004294703685e+04,4.4987029288343454e-11,6.6268788420885955e-11,5.5036215557258231e+02
5.6164352000000000e+07,1.3041885787455182e+05,1.0430715968811553e+05,9.8371336135967894e-10,1.0535304470587343e-09,7.6026004163600155e+03,1.1128230209431220e+02,1.9275507405116165e+04,4.5363698212638571e-11,6.3801449027951989e-11,5.5212733815527838e+02
5.6180736000000000e+07,1.3057262449598343e+05,1.0499069489637107e+05,9.8371783149656106e-10,1.0696339291131949e-09,7.6259128952574147e+03,1.0488018222876819e+02,1.9427910240621630e+04,4.7240752417311389e-11,6.8593555369925622e-11,5.4840984320093537e+02
5.6197120000000000e+07,1.3071438832828069e+05,1.0575204015627726e+05,9.9422703575708834e-10,1.0707829937763845e-09,7.6115538310727889e+03,9.3497014059119067e+01,1.9617778138950041e+04,4.6729213564298027e-11,6.7113921548272768e-11,5.5149173317997452e+02
5.6213504000000000e+07,1.3058255657627175e+05,1.0642153577661268e+05,9.9583042152640721e-10,1.0774133471174399e-09,7.6248381716093518e+03,1.7910001347349885e+02,1.9816711035123782e+04,4.7304373380409421e-11,7.1490371090533501e-11,5.5217667873621338e+02
5.6229888000000000e+07,1.3073625955508911e+05,1.0716641260438501e+05,9.9396214255600688e-10,1.0776340322290155e-09,7.6545677661703176e+03,7.9850741551732497e+01,2.0008057311205303e+04,4.9514530549095296e-11,6.9257022001661782e-11,5.4840070986182832e+02
5.6246272000000000e+07,1.3064948532481474e+05,1.0792367331993561e+05,9.9484469752346622e-10,1.0892800550736283e-09,7.6789403199216686e+03,1.7521028425614656e+02,2.0180360161841603e+04,4.8421885942802479e-11,6.8285160821572369e-11,5.5582820869650982e+02
5.6262656000000000e+07,1.3044875891109591e+05,1.0880951820628077e+05,1.0047652664757158e-09,1.1118924406905762e-09,7.6744355924839592e+03,8.1320365277332513e+01,2.0331820555057493e+04,4.6599226034970726e-11,6.9291984606657152e-11,5.6234151921368311e+02
5.6279040000000000e+07,1.3046112475709378e+05,1.0972736622278251e+05,1.0136303564148049e-09,1.1142823802405496e-09,7.6726789908163582e+03,1.0086186667884449e+02,2.0484164902585810e+04,4.5750834134842402e-11,6.4831737542392718e-11,5.6455422068876976e+02
5.6295424000000000e+07,1.3051576567118676e+05,1.1057242351688359e+05,1.0125447649452522e-09,1.1159430168364484e-09,7.7060846350322317e+03,1.4345012678515141e+02,2.0665865528336599e+04,4.6521047971565048e-11,7.6017406316533898e-11,5.6726301991558807e+02
5.6311808000000000e+07,1.3069998045838183e+05,1.1150183739697309e+05,1.0258787552987048e-09,1.1287024592456909e-09,7.6831061763447533e+03,1.4504012305501837e+02,2.0887052671262009e+04,4.9071201849453045e-11,7.5661118670176937e-11,5.5847208025186978e+02
5.6328192000000000e+07,1.3069388663937480e+05,1.1235334480726928e+05,1.0243157928810342e-09,1.1239370330656686e-09,7.7177559826153065e+03,1.1635774918082979e+02,2.1081365791922315e+04,4.8136824200192801e-11,7.4609296214382282e-11,5.6748147664461715e+02
5.6344576000000000e+07,1.3082165960485334e+05,1.1324694307930052e+05,1.0238583541273185e-09,1.1307093387843022e-09,7.7456793170210649e+03,1.4095084607846897e+02,2.1325678971433885e+04,5.0443246586806562e-11,7.8223608598623259e-11,5.6530015348173288e+02
5.6360960000000000e+07,1.3052701236847615e+05,1.1415875076038587e+05,1.0195560655646809e-09,1.1237345908150920e-09,7.7932509337693091e+03,1.3497516846303628e+02,2.1573862434420320e+04,4.8695984706655982e-11,8.0922929837715877e-11,5.8060112463022938e+02
5.6377344000000000e+07,1.3050059715524965e+05,1.1511665490315300e+05,1.0154277374235592e-09,1.1239062702023017e-09,7.8415380693870793e+03,1.6333972354997854e+02,2.1823884164164079e+04,5.0813926781640509e-11,8.1099942772945639e-11,5.8504351522667321e+02
5.6393728000000000e+07,1.3068747141945804e+05,1.1595650479718790e+05,1.0233189819542890e-09,1.1166901899468073e-09,7.8355072681939155e+03,9.6937424101893697e+01,2.2030849618891509e+04,5.2023016593845810e-11,7.8372050842626366e-11,5.8220748005725147e+02
5.6410112000000000e+07,1.3034898620382020e+05,1.1679292696388584e+05,1.0303734670292180e-09,1.1154701627667655e-09,7.8381516265013142e+03,1.4789843226266316e+02,2.2198285354918022e+04,5.1233950829648395e-11,7.5940191529886510e-11,5.8908967865419868e+02
5.6426496000000000e+07,1.3055948150787076e+05,1.1744615817184477e+05,1.0266842928908361e-09,1.1009218295793053e-09,7.8736663985958266e+03,1.3354837410123719e+02,2.2344247244626498e+04,5.1964460308813319e-11,7.4118829861391834e-11,5.8935803979382342e+02
5.6442880000000000e+07,1.3040117443086718e+05,1.1807255973605075e+05,1.0237291400366882e-09,1.0891740894839815e-09,7.9044634169737519e+03,1.1869501679539539e+02,2.2497078422254326e+04,5.3783092893223232e-11,7.6341445315437487e-11,5.8697535415715754e+02
5.6459264000000000e+07,1.3075479481490748e+05,1.1857823496801387e+05,1.0258272779210296e-09,1.0866687092347007e-09,7.9114688159599154e+03,1.5885595422747244e+02,2.2648438251441392e+04,5.4411338678295637e-11,8.1169643168270324e-11,5.8635630681010639e+02
5.6475648000000000e+07,1.3039266966321530e+05,1.1906651065075237e+05,1.0263957089382953e-09,1.0772043981357654e-09,7.9259154434801940e+03,1.5070340366502816e+02,2.2792877262470043e+04,5.5224507344191806e-11,7.7669658867791159e-11,5.8792293044069390e+02
5.6492032000000000e+07,1.3054249169907041e+05,1.1951077820047265e+05,1.0270690041967936e-09,1.0760747769079647e-09,7.9373301379517115e+03,1.1972578882148150e+02,2.2940610467380218e+04,5.5955288233914671e-11,8.2125872446373245e-11,5.9098688369153331e+02
5.6508416000000000e+07,1.3085240723248494e+05,1.1985758726250810e+05,1.0274457222565580e-09,1.0664607179688139e-09,7.9446935082059208e+03,4.9763068647637439e+01,2.3072860782723961e+04,5.3361150353127703e-11,8.0738300495736370e-11,5.9764791721851327e+02
5.6524800000000000e+07,1.3073184244773522e+05,1.2020654699177042e+05,1.0259174118778391e-09,1.0631116464278751e-09,7.9595980390377708e+03,7.5077717454329004e+01,2.3212779814550562e+04,5.5480265493782238e-11,7.9015763778609426e-11,5.9511363010196658e+02
5.6541184000000000e+07,1.3030734554605128e+05,1.2052499056714243e+05,1.0237331344390567e-09,1.0581572410457653e-09,7.9734984200497665e+03,9.9637698236127875e+01,2.3385642516157521e+04,5.3592340325622569e-11,7.8350615232326631e-11,6.0109026520101008e+02
5.6557568000000000e+07,1.3055856083861340e+05,1.2089777119737779e+05,1.0258298125835253e-09,1.0704975364201463e-09,7.9720758650860971e+03,1.1090604586515410e+02,2.3571535199488178e+04,5.1442997618011926e-11,8.1824156507943739e-11,6.1024016723245222e+02
5.6573952000000000e+07,1.3053218867913942e+05,1.2129494789248101e+05,1.0262248842379751e-09,1.0634487164397420e-09,7.9769176338059515e+03,1.1781189970424576e+02,2.3796346964651468e+04,5.5113095383150371e-11,8.5121405448015705e-11,6.0388930574198537e+02
5.6590336000000000e+07,1.3044601515613409e+05,1.2174210997207322e+05,1.0301156565996787e-09,1.0822941981116849e-09,7.9715872084149269e+03,8.3389381705845750e+01,2.4037577607529875e+04,5.7520259029669424e-11,8.9901547638526205e-11,6.0235655527841834e+02
5.6606720000000000e+07,1.3070033517903984e+05,1.2214547797690163e+05,1.0360701420013347e-09,1.0796614225176767e-09,7.9614857043214906e+03,1.6325817600411057e+02,2.4239534881195217e+04,5.7793902657014586e-11,7.9968183542914684e-11,6.0947967931635640e+02
5.6623104000000000e+07,1.3061506984081746e+05,1.2249937685784489e+05,1.0384958705107719e-09,1.0691786441160530e-09,7.9594847688451082e+03,1.7748994089099020e+02,2.4404411021990403e+04,5.7519563566006385e-11,7.6843442576403878e-11,6.1279067737714331e+02
5.6639488000000000e+07,1.3048844665620744e+05,1.2280059690601623e+05,1.0406463857032001e-09,1.0776398506982318e-09,7.9573682846855327e+03,7.4048954859251864e+01,2.4556396178660198e+04,6.0817370738287593e-11,7.7905329055876041e-11,6.0717540099946518e+02
5.6655872000000000e+07,1.3061219626254281e+05,1.2309522380054166e+05,1.0404680865145078e-09,1.0719631989345886e-09,7.9660160530087414e+03,1.0091268468669202e+02,2.4653023949984148e+04,5.7759880016503686e-11,7.2517537209543892e-11,6.1686237631433607e+02
5.6672256000000000e+07,1.3059172611808818e+05,1.2336764907442189e+05,1.0446369553794945e-09,1.0677349308879795e-09,7.9567545234424779e+03,1.2211761905168603e+02,2.4738540745686696e+04,5.8275077701916568e-11,7.1143859793314505e-11,6.1587898434685007e+02
5.6688640000000000e+07,1.3051547401421652e+05,1.2358372642788859e+05,1.0479689028352241e-09,1.0730725763895496e-09,7.9499677563213945e+03,1.2433558867106238e+02,2.4789523081541880e+04,5.8038412831534428e-11,7.1899570256184288e-11,6.1906306724789431e+02
5.6705024000000000e+07,1.3059118925858830e+05,1.2380825929575315e+05,1.0535424972699860e-09,1.0729703430105920e-09,7.9363855432381315e+03,1.0690441459276850e+02,2.4838303922136642e+04,5.5821102807202983e-11,7.4483995580561815e-11,6.2936875860182181e+02
5.6721408000000000e+07,1.3044180605195637e+05,1.2387866837581298e+05,1.0549025323165262e-09,1.0544541358363258e-09,7.9286045994934311e+03,1.3847928296871294e+02,2.4881671924165807e+04,5.7330798787419436e-11,7.5484933830241884e-11,6.2196276500484737e+02
5.6737792000000000e+07,1.3040346441111923e+05,1.2375624981322668e+05,1.0532960590713259e-09,1.0328884363140114e-09,7.9274672790993955e+03,8.8961771012846967e+01,2.4927251786433448e+04,5.5043123263829758e-11,7.6750611496767547e-11,6.3044092462664844e+02
5.6754176000000000e+07,1.3055240807677890e+05,1.2357247953533632e+05,1.0474482158346961e-09,1.0265776610216991e-09,7.9459081621880996e+03,1.4599704201161657e+02,2.4986407579546085e+04,5.2557238132341860e-11,7.7302831738352730e-11,6.4752128864882559e+02
5.6770560000000000e+07,1.3062032002208030e+05,1.2345387715470344e+05,1.0475245209508838e-09,1.0355530173552774e-09,7.9353956184996432e+03,1.3292892957548071e+02,2.5101275680489074e+04,5.3485618501243765e-11,8.3377160730518757e-11,6.5046688415323547e+02
5.6786944000000000e+07,1.3060534757819363e+05,1.2334667645990876e+05,1.0450040434967576e-09,1.0317559947946876e-09,7.9345144791103476e+03,5.4085313314020027e+01,2.5224171945050664e+04,5.5803719344110604e-11,8.9124707668899520e-11,6.4719425692643665e+02
5.6803328000000000e+07,1.3049902605295865e+05,1.2325904442670861e+05,1.0389553325025936e-09,1.0342432373507420e-09,7.9471343863303882e+03,1.1641228090831170e+02,2.5365891511450187e+04,5.6608559074427845e-11,9.6199228582811615e-11,6.4612439361408303e+02
5.6819712000000000e+07,1.3070862500741557e+05,1.2313128190440047e+05,1.0361450741610280e-09,1.0125660688994536e-09,7.9463757401541343e+03,1.3245933087337005e+02,2.5499554390387613e+04,5.8749625383795817e-11,9.2660538033870830e-11,6.4151502779030113e+02
5.6836096000000000e+07,1.3055759273982581e+05,1.2290483907400264e+05,1.0357544581995993e-09,1.0082352240708104e-09,7.9335933881491901e+03,1.8023852754915234e+02,2.5611492638348762e+04,5.9889828788265064e-11,8.7244560687535151e-11,6.3920152555783011e+02
5.6852480000000000e+07,1.3051788556328535e+05,1.2262143842741101e+05,1.0335473837870944e-09,1.0028682015254723e-09,7.9282953756044935e+03,5.9463392950380204e+01,2.5694402949889511e+04,6.1532140808892077e-11,8.9450402252480918e-11,6.3766184251771563e+02
5.6868864000000000e+07,1.3041085123707404e+05,1.2231290010563871e+05,1.0328523098049876e-09,9.9602613037138802e-10,7.9152972365648457e+03,8.1701226887252616e+01,2.5742623366813867e+04,6.3270832133995020e-11,8.8582191571184935e-11,6.3493377140298901e+02
5.6885248000000000e+07,1.3038263249293162e+05,1.2197652157251564e+05,1.0273967081483978e-09,9.8523529735576037e-10,7.9225335443403646e+03,1.0024523838496975e+02,2.5751414074788965e+04,6.3741921085741053e-11,8.3596774771693040e-11,6.3639058322900655e+02
5.6901632000000000e+07,1.3062377054899823e+05,1.2159218197650285e+05,1.0259461069303001e-09,9.7503873443782409e-10,7.9169211122942761e+03,1.3978470761365980e+02,2.5702139664261937e+04,6.2907227841432780e-11,7.2775559595514693e-11,6.4254340370860029e+02
5.6918016000000000e+07,1.3060437052948565e+05,1.2122510665724501e+05,1.0257253151781880e-09,9.8552997263761374e-10,7.9068407777404209e+03,9.3933709173802214e+01,2.5608508308678240e+04,6.3222960476284191e-11,7.3343830857039083e-11,6.3986527544436228e+02
5.6934400000000000e+07,1.3045636306266434e+05,1.2093405942168046e+05,1.0241477982501312e-09,9.8067066669434574e-10,7.9046176829736414e+03,1.3379993931498453e+02,2.5498866676551646e+04,6.1807738145192173e-11,7.1144021971865281e-11,6.4461609040339954e+02
5.6950784000000000e+07,1.3067107859356287e+05,1.2060168857571750e+05,1.0231605329980513e-09,9.8665930364662528e-10,7.8954160917796744e+03,5.9075903017462309e+01,2.5377799397317369e+04,6.1164813886557050e-11,7.4615276575848760e-11,6.4350281178676494e+02
