sample,noise_seed,frame,step,time,psi_mean,psi_std,psi_rms,psi_min,psi_max,sine2d_amplitude
003,976332929,36,444000,1776000.0,-8.432683563776146e-20,0.013357196986051405,0.013357196986051405,-0.026550831873562945,0.027242259716957904,0.025640799694388487
003,976332929,37,456000,1824000.0,6.023345402697247e-20,0.01285708537393578,0.01285708537393578,-0.02570873395796454,0.02614762295169234,0.02462028499156252
003,976332929,38,468000,1872000.0,-6.023345402697247e-20,0.012374821225979845,0.012374821225979845,-0.024994854401759487,0.024963215925638847,0.023632468547098807
003,976332929,39,480000,1920000.0,-1.3251359885933944e-19,0.011900968168276372,0.011900968168276372,-0.02406467883728417,0.02393618523967209,0.022661254406453755
003,976332929,40,492000,1968000.0,3.614007241618348e-20,0.01143537382446808,0.01143537382446808,-0.023117210554913045,0.022808712824917997,0.021723013376285055
003,976332929,41,504000,2016000.0,9.637352644315594e-20,0.010988943501380462,0.010988943501380462,-0.022303910490565508,0.021895133949384707,0.0208362369883535
003,976332929,42,516000,2064000.0,1.2046690805394494e-19,0.010564017961744903,0.010564017961744903,-0.021326916036748304,0.020990555609909898,0.019991167790328248
003,976332929,43,528000,2112000.0,-2.4093381610788986e-20,0.010156634710877216,0.010156634710877216,-0.020629931749474886,0.020281918228444374,0.019178333947157164
003,976332929,44,540000,2160000.0,1.0842021724855044e-19,0.009772894198088232,0.009772894198088232,-0.019864008447767516,0.019474932906169976,0.01841750583271965
003,976332929,45,552000,2208000.0,-4.818676322157797e-20,0.009399911623447771,0.009399911623447771,-0.01909612509251241,0.018670938681335594,0.017678171870991837
003,976332929,46,564000,2256000.0,-4.818676322157797e-20,0.00903971690397074,0.00903971690397074,-0.01840974496320201,0.017972544081623215,0.016973862523097388
003,976332929,47,576000,2304000.0,0.0,0.008697709676679351,0.008697709676679351,-0.017617577843512394,0.01742883650434607,0.01630151015082397
003,976332929,48,588000,2352000.0,-2.4093381610788986e-20,0.008375752734295696,0.008375752734295696,-0.016984365984967727,0.016763126745168895,0.01566308370738196
003,976332929,49,600000,2400000.0,7.228014483236696e-20,0.00806758925400609,0.00806758925400609,-0.016352007701960613,0.016130690529801747,0.015033005941761261
004,2062630329,0,12000,48000.0,1.4757196236608255e-19,0.04877759103027866,0.04877759103027866,-0.09801157539231413,0.0977956911966409,0.09739803541572246
004,2062630329,1,24000,96000.0,1.807003620809174e-20,0.0473432761264309,0.0473432761264309,-0.09510201339105162,0.09498730408199416,0.09445651345236883
004,2062630329,2,36000,144000.0,9.035018104045871e-20,0.04590400990695375,0.04590400990695375,-0.09225659536692025,0.09225762120732992,0.09152563439682786
004,2062630329,3,48000,192000.0,-1.0842021724855044e-19,0.044465921487709274,0.044465921487709274,-0.08937222326089027,0.08933823496825154,0.08859495735044147
004,2062630329,4,60000,240000.0,3.614007241618348e-20,0.04304431760678443,0.04304431760678443,-0.08668882321816418,0.0863897742660889,0.08571395799633628
004,2062630329,5,72000,288000.0,5.1198435922926597e-20,0.041641792603150526,0.041641792603150526,-0.08367798171876263,0.08383672892572883,0.08283778305592447
004,2062630329,6,84000,336000.0,6.47509630789954e-20,0.04023586061877174,0.04023586061877174,-0.0807171756461349,0.08135421425198633,0.07995065050732926
004,2062630329,7,96000,384000.0,-1.4907779871675686e-19,0.0388569646900241,0.0388569646900241,-0.07789247547873425,0.07865610353581066,0.07715020020115898
004,2062630329,8,108000,432000.0,-9.03501810404587e-21,0.037535739919456766,0.037535739919456766,-0.0754661760992313,0.07602495761555025,0.0744596135786325
004,2062630329,9,120000,480000.0,-3.614007241618348e-20,0.036237042602977686,0.036237042602977686,-0.0726677347980831,0.07344612756925867,0.0718113785636802
004,2062630329,10,132000,528000.0,4.216341781888073e-20,0.03497995829889864,0.03497995829889864,-0.06982216702482888,0.07092841344977255,0.06921986023259087
004,2062630329,11,144000,576000.0,-1.2046690805394493e-20,0.03373835443557331,0.03373835443557331,-0.06749072621315577,0.06845602423616451,0.06666564937541435
004,2062630329,12,156000,624000.0,1.2046690805394493e-20,0.03251832532032922,0.03251832532032922,-0.06491661522563316,0.06638048920470421,0.06415493258107549
004,2062630329,13,168000,672000.0,1.0842021724855044e-19,0.03132950343592562,0.03132950343592562,-0.06256779152183863,0.06364927016048873,0.0617242135006461
004,2062630329,14,180000,720000.0,2.4093381610788986e-20,0.03017993632031393,0.03017993632031393,-0.06013965741176854,0.06123088331197597,0.05935753844871784
004,2062630329,15,192000,768000.0,-1.5660698047012842e-19,0.029048971263176907,0.029048971263176907,-0.05791272894755307,0.05869016066527376,0.05704263900492463
004,2062630329,16,204000,816000.0,1.6865367127552291e-19,0.027953322466749465,0.027953322466749465,-0.055862087228893416,0.056362763111696,0.05482943694728392
004,2062630329,17,216000,864000.0,0.0,0.026889827849038955,0.026889827849038955,-0.05422584166436215,0.054214782860979284,0.05268715373979799
004,2062630329,18,228000,912000.0,-7.228014483236696e-20,0.02586758639159781,0.02586758639159781,-0.05255243673290388,0.051870525721987935,0.05065382553743105
004,2062630329,19,240000,960000.0,0.0,0.02489832550626828,0.02489832550626828,-0.050854506494854367,0.049901866328144424,0.04873532419317509
004,2062630329,20,252000,1008000.0,-7.228014483236696e-20,0.02396392349520199,0.02396392349520199,-0.04928832617982049,0.04809608429453339,0.046874736468998694
004,2062630329,21,264000,1056000.0,-1.4456028966473392e-19,0.023075754516217455,0.023075754516217455,-0.047699909537399096,0.04606645643843989,0.04509200023442476
004,2062630329,22,276000,1104000.0,2.4093381610788986e-20,0.022221621554265675,0.022221621554265675,-0.04632387588215456,0.04428307529703794,0.04339818621177771
004,2062630329,23,288000,1152000.0,4.818676322157797e-20,0.021413393458210635,0.021413393458210635,-0.0447754325420109,0.042767094639261545,0.04180347052475227
004,2062630329,24,300000,1200000.0,-2.4093381610788986e-20,0.020632138759770647,0.020632138759770647,-0.043264180263712544,0.04125267225478721,0.04024016457282784
004,2062630329,25,312000,1248000.0,4.818676322157797e-20,0.01987626100920634,0.01987626100920634,-0.041506720436538865,0.040121650524364706,0.0387171420579781
004,2062630329,26,324000,1296000.0,-1.6865367127552291e-19,0.019154417230445003,0.019154417230445003,-0.04023717677033035,0.038590841653233725,0.037297827756615186
004,2062630329,27,336000,1344000.0,-1.2046690805394494e-19,0.018482789970752516,0.018482789970752516,-0.03891601243301749,0.03711104861012768,0.03596920543955504
004,2062630329,28,348000,1392000.0,-9.637352644315594e-20,0.01783296983208636,0.01783296983208636,-0.037643848370107036,0.03560891745654046,0.03466685409917005
004,2062630329,29,360000,1440000.0,2.4093381610788986e-20,0.017195993173248412,0.017195993173248412,-0.03638116998175601,0.03434020452200353,0.033395908748823165
004,2062630329,30,372000,1488000.0,-3.614007241618348e-20,0.016586355055564106,0.016586355055564106,-0.03523737290406635,0.032997604401878766,0.0321765107992234
004,2062630329,31,384000,1536000.0,6.023345402697247e-20,0.015998675890874843,0.015998675890874843,-0.034084760034681326,0.03203419321291636,0.03101480704789197
004,2062630329,32,396000,1584000.0,4.818676322157797e-20,0.015434937745847846,0.015434937745847846,-0.03293838220208072,0.03091059653809342,0.02989483009476323
004,2062630329,33,408000,1632000.0,-4.818676322157797e-20,0.014882318681718038,0.014882318681718038,-0.03135245867163859,0.029930188702279596,0.02878941279606981
004,2062630329,34,420000,1680000.0,4.818676322157797e-20,0.014350087879275778,0.014350087879275778,-0.030131399670430742,0.028977998549224143,0.027725542553297292
004,2062630329,35,432000,1728000.0,1.2046690805394493e-20,0.013828686721894459,0.013828686721894459,-0.02897732338076412,0.027949898450615004,0.026692051236347044
004,2062630329,36,444000,1776000.0,-6.023345402697247e-20,0.01332688109264559,0.01332688109264559,-0.027713616892866482,0.026840141558543588,0.025695339649927932
004,2062630329,37,456000,1824000.0,-1.2046690805394493e-20,0.012841133482356867,0.012841133482356867,-0.02655248548528441,0.025797810339724808,0.02473190157693226
004,2062630329,38,468000,1872000.0,-6.023345402697247e-20,0.012373958826737233,0.012373958826737233,-0.02543656211810542,0.024852485705734673,0.02381766283880752
004,2062630329,39,480000,1920000.0,4.818676322157797e-20,0.011928040645565156,0.011928040645565156,-0.024433827824060665,0.02409053125477818,0.022935273498847802
004,2062630329,40,492000,1968000.0,0.0,0.011498148086763376,0.011498148086763376,-0.023536275719345634,0.02322534068639978,0.022080056138863886
004,2062630329,41,504000,2016000.0,0.0,0.011078826531216607,0.011078826531216607,-0.0226912018744758,0.02232522740780656,0.021240318191985023
004,2062630329,42,516000,2064000.0,-4.818676322157797e-20,0.010669672189379238,0.010669672189379238,-0.022026101090701144,0.02139675354955744,0.02041793389484362
004,2062630329,43,528000,2112000.0,-2.4093381610788986e-20,0.010262974976214216,0.010262974976214216,-0.021276724082345065,0.02048168711654958,0.01961426365702577
004,2062630329,44,540000,2160000.0,-3.614007241618348e-20,0.009878889300977658,0.009878889300977658,-0.02055840428423841,0.019731933519887643,0.0188494626399496
004,2062630329,45,552000,2208000.0,-6.023345402697247e-20,0.009513696954037063,0.009513696954037063,-0.019737315027498932,0.01906223078077247,0.018114494696885537
004,2062630329,46,564000,2256000.0,2.4093381610788986e-20,0.009158208566619563,0.009158208566619563,-0.01907426166445957,0.018567185330020566,0.017393744312490446
004,2062630329,47,576000,2304000.0,-1.2046690805394493e-20,0.008808577652105664,0.008808577652105664,-0.018366534979242354,0.017952532403660786,0.016688974288736502
004,2062630329,48,588000,2352000.0,0.0,0.00846203166119117,0.00846203166119117,-0.017555805151251526,0.017393631025137357,0.0159978815874696
004,2062630329,49,600000,2400000.0,3.614007241618348e-20,0.00812756958541972,0.00812756958541972,-0.016769106320947823,0.01671479414500518,0.01533805407353319
005,2001013568,0,12000,48000.0,7.077430848169265e-20,0.04879377300338118,0.04879377300338118,-0.09783238194790726,0.09783873773057451,0.097439811107803
005,2001013568,1,24000,96000.0,-4.216341781888073e-20,0.04736619834565057,0.04736619834565057,-0.09541113443219862,0.0952572435180894,0.09448750841759819
005,2001013568,2,36000,144000.0,1.9124121653563758e-19,0.0459022794409982,0.0459022794409982,-0.09251286399399228,0.09225571583189467,0.09149374071971453
005,2001013568,3,48000,192000.0,3.614007241618348e-20,0.04443867701118064,0.04443867701118064,-0.08984149900468187,0.089492968354443,0.08849689039037777
005,2001013568,4,60000,240000.0,1.2046690805394493e-20,0.04298763723912424,0.04298763723912424,-0.08648956864044798,0.08659822214088238,0.08550792214411211
005,2001013568,5,72000,288000.0,-1.3251359885933944e-19,0.04155249145337943,0.04155249145337943,-0.08391498462310615,0.08343659302180166,0.08257000214581206
005,2001013568,6,84000,336000.0,-1.4456028966473392e-19,0.04013307330584397,0.04013307330584397,-0.08121579250276327,0.08065564522028369,0.07968134085481916
005,2001013568,7,96000,384000.0,-7.228014483236696e-20,0.03875440373060605,0.03875440373060605,-0.07898222388192727,0.07794084087031262,0.07689623613478351
005,2001013568,8,108000,432000.0,2.288871253024954e-19,0.037403900908497136,0.037403900908497136,-0.07617119539835464,0.07480661540789176,0.07414446114902502
005,2001013568,9,120000,480000.0,3.614007241618348e-20,0.03609024551008126,0.03609024551008126,-0.07376438696869105,0.07289261708512666,0.07147106359270959
005,2001013568,10,132000,528000.0,7.228014483236696e-20,0.03480109810515076,0.03480109810515076,-0.07135617973255777,0.07027801752969226,0.06881684666660064
005,2001013568,11,144000,576000.0,-2.4093381610788986e-20,0.03355748656679941,0.03355748656679941,-0.06895811648298242,0.06778223775654445,0.06625890135303639
005,2001013568,12,156000,624000.0,-9.486769009248164e-20,0.03234939150039427,0.03234939150039427,-0.0670065094428797,0.06545647451629025,0.06378238436303142
005,2001013568,13,168000,672000.0,-1.144435626512477e-19,0.031184748174688158,0.031184748174688158,-0.06407265213091051,0.06294614035504895,0.06140413861698885
005,2001013568,14,180000,720000.0,4.216341781888073e-20,0.030061709642305506,0.030061709642305506,-0.061400548411002134,0.06082513007289024,0.05911412746774485
005,2001013568,15,192000,768000.0,4.5175090520229353e-20,0.028954993450073692,0.028954993450073692,-0.059007119854873724,0.05850633258467645,0.05686238945054973
005,2001013568,16,204000,816000.0,2.1081708909440364e-20,0.027889458954012642,0.027889458954012642,-0.056228276845636825,0.05650947831247555,0.05468757893350066
005,2001013568,17,216000,864000.0,-9.938519914450457e-20,0.026845337976558543,0.026845337976558543,-0.05394623055525438,0.0544539948851443,0.0525530456936328
005,2001013568,18,228000,912000.0,-8.432683563776146e-20,0.02583563649131687,0.02583563649131687,-0.05209021240366777,0.052744174550453625,0.05050512397647519
005,2001013568,19,240000,960000.0,2.0479374369170639e-19,0.024869850947310174,0.024869850947310174,-0.050151129494363955,0.05087612269690614,0.048525938946492306
005,2001013568,20,252000,1008000.0,-9.637352644315594e-20,0.023919375370438846,0.023919375370438846,-0.04847456578827163,0.04894199703262875,0.046610809634781494
005,2001013568,21,264000,1056000.0,-1.264902534566422e-19,0.022999197108815303,0.022999197108815303,-0.046680971108377774,0.04694727642844635,0.044772199623156296
005,2001013568,22,276000,1104000.0,-1.2046690805394493e-20,0.02212030986651291,0.02212030986651291,-0.04504674178887545,0.04501033002406889,0.04304053245176651
005,2001013568,23,288000,1152000.0,1.144435626512477e-19,0.021277876054202772,0.021277876054202772,-0.04320344605071658,0.04377939909044963,0.04136723061973874
005,2001013568,24,300000,1200000.0,1.6865367127552291e-19,0.02047170507727392,0.02047170507727392,-0.04151031780664834,0.04238984291368989,0.039762970539818
005,2001013568,25,312000,1248000.0,8.432683563776146e-20,0.019706452600444485,0.019706452600444485,-0.039969796487473466,0.04107538767035798,0.038259549393469004
005,2001013568,26,324000,1296000.0,-3.614007241618348e-20,0.018976612151631114,0.018976612151631114,-0.03849289406433416,0.039386141974937304,0.03681475369015484
005,2001013568,27,336000,1344000.0,-1.2046690805394493e-20,0.01826546001860192,0.01826546001860192,-0.03673813067948296,0.038122195655184266,0.03542224053217052
005,2001013568,28,348000,1392000.0,4.216341781888073e-20,0.017584148416941683,0.017584148416941683,-0.035424472908815924,0.03675125461412919,0.034095385051917414
005,2001013568,29,360000,1440000.0,2.4093381610788986e-20,0.01692944083447287,0.01692944083447287,-0.034135428370659096,0.03536451756392958,0.03281872148409334
005,2001013568,30,372000,1488000.0,-4.216341781888073e-20,0.016304305292190777,0.016304305292190777,-0.032847252941574194,0.034011226606348706,0.031593423738189595
005,2001013568,31,384000,1536000.0,5.421010862427522e-20,0.015700561193786242,0.015700561193786242,-0.03166015768729103,0.03272350911335588,0.03039842576492112
005,2001013568,32,396000,1584000.0,3.0116727013486236e-20,0.015117053897485066,0.015117053897485066,-0.030680283842314075,0.03164123359051715,0.029265530697315287
005,2001013568,33,408000,1632000.0,5.1198435922926597e-20,0.014564638427626482,0.014564638427626482,-0.029623884389064818,0.03057377364002037,0.028196678895459976
005,2001013568,34,420000,1680000.0,1.5058363506743118e-20,0.014036612794459767,0.014036612794459767,-0.028680040870853844,0.029590621067359126,0.027163919184738344
005,2001013568,35,432000,1728000.0,2.710505431213761e-20,0.013519581724339326,0.013519581724339326,-0.027553123233659903,0.028680283538388435,0.026146668832549486
005,2001013568,36,444000,1776000.0,-6.625679942966972e-20,0.013016751816158717,0.013016751816158717,-0.026616631187347667,0.027839682028716922,0.02516411974694139
005,2001013568,37,456000,1824000.0,1.174552353525963e-19,0.012535672947036386,0.012535672947036386,-0.02564621708494157,0.02681828338819211,0.02422601342874179
005,2001013568,38,468000,1872000.0,0.0,0.012074589568535498,0.012074589568535498,-0.024667774478407,0.025848650559580674,0.023310662619059334
005,2001013568,39,480000,1920000.0,3.0116727013486236e-20,0.011629375506704908,0.011629375506704908,-0.023850012451361435,0.025015267960190372,0.02242770976811836
005,2001013568,40,492000,1968000.0,-6.023345402697247e-20,0.01120214104757728,0.01120214104757728,-0.022981737538424443,0.02411660707086979,0.02156703420764536
005,2001013568,41,504000,2016000.0,3.614007241618348e-20,0.010783063321268264,0.010783063321268264,-0.022123103084610355,0.023331235578059946,0.02072779951740762
005,2001013568,42,516000,2064000.0,6.625679942966972e-20,0.01038352457306992,0.01038352457306992,-0.02130691853884413,0.022461213649101888,0.019926555387523262
005,2001013568,43,528000,2112000.0,-7.830349023506421e-20,0.009993858094199962,0.009993858094199962,-0.020405366319147942,0.021497557664480426,0.019150847997167004
005,2001013568,44,540000,2160000.0,0.0,0.009618639731705838,0.009618639731705838,-0.019546324762238255,0.020727844948715914,0.018400095318561804
005,2001013568,45,552000,2208000.0,-3.0116727013486236e-20,0.009258011391678292,0.009258011391678292,-0.01880521558880216,0.019845151025719734,0.01768880897647703
005,2001013568,46,564000,2256000.0,1.2046690805394493e-20,0.008915396183244193,0.008915396183244193,-0.017968548703675192,0.019106663532548727,0.017020272758715566
005,2001013568,47,576000,2304000.0,-1.807003620809174e-20,0.008586693763410761,0.008586693763410761,-0.017273551080924855,0.01838063937763073,0.01637319800250156
005,2001013568,48,588000,2352000.0,-1.2046690805394493e-20,0.00826621038470671,0.00826621038470671,-0.016717503792487067,0.01770645722620152,0.01573080279092594
005,2001013568,49,600000,2400000.0,8.432683563776146e-20,0.007956678516121161,0.007956678516121161,-0.016171834504199296,0.016989239404921794,0.015114160631264587
006,344077551,0,12000,48000.0,1.2046690805394493e-20,0.04879605537416834,0.04879605537416834,-0.09790538069750371,0.09771967405983126,0.09745058957991723
006,344077551,1,24000,96000.0,-6.0233454026972465e-21,0.04737509288518803,0.04737509288518803,-0.09492716544734556,0.09487571785986325,0.09450535384037145
006,344077551,2,36000,144000.0,1.2046690805394493e-20,0.04590846165181309,0.04590846165181309,-0.09197897415922875,0.0921951503948793,0.09149820711829722
006,344077551,3,48000,192000.0,1.2046690805394493e-20,0.04445922182590953,0.04445922182590953,-0.08924668055478051,0.08935760093536993,0.08853139393243989
006,344077551,4,60000,240000.0,-7.228014483236696e-20,0.04302266986156131,0.04302266986156131,-0.08672516523733441,0.08673259013807479,0.08558508021872284
006,344077551,5,72000,288000.0,-2.4093381610788986e-20,0.04158050104688344,0.04158050104688344,-0.08388925254971207,0.08383622030773487,0.08263400486836052
006,344077551,6,84000,336000.0,1.2046690805394493e-20,0.04018682492072242,0.04018682492072242,-0.08108446169033698,0.08144632568755426,0.07977649757035402
006,344077551,7,96000,384000.0,6.0233454026972465e-21,0.03882572106438029,0.03882572106438029,-0.07807406760556078,0.07798732747747146,0.07700963388264385
006,344077551,8,108000,432000.0,-8.432683563776146e-20,0.03751213210872667,0.03751213210872667,-0.07535230889212569,0.07536828281349443,0.07433281450182168
006,344077551,9,120000,480000.0,0.0,0.036222215632044974,0.036222215632044974,-0.07252439862997652,0.07327471901522892,0.07169782673243892
006,344077551,10,132000,528000.0,-4.818676322157797e-20,0.03496228922334473,0.03496228922334473,-0.07026566712137043,0.07076204126235063,0.06913142440021106
006,344077551,11,144000,576000.0,-2.4093381610788986e-20,0.03373343955128941,0.03373343955128941,-0.06781040591625175,0.06779656420860328,0.06664689420487621
006,344077551,12,156000,624000.0,9.637352644315594e-20,0.03252764634737084,0.03252764634737084,-0.0652425633077241,0.06563329271224942,0.0641930864529539
006,344077551,13,168000,672000.0,2.4093381610788986e-20,0.03135253538847119,0.03135253538847119,-0.06307753708971922,0.06365546891606977,0.061801332973190806
006,344077551,14,180000,720000.0,-6.023345402697247e-20,0.030204424583782297,0.030204424583782297,-0.06083512137650715,0.06142135985688705,0.059479196214153256
006,344077551,15,192000,768000.0,-3.614007241618348e-20,0.029092271308301245,0.029092271308301245,-0.058689394856168024,0.05903829434340783,0.05721771767841812
006,344077551,16,204000,816000.0,-4.818676322157797e-20,0.02800488194518807,0.02800488194518807,-0.056660799270654455,0.056927986011768454,0.05499907879467393
006,344077551,17,216000,864000.0,3.614007241618348e-20,0.02694729991260452,0.02694729991260452,-0.054668148776775685,0.05470417935578768,0.05285463285876174
006,344077551,18,228000,912000.0,0.0,0.025941875656689584,0.025941875656689584,-0.05265334840752672,0.05256690137262865,0.050822710760548784
006,344077551,19,240000,960000.0,-4.818676322157797e-20,0.024972561675709194,0.024972561675709194,-0.050538148241987095,0.05014342798893264,0.04886543403513631
006,344077551,20,252000,1008000.0,-8.432683563776146e-20,0.024043084308478985,0.024043084308478985,-0.04889239896617175,0.048560057008722554,0.04697178100620236
006,344077551,21,264000,1056000.0,-9.637352644315594e-20,0.023147986565112726,0.023147986565112726,-0.04723393647712409,0.04685938884095677,0.04515547336824945
006,344077551,22,276000,1104000.0,8.432683563776146e-20,0.022284296514907074,0.022284296514907074,-0.044947053264334666,0.044872823725339135,0.04339830339511831
006,344077551,23,288000,1152000.0,-1.0842021724855044e-19,0.021440906963833977,0.021440906963833977,-0.043182559216625796,0.043220700812487516,0.04167653784202687
006,344077551,24,300000,1200000.0,1.6865367127552291e-19,0.020625720050246512,0.020625720050246512,-0.04164943558588042,0.041488893336272,0.0399996176314393
006,344077551,25,312000,1248000.0,6.023345402697247e-20,0.019830550956740394,0.019830550956740394,-0.04011882084158788,0.03993665198963099,0.03836860373553399
006,344077551,26,324000,1296000.0,-3.614007241618348e-20,0.01906596874686458,0.01906596874686458,-0.038882767708011245,0.03853080666406954,0.03682011531857532
006,344077551,27,336000,1344000.0,3.614007241618348e-20,0.01833217443202704,0.01833217443202704,-0.03753045934203769,0.037065504697644316,0.03532524044749106
006,344077551,28,348000,1392000.0,-1.3251359885933944e-19,0.017638012675821668,0.017638012675821668,-0.035939936949896605,0.03549731447394788,0.03388993844868044
006,344077551,29,360000,1440000.0,1.2046690805394494e-19,0.01696665004056559,0.01696665004056559,-0.034411085565502375,0.034306260709710226,0.03251273627617522
006,344077551,30,372000,1488000.0,-1.2046690805394493e-20,0.01631943071878731,0.01631943071878731,-0.03310609948658526,0.03319114325980731,0.031197346878133345
006,344077551,31,384000,1536000.0,1.2046690805394493e-20,0.01569749362200926,0.01569749362200926,-0.03200404875424765,0.03213420343860583,0.029946832018102942
006,344077551,32,396000,1584000.0,-4.818676322157797e-20,0.01510012906573699,0.01510012906573699,-0.030274769325983768,0.03084106636342348,0.028749582479321342
006,344077551,33,408000,1632000.0,8.432683563776146e-20,0.014536946113160728,0.014536946113160728,-0.029092484312019856,0.029661651621652813,0.027618857188750245
006,344077551,34,420000,1680000.0,3.614007241618348e-20,0.013992610731944598,0.013992610731944598,-0.028053147153914163,0.028619633308673235,0.02651513453776708
006,344077551,35,432000,1728000.0,-9.637352644315594e-20,0.013464914108613993,0.013464914108613993,-0.02689149747097517,0.027600197410723223,0.025449938884450934
006,344077551,36,444000,1776000.0,-9.637352644315594e-20,0.012945381117989794,0.012945381117989794,-0.025627522752382028,0.026699320056048588,0.024399130053405833
006,344077551,37,456000,1824000.0,3.0116727013486236e-20,0.012434638417171542,0.012434638417171542,-0.024713056630696534,0.025710748722853595,0.023369207319998538
006,344077551,38,468000,1872000.0,3.614007241618348e-20,0.011942237404971393,0.011942237404971393,-0.0237516241207221,0.024509266206393456,0.02239466924865743
006,344077551,39,480000,1920000.0,4.818676322157797e-20,0.011472168618642977,0.011472168618642977,-0.02268775633041184,0.023404173834864716,0.02145828095672054
006,344077551,40,492000,1968000.0,-3.614007241618348e-20,0.011021032203452798,0.011021032203452798,-0.021964849488289223,0.02257009749538226,0.02055607918085023
006,344077551,41,504000,2016000.0,0.0,0.01059222835092312,0.01059222835092312,-0.021167924013358378,0.02172261487599578,0.019686410976594498
006,344077551,42,516000,2064000.0,4.818676322157797e-20,0.010181068637625898,0.010181068637625898,-0.020345920709319947,0.02086434789001657,0.01885246964591665
006,344077551,43,528000,2112000.0,1.2046690805394493e-20,0.00978816902657452,0.00978816902657452,-0.019616766970124253,0.020067143555976066,0.018060922520257726
006,344077551,44,540000,2160000.0,2.4093381610788986e-20,0.00941066765736652,0.00941066765736652,-0.01891925169676939,0.019536946714972053,0.017310068052973304
006,344077551,45,552000,2208000.0,4.818676322157797e-20,0.009044717198239634,0.009044717198239634,-0.018220175986211156,0.018917777764730623,0.016588157338717994
006,344077551,46,564000,2256000.0,5.421010862427522e-20,0.008694397580592745,0.008694397580592745,-0.01758907821912936,0.01839168581483278,0.015887077818095712
006,344077551,47,576000,2304000.0,-1.3853694426203667e-19,0.008358836821968921,0.008358836821968921,-0.016951454650631057,0.017888528391844394,0.015217587391884755
006,344077551,48,588000,2352000.0,3.614007241618348e-20,0.008037465938741283,0.008037465938741283,-0.016301475642766156,0.01731241125845057,0.014563415770580485
006,344077551,49,600000,2400000.0,-2.4093381610788986e-20,0.007720492334579349,0.007720492334579349,-0.015628133911286528,0.016689132127682117,0.013932969258244266
007,1365869679,0,12000,48000.0,-1.4456028966473392e-19,0.048794092443307895,0.048794092443307895,-0.09799565260550125,0.09794008678417979,0.09743584758769583
007,1365869679,1,24000,96000.0,2.228637798997981e-19,0.047356275600736304,0.047356275600736304,-0.09521044582613727,0.0951073299221498,0.09446677833105936
007,1365869679,2,36000,144000.0,-3.0116727013486236e-20,0.045888081485941055,0.045888081485941055,-0.09221715869101818,0.09214509572317625,0.09144737854247867
007,1365869679,3,48000,192000.0,6.023345402697247e-20,0.044412474195307895,0.044412474195307895,-0.08919727394950049,0.08952673875907619,0.08841820138406822
007,1365869679,4,60000,240000.0,1.2046690805394493e-20,0.042950174457258176,0.042950174457258176,-0.08600295168617474,0.08603725252829371,0.08542953406485086
007,1365869679,5,72000,288000.0,5.421010862427522e-20,0.04151576581237201,0.04151576581237201,-0.08321283707903197,0.08328481073666467,0.08251307177785164
007,1365869679,6,84000,336000.0,1.2046690805394493e-20,0.040094696920654156,0.040094696920654156,-0.08041970411586578,0.08043872804006383,0.07960733708157701
007,1365869679,7,96000,384000.0,-4.216341781888073e-20,0.03871113369558178,0.03871113369558178,-0.07785148401284984,0.07764580072782995,0.07678641811160081
007,1365869679,8,108000,432000.0,6.023345402697247e-20,0.03736418035352843,0.03736418035352843,-0.07492331643551887,0.07551352677171302,0.0740394059002603
007,1365869679,9,120000,480000.0,-7.228014483236696e-20,0.036047727788273795,0.036047727788273795,-0.07226925879811551,0.0727514993336298,0.07137373096767283
007,1365869679,10,132000,528000.0,3.614007241618348e-20,0.034789291595608215,0.034789291595608215,-0.06973517260850676,0.06972194804567218,0.06882010941423773
007,1365869679,11,144000,576000.0,-7.228014483236696e-20,0.0335437295148519,0.0335437295148519,-0.0671554495276544,0.0669109991457451,0.06629600156290731
007,1365869679,12,156000,624000.0,-1.2046690805394493e-20,0.032337132385983874,0.032337132385983874,-0.06497475513619075,0.06488910930204306,0.06385942944709104
007,1365869679,13,168000,672000.0,6.0233454026972465e-21,0.031177171440607353,0.031177171440607353,-0.06298537318798367,0.06273623190514968,0.06152409652028032
007,1365869679,14,180000,720000.0,-4.818676322157797e-20,0.03004720235266574,0.03004720235266574,-0.060902932163044876,0.0604809823582349,0.059267277398020006
007,1365869679,15,192000,768000.0,-7.228014483236696e-20,0.028955805844893327,0.028955805844893327,-0.05898501072227609,0.05869887979413448,0.05707719346391798
007,1365869679,16,204000,816000.0,0.0,0.027895929989886496,0.027895929989886496,-0.05671507538114148,0.05632126878631575,0.05493619332098249
007,1365869679,17,216000,864000.0,-7.228014483236696e-20,0.026863854581284947,0.026863854581284947,-0.055089130320481516,0.054478437349802664,0.05285315421284018
007,1365869679,18,228000,912000.0,-9.637352644315594e-20,0.02587438578090833,0.02587438578090833,-0.052986065624282985,0.052335685060592434,0.05084149919610632
007,1365869679,19,240000,960000.0,-2.4093381610788986e-20,0.024912636373914904,0.024912636373914904,-0.051118133728825246,0.050291995626069404,0.048886557734144104
007,1365869679,20,252000,1008000.0,4.818676322157797e-20,0.023972868411826154,0.023972868411826154,-0.04948421817254252,0.04840820663321222,0.04699410593037547
007,1365869679,21,264000,1056000.0,-2.4093381610788986e-20,0.02308915516373165,0.02308915516373165,-0.04761666449592245,0.04683854299138327,0.04522159769658434
